grad_asian_male_mean
""
""
""
""
""
""
0.08834403
""
""
""
""
0.11718632
""
""
0.082526803
""
""
""
""
""
""
0.25480425
""
""
0.36208063
""
""
""
0.11012135
""
""
""
0.27271628
0.22980149
""
-0.0033321639
""
""
""
""
""
""
""
""
""
""
0.20892526
""
0.29343113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29470545
""
""
""
""
0.10504352
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14889388
0.27852926
""
0.31082568
0.29961222
""
""
0.22938964
0.38248679
0.16299145
""
""
""
""
0.28194934
""
0.27316228
""
0.29919776
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28669989
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16644326
""
""
""
""
""
""
""
""
0.32632214
""
0.25593454
""
""
""
""
0.28538415
0.23599863
""
""
""
""
""
0.26222911
""
""
""
""
0.55748671
""
""
0.24679197
""
""
0.39139301
""
""
""
0.2355224
""
""
""
""
""
0.20026994
""
""
""
""
""
""
0.23206936
0.29475784
""
""
""
""
""
""
""
""
""
""
0.32702565
""
""
""
""
""
""
0.2821283
""
""
""
0.40394825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4815807
""
""
0.33310899
""
""
""
""
""
""
0.18827955
""
0.35018671
""
0.33104438
0.20434709
0.13566534
0.37584019
0.21277472
0.29697782
0.31197855
0.2751058
0.30733514
""
""
""
""
""
""
0.38586801
""
""
""
0.1608043
""
""
0.2571083
0.30972537
""
0.19041993
0.32227466
""
""
""
""
""
""
""
""
""
""
""
""
0.11549834
""
""
""
""
""
""
""
""
""
""
""
""
0.078484327
0.076953918
""
""
0.11152108
0.088922985
""
""
0.22346711
""
""
""
""
""
""
""
""
""
0.34773743
0.23319334
0.13933535
""
0.29522094
0.33403534
""
""
0.3052803
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14537032
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094972
""
""
0.1463232
""
""
""
""
""
""
0.099420123
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16107573
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1771864
""
""
""
""
""
""
0.18851295
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29591471
""
""
""
0.22540089
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27955779
""
0.15141098
""
""
""
""
""
""
""
""
""
""
0.25665504
""
""
""
0.26892459
0.078639947
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27560833
0.16915298
0.26123667
""
""
""
""
""
""
""
""
""
""
0.20156837
""
""
""
""
""
0.05979035
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12163509
-0.00024860317
0.092179924
""
""
""
""
""
0.20371553
""
0.17500737
""
0.3594152
""
""
""
""
""
""
0.2168598
""
""
""
""
""
""
""
""
""
""
""
0.11423235
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15770991
0.18131787
0.13844614
0.059930827
0.089368939
0.17472166
""
""
""
0.06429074
0.1527698
0.14469768
0.069574371
""
""
0.11590169
""
0.085595362
0.18282947
""
""
""
""
0.06868998
""
""
0.15169221
""
0.14894313
""
""
""
""
""
""
""
""
""
""
""
0.14356002
