par_rank_white_female_mean_se
0.0051649949
0.0035703199
0.010772188
0.0097011039
0.0054157549
0.025210826
0.010728633
0.0037689744
0.0077731237
0.0084796986
0.0067464728
0.013520238
0.0096222414
0.011713242
0.009695014
0.0063860626
0.0060143741
0.013543403
0.013673551
0.0070342226
0.01152834
0.0042678951
0.0056507997
0.009821279
0.0049844058
0.0048068846
0.0082332306
0.0043809987
0.0089080324
0.0076471199
0.0077401381
0.033977319
0.014550296
0.010737025
0.0048609762
0.0053710514
0.0019970003
0.011088234
0.0047550327
0.0073745064
0.0046572024
0.0053230706
0.022753691
0.01949886
0.0028557645
0.011672189
0.0078533292
0.0044036251
0.0025355546
0.01077969
0.0034985107
0.0038260161
0.020742625
0.011637053
0.010375596
0.0098605435
0.0064643049
0.0050323866
0.0031529721
0.033145867
0.0051832506
0.0071998755
0.003831144
0.0051685045
0.01179271
0.021315308
0.0080321487
""
""
0.0026151147
0.041429196
""
0.032024868
""
0.0043539745
0.042576782
0.036868542
0.0074085821
0.0073067569
0.012403462
0.012726304
""
""
0.006015168
0.032877415
0.052165516
""
0.033050623
0.028017776
0.015164279
""
0.025678871
0.021407884
0.033162627
""
0.049524114
0.015887292
0.0044420562
0.0046660346
0.0075625442
0.0078091696
0.013256843
0.016944684
0.0008964797
0.0034991724
0.0060743382
0.0018663215
0.0038909563
0.019165551
0.0035533099
0.0051727537
0.010078659
0.0093339104
0.0064578978
0.0033145647
0.0065604295
0.013845937
0.015758317
0.0073391767
0.015786454
0.009993976
0.0078766914
0.0072849258
0.012258821
0.0092074787
0.0086931922
0.004740376
0.0048914454
0.0068236035
0.010716383
0.016376866
0.013334013
0.011182224
0.0043477239
0.0086560408
0.0093047312
0.0046634316
0.0092968065
0.0054637203
0.0099383928
0.0064068469
0.011676328
0.0060180128
0.011817327
0.011441574
0.0058319471
0.0078199878
0.018961499
0.0086003831
0.019392285
0.013274509
0.014106375
0.0070915129
0.004642528
0.0094487537
0.0099580102
0.0066530816
0.0063858093
0.012600102
0.014737132
0.013668902
0.010476204
0.0091878371
0.012243956
0.012525404
0.01112479
0.0072811469
0.0087869028
0.0053304848
0.013575184
0.0026056725
0.0084654838
0.011347024
0.0038587737
0.010332366
0.0094879568
0.0039994479
0.0106704
0.0086396113
0.0099647837
0.0067404872
0.0084136417
0.0033978072
0.0047585382
0.019295918
0.0087267561
0.0016646867
0.053147923
0.0066296156
0.0032671129
0.0079728598
0.012377878
0.0016262848
0.0086244298
0.0032283985
0.0022798367
0.0085459994
0.0041585085
0.0076630544
0.01061445
0.0020666209
0.0048904321
0.0069027995
0.0080681462
0.00094025244
0.004934486
0.0032482257
0.010380092
0.0051453109
0.0038114416
0.015753135
0.020235373
0.0033289667
0.0042972006
0.0042760787
0.001110874
0.0025118478
0.011798024
0.0014067848
0.0015248695
0.006795038
0.0013666307
0.0011363408
0.003835697
0.0022384792
0.0029951979
0.0022554607
0.0028436247
0.0014530544
0.0033903786
0.0032461777
0.030950313
0.0062291375
0.0023692038
0.0021739989
0.0023401175
0.0050159134
0.0053195204
0.016564524
0.0031403489
0.0059622144
0.0017884723
0.0041670208
0.0054411367
0.002162606
0.01284925
0.0016823112
0.016460473
0.016292894
0.017222501
0.0026648762
0.004674172
0.01020105
0.031235822
0.015648128
0.02232006
""
0.018889695
0.023349142
0.0073250569
0.0026891921
0.028137455
0.0022732012
0.012110083
0.0073128524
0.0016994239
0.005659407
0.0056299749
0.019868443
0.027854487
0.011909934
""
0.019941751
0.041283283
0.0015565506
0.029494483
0.013568553
0.01388915
0.0064886701
0.002424896
0.012721578
0.019057382
0.0080048377
0.0034415249
""
0.0078885173
0.0083199283
0.0061947522
0.0072116968
0.0098853959
0.029710539
0.0087928269
0.015032454
0.014910255
0.011534759
0.0040717041
0.013350518
0.016270757
0.01497587
0.027138537
0.044762842
0.040924624
0.019878818
0.020495337
0.0077041257
0.015356966
0.0029799463
0.0098792957
0.0016084957
0.0014872004
0.0027909682
0.0030826114
0.0015862008
0.0024591333
0.0030116523
0.0035462938
0.0038128244
0.0019712215
0.0037683197
0.0045115571
0.0036327946
0.0078756521
0.003213282
0.0082484689
0.0019682199
0.0015320262
0.012149706
0.0035159497
0.0040586158
0.0027900368
0.0036160469
0.005981931
0.0093097873
0.011250887
0.0016912231
0.0026236039
0.0058183018
0.018030981
0.0094231907
0.0097669214
0.018976701
0.013071112
0.014225503
0.011300337
0.010209819
0.0034871968
0.0052730185
0.0016349301
0.0096721444
0.0043585505
0.0068677645
0.014112467
0.018017884
0.0030592589
0.0022707584
0.003277512
0.0072412291
0.017982395
0.012693536
0.0028396747
0.0029328046
0.0041057426
0.0023331305
0.0058458713
0.0050210394
0.0029835426
0.0067856414
0.0017650375
0.0033052485
0.0016911883
0.0022790979
0.0016763412
0.0021012931
0.0057586096
0.0037444243
0.0031261514
0.0034143194
0.002634818
0.0021769521
0.0072471723
0.0068674088
0.010424758
0.010779054
0.0021279447
0.0082372865
0.0066937474
0.0081501482
0.010909455
0.019313557
0.013507834
0.035756793
0.0084947152
0.0097652767
0.0058323964
0.0046537952
0.011503764
0.010350112
0.0044376631
0.013037202
0.010717703
0.013009625
0.0075223809
0.0074477489
0.011651139
0.01013893
0.034170434
0.0051897061
0.018006196
0.0045261076
0.0048641097
0.014554608
0.0034468784
0.0089071169
0.0077854884
0.0031944271
0.0060412316
0.043163445
0.003420826
0.01769219
0.0018152104
0.0081769628
0.0082133031
0.0034767955
0.010968791
0.0041192276
0.010838021
0.011490922
0.010010346
0.010281457
0.011279294
0.0029447298
0.010748726
0.018013626
0.0061406549
0.0037770895
0.020068096
0.027967446
0.0056961491
0.010172954
0.011029859
0.014107971
0.009440762
0.0030576845
0.0051785819
0.004239256
0.0089556342
0.002174895
0.0081796981
0.02429132
0.00602418
0.0056665349
0.011208344
0.014584094
0.0017874885
0.00750197
0.0039128801
0.030241793
0.0073787523
0.0079521276
0.0083877994
0.010944601
0.0032635739
0.0034940741
0.014135911
0.0061559877
0.013327343
0.011557389
0.014398166
0.020494813
0.01884144
0.0085932584
0.011189017
0.016342582
0.0076002195
0.00689985
0.006108148
0.018310256
0.015919285
0.005202306
0.008518585
0.010235304
0.018907739
0.01761518
0.0079486966
0.018192839
0.010933279
0.020948397
0.010457722
0.0086374767
0.017578827
0.011294017
0.0056373933
0.00386053
0.0054566618
0.0070143691
0.012729227
0.0041419039
0.0094608199
0.0083426107
0.0095761213
0.010885796
0.0066847918
0.022486679
0.011710802
0.047275003
