kfr_hisp_pooled_mean
0.41461694
0.37444955
0.35336658
0.45832786
0.42988592
0.43964082
0.41761398
0.41411942
0.41681817
0.42105687
0.40730423
0.44647548
0.52680916
0.4311839
0.41221845
0.42834646
0.43978372
0.43810797
0.46784952
0.4183301
0.41128626
0.44565648
0.42870981
0.40391502
0.45856896
0.43221956
0.42146176
0.44781765
0.47628519
0.38867074
0.40195164
0.46392477
0.47502309
0.47256637
0.38269836
0.46322298
0.41146222
0.43968254
0.35493857
0.3423937
0.42013183
0.40644133
0.47006911
""
0.38056719
0.42407367
0.49247622
0.48516133
0.51870203
0.45292863
0.47229069
0.49651301
0.43476316
0.44741198
0.4684402
0.45764565
0.48092321
0.45788556
0.53898954
0.42587942
0.42214122
0.440833
0.4238224
0.48250377
0.3656157
0.43963185
""
0.41415685
0.31885055
0.39363328
0.36571705
0.37972796
0.37918624
0.40692532
0.38999477
0.41850623
0.39221799
0.33798993
0.44413811
0.44346225
0.41318342
0.44900301
0.38739616
0.44842249
0.45320335
0.43183866
0.42147404
0.45291546
0.46115556
0.38674042
0.40459445
0.37978631
0.40883937
0.43110824
0.38386008
0.41497377
0.42701441
0.41330302
0.45821756
0.42691597
0.43543026
0.49637595
0.46184897
0.43621162
0.47017196
0.44780803
0.4401083
0.47272563
0.42886481
0.44815165
0.49598771
0.44843781
0.45160136
0.38633814
0.46535951
0.46134475
0.45720771
0.37050006
0.41627958
0.42424995
0.41680831
0.41677919
0.42135292
0.44704679
0.42740381
0.45615411
0.45324865
0.37145796
0.44606462
0.32792512
0.46311074
0.43437353
0.43471497
0.45187768
0.4122543
0.40567288
0.45646799
0.44246599
0.36167371
0.43414024
0.47252238
0.46679011
0.40596697
0.36524144
0.40776363
0.3873125
0.47618815
0.41763067
0.47813079
0.44192842
0.43911403
0.4421815
0.40745765
0.39600244
0.47106013
0.47361919
0.42522231
0.45469785
0.42152056
0.46369398
""
0.46048802
0.53467572
0.51034987
0.39893857
0.53276885
0.46596614
0.47105831
0.45443502
0.44934931
0.46755663
0.44892949
0.43638653
0.43752307
0.40972969
0.41525295
0.45948428
0.43063459
0.44454899
0.47145262
0.50430077
0.42330337
0.47233835
0.42012939
0.42776379
0.48569098
0.48455489
0.50207722
0.46131992
0.42653906
0.36599413
0.45819879
0.44716901
0.45890909
0.45882043
0.4415437
0.4503141
0.48049414
0.44914174
0.46428189
0.44779724
0.47365957
0.46276131
0.47172934
0.43497261
0.46047962
0.46598762
0.47172961
0.46054065
0.46409151
0.48099115
0.45822287
0.44350353
0.4398067
0.50434899
0.47268444
0.43821919
0.44206443
0.47275221
0.43198806
0.52542204
0.45751914
0.40170947
0.45833868
0.46223372
0.45340213
0.49859509
0.4398914
0.50037646
0.4244732
0.42017129
0.47479713
0.43714213
0.50996542
0.55027074
0.45342177
0.38886371
0.44129694
0.43426764
0.38591504
0.43039396
0.45487732
0.4514167
0.47180894
0.49274203
0.4567655
0.48108086
0.44495562
0.45598018
0.4881779
0.43977794
0.47531554
0.39523882
0.52228653
0.46112195
0.48080847
0.42621443
0.4721882
0.46122807
0.46246508
0.48483142
0.41991037
0.40209675
0.4258284
0.49505505
0.45575827
0.51489294
0.49732605
0.4300842
0.45415899
0.44990394
0.46578404
0.43326142
0.46150118
0.42605999
0.43319237
0.46036872
0.49838418
0.46563601
0.48327196
0.42996511
""
""
0.4562045
0.48678717
0.42284086
0.38644814
0.45609739
0.46251169
0.35714823
0.50300747
0.44091836
0.41854951
0.45792174
0.49058306
0.45175594
0.46487501
0.44337481
0.4458265
0.49577048
0.50069124
0.39913991
0.49658924
0.49930575
0.44674361
0.47716525
0.46962997
0.46635741
0.47186479
0.4603737
0.50000364
0.48659012
0.45681679
0.4584567
0.49417761
0.45526731
0.4705888
0.44896105
0.45652995
0.48583108
0.47888049
0.48006889
0.53527069
0.44548273
0.50761747
0.49744186
0.4677465
0.5316847
0.4479337
0.49428019
0.49997845
0.48584849
0.45063201
0.46346071
0.46338263
0.48462147
0.46203426
0.46659479
0.40957019
0.50894684
0.50194538
0.43080911
0.50943327
0.47089094
0.48434123
0.48994002
0.42087999
0.41022733
0.41773582
0.41267872
0.42126882
0.42613435
0.38216802
0.37399331
0.476895
0.44160089
0.38899043
0.44882226
0.4075225
0.41920242
0.42696631
""
0.48395261
""
0.5421077
0.47923654
0.45738631
0.42740557
0.48439232
0.39644945
0.47252783
0.56100416
0.53101802
""
""
""
""
""
0.41970372
0.51520336
""
""
""
""
""
""
""
""
""
0.59986001
0.53448766
0.51108009
0.478778
0.50405926
""
0.45356864
0.45362747
""
""
""
""
0.45219764
0.46841955
0.44422948
0.48563683
0.4563747
0.43857262
0.43849355
0.56644553
""
0.47758889
0.49485204
0.53218132
""
""
""
0.44015488
0.54401773
0.48835802
0.34868109
""
""
0.4947589
""
0.41162971
0.41910645
0.51781911
0.4530887
0.54106516
0.44000503
0.4646076
0.46189654
0.47749045
0.44213098
0.45615277
0.48731422
0.47811747
""
""
""
""
0.45798486
0.49180606
0.52025092
0.55974615
0.46315184
0.45015362
0.4858712
0.4979288
0.45804211
0.45106027
0.41752481
0.46319282
0.47911182
0.48798984
0.48243961
0.46861643
0.48067042
""
0.3191871
0.50206304
0.47819021
0.45916089
0.50086933
0.55707711
0.41864213
0.44176522
0.45060223
0.4843896
0.46441266
""
0.52043414
0.50283051
""
0.53585029
0.48850417
0.4679428
0.47442746
0.48185849
""
0.49890855
0.45780194
0.46024379
0.47224757
""
0.44337076
0.48070392
0.45740429
0.4943088
0.5051381
""
0.54582524
""
""
0.48020068
0.45610592
""
0.46098703
0.47359514
0.46160218
0.47798797
0.45065218
0.46868584
0.45824328
0.47782317
0.46438593
0.47832382
0.47893786
0.42021722
0.44319254
0.43793508
0.45485631
0.44079328
0.45374531
0.42772472
0.4451645
0.41153345
0.41980314
0.41166309
0.41981298
0.43722451
0.51181304
0.46342415
