stayhome_asian_male_p25
""
""
""
""
""
""
""
0.21491902
""
""
""
""
""
""
""
0.37127203
""
""
""
""
""
""
0.21342911
""
""
""
""
""
""
""
""
""
""
""
0.29886958
""
0.28846556
""
""
""
0.46087137
""
""
""
0.23585701
""
""
""
0.20041992
""
0.30467096
-0.010839803
""
""
""
""
""
""
0.27244496
""
""
""
0.26412493
""
""
""
""
""
""
0.31919894
""
""
""
""
0.27092695
""
""
0.41858932
""
0.20025678
0.31215912
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14791955
0.29672346
""
""
""
""
0.27894977
0.1634315
""
0.23748411
0.21221712
""
0.24882227
0.39365318
""
""
""
0.24328582
""
""
""
""
""
""
""
""
""
""
""
""
0.39723951
""
""
""
""
""
""
""
""
0.19321935
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55791038
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27961919
""
0.18607865
""
""
0.51500869
""
""
0.27773097
""
""
""
""
""
0.16370924
""
""
""
0.41328132
""
""
0.2744146
""
""
0.39485055
""
0.10142643
0.3232936
0.19580744
0.22135819
0.15588561
""
0.34181109
0.15393719
""
""
0.40436739
0.35635313
0.36862266
""
0.20134278
0.34829271
""
""
0.30578253
0.4353956
0.19676574
0.40392172
0.40881953
""
0.34297791
0.35097557
0.3957698
0.3353824
0.36558175
0.45235041
0.35209274
0.28126708
0.41462952
0.28554928
0.4095374
0.38357675
0.30398875
""
""
0.31152108
0.29187408
0.33401263
0.52623379
0.0847698
""
0.26128447
""
0.36345431
0.41435114
0.231723
0.35110426
""
0.30136496
""
""
""
0.32386243
0.5019865
""
""
""
""
""
""
""
""
0.31450748
""
0.3080515
""
""
0.19344038
""
""
""
""
""
""
""
""
0.37342277
""
""
""
""
0.10923112
""
""
""
-0.057435691
""
""
""
""
""
""
""
""
""
""
""
0.28842783
""
""
""
""
""
""
""
""
""
""
0.1486298
""
0.35398132
0.3621653
0.29588169
0.34644288
0.35300425
0.31889662
0.1441776
0.38166195
0.22393729
0.38918751
0.20461316
0.31872454
0.20286372
""
0.24186197
""
0.22092463
0.33991289
""
0.1952673
0.20300253
0.31294912
0.33782715
""
""
""
0.33497152
0.29726151
0.1738109
""
""
""
""
""
""
""
""
0.13462666
0.08915282
0.27034512
""
0.10550813
""
""
""
0.19088751
0.17830861
0.22455253
""
""
""
0.35344428
0.25847831
0.12333031
0.37294784
0.14773692
""
0.2126044
""
0.33159682
0.37231031
0.29563609
0.19358666
0.32181409
0.25557169
""
0.33569294
0.20172964
0.25913087
0.15021329
0.22927722
""
""
""
""
0.27499852
""
""
""
""
""
""
""
""
""
0.39100772
0.57781363
""
""
0.26570949
""
""
""
""
""
""
""
""
0.2808603
""
0.27290276
0.39631236
""
0.3562642
""
""
0.39435753
0.24593164
""
0.31278229
""
0.36051169
""
""
0.16009457
""
0.31234938
""
""
""
""
""
0.33927259
""
""
0.2285111
0.3137922
""
""
""
""
""
""
""
0.31598035
0.1692355
0.15100785
""
0.36642632
""
""
""
""
""
""
0.35500538
0.47187859
0.33578345
""
""
""
""
""
0.33634019
0.29029813
""
0.20409802
""
""
""
""
""
""
""
""
""
