marr_24_other_pooled_n
483.0
243.0
41.0
881.0
509.0
89.0
1299.0
58.0
37.0
317.0
411.0
1879.0
49.0
165.0
400.0
23.0
71.0
459.0
54.0
103.0
568.0
2003.0
431.0
224.0
2011.0
62.0
339.0
1206.0
3329.0
114.0
158.0
273.0
1937.0
1900.0
154.0
845.0
59.0
154.0
30.0
35.0
432.0
88.0
30.0
""
50.0
86.0
2102.0
410.0
840.0
274.0
722.0
651.0
231.0
""
21.0
797.0
67.0
55.0
25.0
162.0
105.0
960.0
38.0
100.0
109.0
105.0
21.0
47.0
70.0
71.0
72.0
93.0
128.0
212.0
75.0
35.0
124.0
89.0
37.0
1546.0
126.0
200.0
76.0
181.0
1702.0
156.0
183.0
863.0
1014.0
359.0
194.0
75.0
82.0
579.0
98.0
33.0
207.0
387.0
4069.0
871.0
989.0
6252.0
2285.0
847.0
1293.0
3816.0
956.0
2660.0
173.0
538.0
443.0
377.0
1123.0
51.0
1164.0
897.0
1178.0
42.0
32.0
26.0
300.0
122.0
131.0
442.0
106.0
712.0
596.0
84.0
54.0
42.0
5891.0
142.0
247.0
67.0
295.0
144.0
648.0
775.0
62.0
148.0
587.0
582.0
31.0
75.0
205.0
42.0
452.0
147.0
89.0
67.0
109.0
942.0
218.0
37.0
2179.0
635.0
76.0
505.0
67.0
129.0
23.0
48.0
810.0
4809.0
65.0
12976.0
262.0
116.0
246.0
458.0
8622.0
1046.0
197.0
771.0
178.0
71.0
1036.0
2191.0
199.0
194.0
129.0
134.0
2330.0
171.0
167.0
2645.0
33.0
122.0
715.0
32.0
101.0
626.0
1470.0
54.0
56.0
196.0
337.0
348.0
1242.0
98.0
1159.0
518.0
145.0
274.0
518.0
898.0
2292.0
190.0
292.0
390.0
311.0
453.0
46.0
52.0
910.0
942.0
832.0
3718.0
215.0
311.0
152.0
200.0
304.0
166.0
3089.0
444.0
262.0
325.0
2671.0
953.0
728.0
518.0
35.0
269.0
37.0
183.0
44.0
404.0
""
82.0
291.0
155.0
264.0
668.0
139.0
182.0
418.0
1636.0
166.0
452.0
2967.0
511.0
239.0
30.0
491.0
162.0
118.0
1481.0
132.0
786.0
224.0
876.0
1324.0
1526.0
1569.0
20019.0
1593.0
8904.0
8441.0
1030.0
835.0
210.0
54.0
328.0
44.0
92.0
985.0
421.0
138.0
321.0
3695.0
""
""
8735.0
1578.0
159.0
981.0
5357.0
226.0
88.0
55.0
30.0
99.0
117.0
75.0
57.0
36.0
141.0
127.0
331.0
5979.0
77.0
244.0
339.0
81.0
83.0
44.0
126.0
242.0
""
236.0
357.0
133.0
243.0
601.0
462.0
125.0
396.0
297.0
266.0
99.0
903.0
139.0
96.0
88.0
307.0
588.0
190.0
198.0
684.0
72.0
677.0
941.0
2554.0
204.0
11253.0
959.0
350.0
127.0
3744.0
42.0
77.0
348.0
508.0
213.0
76.0
127.0
111.0
52.0
71.0
172.0
98.0
158.0
31.0
147.0
263.0
33.0
174.0
95.0
145.0
189.0
""
525.0
""
24.0
95.0
78.0
31.0
""
""
23.0
25.0
142.0
""
""
""
33.0
""
42.0
187.0
""
""
""
""
""
""
33.0
""
22.0
""
32.0
47.0
57.0
54.0
""
317.0
55.0
21.0
32.0
""
""
51.0
274.0
31.0
30.0
252.0
277.0
""
58.0
""
118.0
81.0
""
""
""
""
52.0
34.0
20.0
20.0
24.0
""
56.0
""
75.0
50.0
49.0
70.0
66.0
41.0
62.0
110.0
816.0
36.0
32.0
35.0
568.0
51.0
""
""
""
98.0
292.0
23.0
35.0
55.0
53.0
54.0
22.0
83.0
303.0
34.0
559.0
42.0
52.0
1713.0
55.0
""
""
""
""
55.0
2840.0
""
""
329.0
45.0
""
""
""
""
""
""
""
24.0
40.0
39.0
21.0
115.0
""
51.0
808.0
5398.0
33.0
""
78.0
71.0
168.0
39.0
""
""
23.0
""
""
152.0
46.0
""
629.0
833.0
1405.0
138.0
154.0
95.0
85.0
657.0
338.0
3622.0
254.0
137.0
""
""
521.0
87.0
774.0
193.0
768.0
94.0
175.0
1352.0
1186.0
1001.0
360.0
5262.0
397.0
53.0
362.0
1499.0
274.0
""
65.0
""
186.0
""
107.0
371.0
248.0
34.0
367.0
79.0
""
""
""
48.0
92.0
24.0
""
70.0
21.0
41.0
33.0
157.0
37.0
""
2145.0
47.0
3287.0
51.0
75.0
""
390.0
41.0
""
""
""
""
74.0
390.0
709.0
208.0
429.0
7030.0
609.0
189.0
103.0
249.0
""
""
""
51.0
""
51.0
""
27.0
433.0
""
""
377.0
22.0
""
40.0
63.0
40.0
337.0
104.0
1912.0
3495.0
5629.0
280.0
507.0
389.0
328.0
1174.0
171.0
25.0
524.0
162.0
336.0
5329.0
452.0
461.0
277.0
320.0
""
2678.0
24.0
""
21.0
50.0
30.0
74.0
305.0
112.0
138.0
79.0
30.0
""
687.0
86.0
60.0
365.0
30.0
61.0
""
84.0
94.0
20.0
""
""
339.0
""
""
144.0
154.0
111.0
""
39.0
371.0
299.0
71.0
31.0
168.0
""
26978.0
1340.0
3489.0
49.0
300.0
""
""
51.0
1852.0
28.0
6760.0
29.0
2403.0
332.0
""
373.0
554.0
82.0
384.0
4050.0
180.0
86.0
1202.0
173.0
""
278.0
67.0
""
43.0
""
988.0
4375.0
294.0
509.0
""
""
44.0
67.0
20.0
148.0
509.0
""
30.0
743.0
469.0
791.0
133.0
523.0
2732.0
1998.0
3435.0
1471.0
11894.0
9580.0
123.0
36.0
38.0
1515.0
1997.0
