coll_black_female_mean_se
0.063056722
""
""
0.035941869
0.024615414
0.04429302
0.014068073
""
""
0.022550533
0.026989052
0.01160074
""
""
0.039192419
""
""
0.056764141
""
0.029371079
0.014413402
0.015062231
0.025730178
0.022095755
0.013512088
0.034762468
0.023521265
0.016827246
0.010951115
0.037004918
0.029030351
0.03409851
0.012304028
0.016148191
0.022861
0.019897696
0.031407185
0.031139126
0.033257734
0.037138931
0.013265803
0.028287392
0.048303548
""
0.039922543
0.024393298
0.0090369433
0.025274998
0.013304742
0.025402626
0.022653118
0.017453078
0.017167307
0.037601907
0.058643959
0.011933083
0.033841927
""
0.069721758
0.024241401
0.035581756
0.017895859
0.041482832
0.052234821
""
""
""
""
""
""
0.024361728
0.023793295
0.01820101
0.028479276
0.036681794
""
0.02458393
0.044578835
0.070464529
0.0092141349
0.022165855
0.075882785
""
0.054681789
0.015613406
0.091551647
0.050722461
0.027234392
0.022276359
0.042431612
0.044574831
""
""
0.026444577
""
""
0.078047886
0.034122407
0.012681229
0.020367268
0.025926977
0.008255126
0.013947425
0.027632134
0.028709857
0.013892374
0.02869406
0.013370398
0.040586278
0.031154061
0.030714242
0.020950798
0.013140595
0.035684377
0.015964329
0.016666336
0.015213035
0.037852999
0.049607508
0.041832659
0.022510145
0.035081599
0.031582657
0.029780019
0.029110672
0.016902812
0.017990181
0.04040527
0.02971819
0.031944208
0.0071168588
0.032965295
0.03464983
0.044705868
0.055895589
0.031563979
0.018350478
0.016464118
0.035933197
0.027139388
0.021430468
0.034859519
0.043891348
0.05091216
0.019030783
0.031842008
0.020139158
0.023932332
0.028955556
0.029918993
0.044987928
0.012589197
0.020424588
0.03374901
0.02170538
0.014933284
0.035413604
0.014661594
0.035263088
0.089328721
""
""
0.035441566
0.0083776712
0.068969175
0.0067777042
""
""
""
0.055728775
0.006664251
0.034727193
""
0.026447574
""
""
0.028305011
0.021960005
""
""
""
""
0.016946578
""
0.086700983
0.013697241
""
""
0.029011454
""
0.11400411
0.046163809
0.017978802
""
0.078863323
0.10567141
0.054558285
0.043201961
0.020128008
""
0.019251158
0.047692671
""
0.076618254
0.035551373
0.028751398
0.014325374
""
0.05727642
0.060722522
""
0.045815747
""
""
0.016918352
0.032953192
0.033071868
0.0096227508
""
0.058972549
0.067827515
""
0.089412756
""
0.014264398
0.046930995
""
0.06326405
0.016379796
0.023053231
0.041548919
0.040954743
""
""
""
0.066112399
""
0.051854175
""
""
0.092564464
""
0.062593311
0.050420538
""
0.076913409
0.027790049
0.025932636
""
0.072490342
0.014958463
0.071492605
""
""
0.062984042
""
""
0.036641806
""
0.046325281
0.094089776
0.039446216
0.035873678
0.027148753
0.031236859
0.0051965723
0.026555529
0.0084698796
0.0073065334
0.020986823
0.022188583
0.030681174
0.029294387
""
""
""
0.082959577
""
""
""
0.033170845
""
""
0.015760973
0.070218265
""
0.03884444
0.013767296
""
""
""
""
""
""
""
""
""
""
""
""
0.015759466
""
""
""
""
""
""
""
0.052315332
""
0.095879696
0.0885242
""
""
""
0.10985071
""
""
""
""
""
0.045996994
""
""
""
0.071554445
0.029992819
""
""
0.044226348
""
0.031286217
0.030385926
0.011689693
0.039397575
0.0056507248
0.029337449
0.071652308
""
0.0093412893
""
""
0.038147856
0.04741342
0.081340708
""
""
""
""
""
0.048326179
0.041566294
0.071755216
""
0.047377851
0.053633038
""
0.033137858
""
0.029737445
0.071925014
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046682704
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094699115
""
""
0.024256289
""
""
""
""
""
""
0.032006182
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021834718
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059447933
0.041864548
0.028635118
""
""
""
""
""
0.059725825
0.01278488
0.074644066
""
""
""
0.048524458
""
0.049060673
""
""
""
""
0.04252607
0.050492544
""
""
0.019521544
0.073385037
""
""
0.039036017
""
""
""
""
""
""
""
0.032971136
0.068647735
""
0.051205877
""
""
""
""
""
""
""
""
""
""
""
""
0.054082848
0.082097493
""
0.020644145
""
0.021679789
""
""
""
0.044202432
""
""
""
""
""
""
0.094751842
0.055038333
0.035784878
0.035549756
0.0083815604
0.019563798
0.039538715
0.038096834
0.076037332
""
""
""
""
""
""
""
""
0.052462414
""
""
0.050737455
""
""
""
""
""
0.02621714
0.034184664
0.022296453
0.014095645
0.0092206234
0.038497753
0.025267417
0.027354972
0.026857231
0.034044679
0.054778963
""
""
""
""
0.018401589
""
0.050986305
0.037539609
0.060976315
""
0.054052591
""
""
""
""
""
""
""
""
""
""
""
""
0.062192935
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043465354
""
""
""
""
""
""
""
0.054288428
""
0.020191459
""
0.038215335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062272213
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043910727
0.036292452
0.02914802
""
0.016661134
0.02736906
""
""
""
0.060673531
""
0.012077048
0.016172908
""
""
0.018604062
0.068434425
0.066315681
0.0070056017
""
""
""
""
0.085653961
""
""
0.030042769
""
0.10441054
""
""
0.097424321
""
""
""
""
""
""
""
""
0.016689323
