kfr_stycz_natam_female_mean
""
0.38533127
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54613811
""
0.4591268
""
""
""
""
""
""
""
""
0.48475495
0.3986471
""
""
0.54565489
""
""
""
""
0.58351362
""
""
""
0.38671929
""
""
0.4825117
""
""
""
""
""
""
""
""
""
""
""
""
0.4992294
""
""
""
""
0.36105853
0.2407745
""
""
0.25477168
0.29746911
""
""
0.3923063
0.3177478
0.41299659
0.38110957
0.20194288
""
0.44998729
0.28020391
0.36321396
0.25442332
""
0.23084639
0.3343747
""
""
""
""
""
0.30455697
0.34289512
""
0.38165104
0.28816807
0.30714449
""
0.37524453
0.36454162
0.31897104
0.33558667
0.29690093
0.28814784
""
0.39424011
0.29551435
""
""
""
0.44159818
""
""
""
""
""
""
""
""
""
""
""
""
0.46285334
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4421269
""
""
0.25826406
""
""
0.3475692
""
""
""
""
""
0.45001468
""
""
""
0.47384238
""
""
0.32680583
""
""
0.49620253
0.39583969
0.46566758
0.39566866
""
0.33226559
0.28900847
0.40038544
0.45018917
0.46021485
""
""
0.4127374
0.42525348
""
""
0.35286906
0.38325453
""
""
0.31625631
""
""
0.49099526
0.46701977
""
0.43256897
0.4166626
""
0.42722464
0.49326316
0.37303707
0.30472258
0.41599527
0.57505482
0.44166782
0.42344591
0.35439193
0.31889471
""
0.29971391
0.44004077
0.40001526
0.49513695
0.37184301
0.33590949
""
0.39246216
""
0.44195497
0.46176612
0.39447826
0.39024454
""
0.45302227
""
""
""
0.3466171
""
""
""
""
""
""
""
""
""
0.32218617
""
0.51228696
""
""
0.4097493
""
""
""
""
""
""
""
""
0.45231226
""
""
""
0.58711165
0.45105377
""
""
""
0.46115622
""
""
0.34199801
""
""
""
""
""
""
""
""
0.35741621
""
""
""
""
""
""
""
""
""
""
0.38930845
""
""
0.32596183
""
""
0.42308483
0.51765925
""
""
0.45286909
0.49266869
0.38199982
0.41707703
""
""
0.43119058
""
0.33808655
0.54446048
""
""
""
0.36445352
""
""
""
""
0.35830739
0.42139217
""
""
""
