kfr_imm_hisp_female_mean_se
""
""
""
""
0.036350835
""
0.02745227
""
""
0.034434702
0.051957071
0.018968584
""
""
0.039746981
""
""
""
""
""
0.067225263
0.021169266
""
""
0.020223973
""
0.035466909
0.03362317
0.018891085
""
""
""
0.029502502
0.030055771
""
0.044443391
""
""
""
""
""
""
""
""
""
""
0.014397984
""
0.041192003
""
0.040586542
0.058977552
""
""
""
""
""
""
""
""
""
0.037425492
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027550196
""
""
""
""
0.02631906
""
""
0.041186552
0.048708621
0.047509044
""
""
""
""
""
""
""
0.026227843
0.0075542284
0.014281101
0.016750114
0.0028034474
0.0085953102
0.013286398
0.019181503
0.0062037841
0.017238634
0.016210595
0.058856793
0.02540086
0.032861032
""
0.033035975
""
0.034789961
0.030950747
0.030787714
""
""
""
0.037737764
""
""
0.042184528
""
0.038415242
0.057800118
""
""
""
0.011017937
""
""
""
0.023920437
""
0.040004939
0.026184056
""
""
0.044253983
0.055098794
""
""
""
""
0.056303885
""
""
""
""
0.053915907
""
""
0.027067373
""
""
0.05838833
""
""
""
""
0.030174609
0.020084456
""
0.0054404074
""
""
""
""
0.0146512
0.031507906
""
0.04506281
""
""
0.025837136
0.01615016
""
""
""
""
0.03581943
""
""
0.046917364
""
""
0.053218842
""
""
0.05039819
0.03532812
""
""
""
""
""
0.030903526
""
0.026349343
0.029453779
""
""
""
0.031300753
0.028645536
""
""
0.03557644
""
""
""
""
0.015118985
""
0.029326642
0.017192446
""
""
""
""
""
""
0.02959371
""
""
""
0.044437576
0.044264756
0.031406485
0.059022743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032691412
""
""
0.014977424
""
""
""
0.064489685
""
0.042864457
0.035111293
""
0.021281729
""
0.015248203
0.011387037
0.02214008
0.01637418
0.0024088598
0.017071819
0.0038617072
0.0074416241
0.025280127
0.039977968
""
""
""
""
""
0.058522463
""
""
""
0.011029335
""
""
0.0064138356
0.028959941
""
0.013075566
0.0064575248
""
""
""
""
""
""
""
""
""
""
0.057085384
""
0.018661004
""
""
0.074173778
""
""
""
""
""
""
0.031790078
""
""
""
0.034512691
0.045783751
""
0.057158597
""
""
""
0.036353994
""
""
""
""
0.047398321
""
""
0.027358599
""
0.033181697
0.021496933
0.012422022
0.042692766
0.0030522507
0.018752072
0.049762707
""
0.024401318
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042471036
""
""
""
""
""
""
""
0.029023817
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0363723
""
""
0.05266542
0.03577647
""
0.039660931
""
""
0.020105725
""
""
""
""
""
""
0.019710563
""
""
0.027162405
""
""
""
""
""
""
""
""
""
""
0.035955068
""
""
""
""
0.01703875
0.0080550201
""
""
0.029566806
""
""
""
""
""
""
""
""
""
""
""
0.049673781
0.050826874
0.02288294
""
""
""
0.062701419
""
""
0.015554718
""
""
""
""
""
""
0.048278041
""
0.039993986
""
0.047776327
0.037228137
""
0.022920672
""
0.022392388
""
""
""
0.0040295022
0.027529402
""
0.026352776
""
0.021516312
""
0.022715224
0.024169452
0.024642434
0.020031242
0.016689286
0.034449227
""
""
""
0.030699294
0.026011856
""
""
0.026623223
0.03846677
0.03452443
0.037498999
0.029239153
""
""
0.0094216764
""
0.0053564529
""
0.037115064
""
0.012114091
0.027215961
0.031990945
0.034340028
0.033187084
0.038428616
0.0083642695
0.0040113754
0.013986126
0.025066586
0.014992085
0.0032981033
0.02231816
0.022604322
""
0.020371033
""
""
0.026510293
0.016880814
0.013444298
0.036114205
""
""
0.026625557
""
""
0.038536783
""
""
""
0.039857995
0.035210539
0.018755693
0.049439784
0.015459068
0.0072269551
0.0044473293
0.035376977
0.017907673
0.030203236
0.033481102
0.026140144
""
""
""
""
""
0.013547752
""
""
""
0.039124679
""
0.033866666
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018275991
""
""
""
0.032675918
""
""
""
0.011618049
""
0.005596736
""
0.0066750231
0.046278477
""
0.054725528
0.032153126
""
0.054599009
""
0.028055975
0.03748579
0.021040542
0.035038069
""
""
""
""
""
""
0.026634414
0.013459038
0.044133771
0.021626478
""
""
""
""
""
""
0.046466436
""
""
0.029830012
""
0.034146316
""
""
0.0074543627
0.0074591837
0.0051865494
0.016474035
0.0064156004
0.0049583148
0.042540941
""
""
0.013847957
0.013598075
0.0045147096
0.0066955937
""
""
0.0042021116
0.0066828798
0.0097161373
0.0013656113
""
""
0.025974242
0.028776838
0.036850646
""
""
0.013833696
0.03492396
0.015761275
""
0.013600236
0.01520803
""
""
0.052970242
""
""
""
0.056783363
""
0.011783564
