married_other_female_mean_se
0.030757198
0.043262288
0.1077962
0.023106124
0.029236391
0.057712931
0.018682534
0.09692616
0.10652305
0.039039806
0.031611588
0.015025605
0.11074122
0.051574927
0.032367583
""
0.084724031
0.033011232
0.099518187
0.056694128
0.027453257
0.01531209
0.03379805
0.044940326
0.015133175
0.062412947
0.033704653
0.019549521
0.011845227
0.051843606
0.050887614
0.040484119
0.015495088
0.015872417
0.050748713
0.02403502
0.088484265
0.058467139
""
""
0.02862801
0.077260688
""
""
0.061665326
0.050902389
0.01435555
0.032693282
0.023406947
0.039890349
0.025649607
0.026771979
0.04422196
""
""
0.023049735
0.089129679
0.081573501
""
0.056684133
0.063332215
0.022108149
""
0.069796503
0.061576005
0.067368977
""
""
0.093189187
0.082424492
0.069578886
0.0760611
0.051857449
0.048282504
0.074579008
""
0.060125683
0.076386519
0.1035322
0.017318971
0.056243882
0.048364982
0.083481781
0.052890785
0.016689204
0.058291569
0.048697993
0.023620293
0.022665249
0.039659813
0.051476635
0.077274434
0.078450128
0.029544603
0.068926066
0.10196252
0.047896393
0.033594538
0.010562107
0.023999982
0.021869361
0.0084774783
0.013979251
0.023883495
0.019439124
0.011124652
0.022348909
0.013380574
0.049904134
0.027944388
0.031479929
0.035422955
0.019844584
0.077796645
0.020411849
0.02313783
0.01987328
0.074766316
""
""
0.041702896
0.059674986
0.061395541
0.033565015
0.065774329
0.025567379
0.02854123
0.080154523
0.099418543
0.094736047
0.0087680332
0.058615554
0.043693967
0.083628699
0.042409487
0.05495546
0.026221475
0.024463195
0.087195344
0.0609826
0.028096136
0.02868001
""
0.090221122
0.046247173
""
0.03335328
0.054215886
0.078816049
0.069221608
0.073009752
0.021720845
0.046186142
0.074134126
0.014770704
0.027932294
0.072585784
0.031838026
0.084857151
0.061106
""
""
0.024376323
0.0098665915
0.094320871
0.0060199979
0.042001136
0.064165466
0.044747274
0.03057622
0.0073234723
0.020975046
0.049749218
0.025899798
0.053083982
0.072128586
0.02098693
0.014566676
0.049547821
0.049420726
0.063046716
0.067580521
0.013697622
0.051461071
0.049184963
0.013218865
0.11427811
0.063466899
0.025074691
""
0.070148341
0.027295403
0.017624734
0.096790589
0.096258864
0.045815207
0.039362505
0.037270613
0.019448519
0.073879123
0.019871311
0.030148223
0.060469057
0.040743597
0.028337851
0.023005238
0.014041514
0.048413295
0.041280199
0.034310456
0.03967179
0.031046955
""
0.09942615
0.023371063
0.02263687
0.023130845
0.011079192
0.046495978
0.036584437
0.060163308
0.042797085
0.040828109
0.052697834
0.012027318
0.034052949
0.043754719
0.040461309
0.01292667
0.021532372
0.024992285
0.029909633
""
0.043282241
0.11654636
0.050102126
0.10229748
0.033799078
""
0.07773383
0.039611161
0.054936197
0.038650125
0.026704958
0.052665081
0.051961344
0.03214021
0.016400456
0.048097759
0.032997634
0.012432865
0.027455309
0.045280125
""
0.032544024
0.049734533
0.063868538
0.017605992
0.054626893
0.024882624
0.046834696
0.022970526
0.018591162
0.017248606
0.016795356
0.0048572286
0.017611137
0.0073769293
0.0072955019
0.020795327
0.022566058
0.049553026
0.091203474
0.037776634
0.091835193
0.076705948
0.021539634
0.033454984
0.0622942
0.037658315
0.010434432
""
""
0.0072041606
0.017703341
0.052793905
0.021194167
0.0090949433
0.044534966
0.074976303
0.096778795
""
0.068819083
0.064473607
0.073955946
0.094034888
""
0.061721548
0.06397792
0.036557227
0.0087478636
0.071522318
0.043508947
0.038459003
0.079667188
0.078041747
0.10021663
0.060052145
0.045794379
""
0.044353515
0.035934687
0.057707965
0.046228316
0.02831655
0.031381931
0.064140268
0.035170726
0.039663572
0.042355966
0.071737312
0.02256844
0.058235884
0.063974582
0.075978972
0.039313708
0.028878875
0.046632126
0.046226885
0.025608134
0.077419654
0.025534941
0.021852404
0.013173175
0.04397478
0.0065694121
0.022428289
0.035883185
0.059577517
0.011311529
0.11137857
0.07748238
0.037889514
0.029878506
0.046814762
0.085777834
0.060911804
0.068403535
0.095019497
0.092577457
0.052240342
0.063637935
0.053857174
0.11376198
0.057600413
0.042518556
""
0.050214857
0.070749089
0.050602052
0.050840598
""
0.031377025
""
""
0.067048907
0.09893401
""
""
""
""
""
0.057472222
""
""
""
""
""
0.09143997
0.045272645
""
""
""
""
""
""
0.11663759
""
""
""
0.11612168
0.086566783
0.078672193
0.097498767
""
0.041008569
0.10563099
""
0.11007383
""
""
0.094183996
0.044854671
""
0.11109649
0.044714879
0.043022364
""
0.094642408
""
0.065510288
0.07419242
""
""
""
""
0.077683054
""
""
""
""
""
0.10097841
""
0.077956058
0.10709509
0.095229052
0.066711336
0.084896155
""
0.079118349
0.066052683
0.024383074
""
""
0.1026113
0.028453842
0.086927958
""
""
""
0.067862347
0.040702846
""
""
0.091562577
0.095658086
""
""
0.073410697
0.038195632
0.10563019
0.029695537
0.11100139
0.089101486
0.016725523
0.10398808
""
""
""
""
0.087011449
0.013013046
""
""
0.038598385
0.09575054
""
""
""
""
""
""
""
""
0.095242009
""
""
0.060324024
""
0.10027402
0.024762712
0.0093641886
""
""
0.082188495
0.080499396
0.054720506
""
""
""
""
""
""
0.052264519
0.09075579
""
0.026684113
0.023552919
0.01829158
0.060598589
0.055561978
0.073983543
0.066101596
0.028159618
0.037732266
0.011167522
0.042126536
0.057634041
""
""
0.029993799
0.073912412
0.025688853
0.047838826
0.02447434
0.069299735
0.051382538
0.019188987
0.020760551
0.020820577
0.034233291
0.0097399307
0.034293193
0.08826001
0.03647257
0.01767325
0.042477965
""
0.093587689
""
0.049959559
""
0.060960121
0.034273837
0.04571842
""
0.035668187
0.073153667
""
""
""
0.09437672
0.070957489
""
""
0.086231388
""
0.096669935
""
0.054493953
0.090616487
""
0.014746124
0.11303981
0.012018937
0.09339577
0.072661445
""
0.036031529
0.1079478
""
""
""
""
0.077573977
0.036454037
0.025686681
0.048325665
0.034811135
0.008335798
0.030512638
0.051589165
0.059681647
0.044504363
""
""
""
0.097927071
""
0.10255063
""
""
0.032786496
""
""
0.035237193
""
""
0.10576459
0.088359371
0.10474101
0.037018914
0.068371527
0.015669439
0.011535477
