marr_24_pooled_female_mean
0.4802905
0.2048575
0.34880999
0.45224231
0.39597508
0.32680079
0.39906186
0.35918137
0.46805084
0.40346679
0.37279394
0.19492663
0.37952891
0.41087049
0.33907098
0.37593746
0.36845726
0.22575358
0.33195654
0.3542057
0.29630002
0.27490491
0.18850952
0.36519966
0.45117721
0.33548439
0.48437241
0.35049045
0.39819333
0.29809257
0.26951891
0.23356581
0.35106671
0.35644975
0.39404279
0.23177384
0.316401
0.40009919
0.26473853
0.34319457
0.26125643
0.39957857
0.38952976
0.21430753
0.1928381
0.22604853
0.33331487
0.28141132
0.26079589
0.20865428
0.19984169
0.23777789
0.56056768
0.4973706
0.39465499
0.29380599
0.48371491
0.4741241
0.48503056
0.54622096
0.59270954
0.56367093
0.53172678
0.49029037
0.46587655
0.053164158
0.090364389
0.20239928
0.2794739
0.32450324
0.20648451
0.31870756
0.15362476
0.2392143
0.34686455
0.19764014
0.43584028
0.19547427
0.079805374
0.18836291
0.090830415
0.15433672
0.27436215
0.17064929
0.21175964
0.30508325
0.38338965
0.26937163
0.43824971
0.46240669
0.41431266
0.47973832
0.46278512
0.39450094
0.36265066
0.39196318
0.49967721
0.37982515
0.32338899
0.4280149
0.35615256
0.45966846
0.45721722
0.52141911
0.45377558
""
0.2183346
0.18190822
0.16584378
0.26277906
0.29513893
0.10784912
0.26582238
0.34612691
0.3229551
0.40408903
0.56998342
0.41253161
0.4885737
0.36854815
0.45814094
0.33829972
0.43335453
0.5563522
0.499872
0.45698762
0.4903259
0.36219355
0.53053582
0.45351422
0.14258471
0.37438309
0.54821211
0.2541393
0.40822965
0.52013475
0.26045698
0.28368998
0.24645552
0.32478389
0.27602625
0.24933903
0.18420576
0.44698676
0.43681598
0.68167055
0.47249135
0.48464519
0.37560311
0.51810139
0.60233814
0.53667986
0.45641702
0.47236419
0.39597952
0.37110788
0.60182464
0.47900069
0.43644533
0.29215497
0.25480026
0.34616378
0.32539481
0.29909617
0.19010483
0.40718973
0.28448796
0.20962788
0.28879863
0.35911298
0.22631332
0.35889587
0.41267389
0.37363195
0.31355006
0.3906146
0.5315516
0.49190325
0.48103076
0.28066126
0.36717018
0.26877445
0.29687187
0.25165811
0.19215095
0.46757314
0.15101555
0.4336794
0.40701199
0.31035852
0.2475536
0.3265416
0.35975832
0.44683972
0.41283625
0.41179678
0.47291148
0.25029963
0.45368251
0.50982249
0.34696257
0.3610853
0.4368937
0.4073627
0.3070505
0.41677004
0.32923523
0.50279933
0.51022613
0.54527956
0.61047554
0.61375016
0.50273091
0.44185531
0.43711296
0.44352272
0.44817507
0.4642894
0.46001399
0.52752262
0.44480255
0.54502821
0.50539237
0.5008586
0.60779554
0.32052061
0.46881613
0.34836644
0.37204707
0.46311557
0.43037498
0.18449232
0.28061315
0.40725142
0.35120812
0.32849425
0.35829288
0.50224859
0.3167921
0.27355608
0.2178151
0.33969975
0.10875673
0.060741711
0.058690868
0.11909381
0.28171864
0.23048751
0.16896184
0.15324321
0.11309312
0.1395829
0.038701396
0.12722708
0.55267215
0.54565257
0.48456705
0.52752095
0.5341022
0.46391159
0.57348132
0.40080601
0.41809598
0.47534949
0.30578712
0.38622504
0.43722671
0.47641081
0.4602215
0.39624804
0.40814316
0.36834958
0.42430601
0.36167836
0.38728997
0.36559922
0.26161459
0.38423717
0.37546188
0.38250503
0.38341057
0.33248186
0.32619786
0.35269576
0.37593466
0.34218121
0.056656923
0.44778541
0.34323043
0.26299566
0.08180356
0.34309858
0.23173061
0.088161916
0.39327186
0.41422635
0.40020269
0.36119607
0.0980758
0.31906277
0.10982124
0.38024536
0.34535998
0.16816142
0.1537433
0.16802144
0.35151088
0.48257619
0.41013426
0.43570662
0.41826385
0.43466476
0.46433938
0.44999662
0.49153233
0.42840216
0.43752959
0.4435266
0.51566976
0.50977802
0.52916723
0.18842663
0.57335341
0.48772371
0.37774751
0.45713377
0.50538665
0.44520959
0.46268299
0.64469737
0.41026115
0.50590611
0.53970098
0.47441241
0.51503873
0.62821519
0.48542091
0.43625316
0.41927913
0.45219463
0.4770208
0.4990074
0.067127861
0.11286021
0.049296502
0.27440071
0.22536196
0.18461043
0.13599169
0.17295858
0.21899231
0.26127648
0.29205391
0.34889653
0.33807695
0.35242343
0.33210003
0.4356564
0.38555682
0.32928389
0.27538136
