spouse_rk_pooled_male_mean
0.48715505
0.51013279
0.45703775
0.45926097
0.46024233
0.4916794
0.4914048
0.46885559
0.49300984
0.47611433
0.43242526
0.4583852
0.4865011
0.46198142
0.4472858
0.48960006
0.47407725
0.46411076
0.45264474
0.48076302
0.45447403
0.47175372
0.45710501
0.50727147
0.46503952
0.49118879
0.4950369
0.46805629
0.46375731
0.47252938
0.46335131
0.55688298
0.46506673
0.48307732
0.49223968
0.45984516
0.53487772
0.46390519
0.47706628
0.44839594
0.53432029
0.47231358
0.48893142
0.48292872
0.50570357
0.49648485
0.47933504
0.47825664
0.49184895
0.46444014
0.533988
0.48205471
0.47314632
0.48745182
0.50493854
0.4683463
0.47655824
0.4612647
0.54342085
0.45048463
0.47929043
0.51751399
0.50802535
0.4676736
0.42222583
0.54694116
0.45720083
""
""
0.54732758
0.45334631
""
0.64562416
""
0.51452333
""
""
0.5854212
0.4870719
0.51676232
0.50671166
0.49010259
""
0.48475623
0.56872451
0.52226394
0.54405159
0.42673755
0.49417424
0.54782444
""
0.53955752
0.46580225
0.43380237
""
0.48471767
0.41594428
0.45433056
0.49654394
0.47945943
0.38351187
0.41246879
0.46669209
0.50739253
0.47824499
0.42201799
0.49948445
0.46502939
0.42107373
0.46833929
0.45102325
0.52449787
0.4582133
0.4863801
0.49835232
0.48365307
0.49656656
0.47180384
0.47272986
0.49718472
0.52581811
0.46912721
0.48770034
0.46782872
0.52599925
0.50797737
0.51873899
0.47711453
0.51843548
0.52498293
0.5038684
0.49638036
0.49473396
0.51964682
0.48100173
0.48075756
0.51144588
0.49825937
0.49978015
0.45313045
0.48547477
0.48532003
0.48960692
0.50877619
0.49527678
0.51576012
0.479812
0.44290695
0.49284133
0.49617264
0.48506948
0.45991135
0.46428192
0.51323318
0.48484805
0.45699164
0.47934961
0.47552791
0.50108862
0.46512881
0.47355837
0.43229109
0.52052963
0.50937104
0.47467938
0.48005104
0.47852629
0.43602628
0.47980604
0.45542866
0.54103369
0.49960673
0.47612447
0.52236027
0.46797016
0.48118442
0.51320702
0.45084646
0.44487286
0.47075889
0.51299393
0.44721308
0.50939178
0.48521182
0.43902433
0.46603909
0.59314251
0.42932928
0.49211907
0.51199913
0.51041698
0.51463991
0.58908069
0.48881701
0.52523381
0.49861196
0.49653944
0.50209999
0.44268164
0.5277319
0.47028291
0.48292977
0.50383621
