stayhome_other_female_mean_se
0.025104884
0.038675725
""
0.017648622
0.02337149
0.053241383
0.015964497
0.073346794
""
0.028277515
0.029807588
0.012960591
""
0.048430655
0.024479477
""
0.089785539
0.028180908
""
0.065743782
0.024184244
0.012201232
0.025198437
0.037770301
0.012310422
0.048102628
0.027769201
0.013830548
0.0095674274
0.052421492
0.046413507
0.029265266
0.013060065
0.012125911
0.048533194
0.020592984
""
0.045787096
""
""
0.028707936
0.051157225
""
""
""
0.085163325
0.012651687
0.020178054
0.020080615
0.032654032
0.02155339
0.021034194
0.040174782
""
""
0.019565478
0.049074776
""
""
0.053884611
0.049725007
0.018058762
""
0.015884699
0.060321152
0.072834596
""
""
0.048202109
""
0.046302378
0.052766081
0.059954409
0.030670047
0.055161938
""
0.066267751
0.075625561
-0.010456017
0.013623877
0.064515881
0.042317335
0.066168733
0.044693962
0.014796984
0.051667344
0.049149781
0.019323759
0.017211828
0.030703854
0.03521762
0.036703829
0.050577596
0.020882955
0.075114243
""
0.046159614
0.025597032
0.0088214055
0.021516629
0.016502231
0.008527495
0.011941796
0.020640861
0.015839506
0.010206936
0.016841291
0.010749383
0.041887064
0.022944139
0.028588157
0.026797034
0.01663569
""
0.016399881
0.019935062
0.017190427
""
""
""
0.029320637
0.042048827
0.047987536
0.025896961
0.06235069
0.022973709
0.026333252
0.063014083
""
""
0.0073845093
0.056638189
0.029396353
""
0.035475623
0.05321772
0.021281069
0.020304961
""
0.062571235
0.022029104
0.024290215
""
0.071631648
0.035657495
""
0.025375303
0.05433296
0.070259124
0.075539909
0.050893836
0.019989341
0.034712024
""
0.011278718
0.023226146
0.081413075
0.02358729
0.024060411
0.035106156
""
""
0.020495223
0.0083221951
""
0.0051177181
0.030786732
0.016912628
0.032505188
0.026375268
0.0056368862
0.01470302
0.028719719
0.013595164
0.03644149
0.041999679
0.015829572
0.011520483
0.025545936
0.024096802
0.043740749
0.027354207
0.010283065
0.037689365
0.044243094
0.0097006261
""
0.051128935
0.019592438
""
0.046805847
0.019529978
0.01421717
""
""
0.031100415
0.02269577
0.025829824
0.014111699
0.047999017
0.014740413
0.020730963
0.05034288
0.020798219
0.01686866
0.014624758
0.010690396
0.032714631
0.035270378
0.020460742
0.027144751
0.018982522
""
""
0.017159274
0.017810892
0.018351221
0.0081669139
0.027921714
0.022777125
0.047573313
0.025513645
0.015268752
0.034977477
0.0093546733
0.02520025
0.034059417
0.025024336
0.010540432
0.015131291
0.017828235
0.02175512
""
0.035062972
""
0.044298664
""
0.026059862
""
0.0061107976
0.036203615
0.047379181
0.02838672
0.018270086
0.037057143
0.034328211
0.025378112
0.012411786
0.03182197
0.027195813
0.0095127746
0.021254001
0.03714982
""
0.019501079
0.025087062
0.057411831
0.014548655
0.017708251
0.017849103
0.02006463
0.018587336
0.015846564
0.013135606
0.015159937
0.0047368701
0.015159997
0.0067109209
0.0062681716
0.017703915
0.019003553
0.039691985
0.071469538
0.03068479
""
0.047855645
0.015478399
0.023587089
0.045395564
0.0292532
0.0098397071
""
""
0.0063301483
0.012563281
0.030773675
0.016028415
0.0079618189
0.037988357
0.050869387
0.089900829
""
0.030890679
0.0275988
0.066362739
""
""
0.020067932
0.039930716
0.022960905
0.0062917979
0.051238973
0.034051292
0.01763951
0.025717767
0.045606334
0.016380321
0.053668082
0.02269816
""
0.032991897
0.016618691
0.045505859
0.02446663
0.014587473
0.018699516
0.027525259
0.018208079
0.026060881
0.025290847
0.03140096
0.014518826
0.028202634
0.043951567
0.045470234
0.030013537
0.020465666
0.041207999
0.045676947
0.01857972
0.030888321
0.016795127
0.014906843
0.0092031723
0.044493537
0.0053981305
0.01359677
0.028304258
0.022274958
0.0086345738
0.051557887
0.0024623028
0.026010158
0.023432774
0.027854379
0.049785499
0.030592116
0.032469276
0.042983286
0.073586918
0.048775427
0.031385306
0.03226383
""
0.043041963
0.029434338
""
0.049412999
0.076016493
0.036029767
0.04226844
""
0.020505862
""
""
0.021795968
0.081757009
""
""
""
""
""
0.023846006
""
""
""
""
""
""
0.033321422
""
""
""
""
""
""
""
""
""
""
""
0.054541897
0.048427865
0.055595614
""
0.029868992
""
""
""
""
""
""
0.031067833
""
""
0.024666179
0.019166967
""
0.023757607
""
0.057487454
0.062860414
""
""
""
""
0.088358231
""
""
""
""
""
""
""
0.034492776
0.054173239
0.021614445
0.022670338
0.010480181
""
0.033383332
0.033742964
0.015154319
""
""
""
0.016065069
""
""
""
""
0.004751679
0.03126343
""
""
""
0.042314123
""
""
0.031180128
0.032564394
""
0.016824817
""
0.024272976
0.013580824
0.0519347
""
""
""
""
0.059466738
0.010880091
""
""
0.029006768
""
""
""
""
""
""
""
""
""
0.036257312
""
""
0.036571939
""
0.061675515
0.016957168
0.0072953561
""
""
0.089652866
0.066412702
0.026444871
""
""
""
""
""
""
0.040082119
0.0079494333
""
0.02056168
0.015634071
0.012237743
0.031621326
0.035403438
0.01423971
0.032891192
0.021240657
0.033137176
0.008620142
0.032557622
0.047687981
""
""
0.023261931
0.053294733
0.019366357
0.037075546
0.019109346
0.065996379
0.034226932
0.013800621
0.016686218
0.01591547
0.020702966
0.007002031
0.02418557
""
0.025033556
0.014532606
0.029410332
""
0.08842583
""
0.045209635
""
0.043387715
0.02976726
0.033001762
""
0.022985211
0.05299738
""
""
""
""
0.02606358
""
""
0.051747881
""
""
""
0.044969589
""
""
0.012344354
""
0.010519378
0.054577105
0.048884168
""
0.031547416
""
""
""
""
""
0.080738239
0.031921741
0.021855801
0.039923821
0.0299518
0.0074139521
0.025284709
0.027294155
0.060212437
0.034115244
""
""
""
0.042790078
""
0.042366903
""
""
