staycz_white_male_mean
0.72009355
0.5280453
0.61229676
0.59732848
0.53313214
0.60874104
0.7406233
0.71560758
0.61709237
0.70704287
0.69550812
0.64560938
0.72393817
0.63246322
0.73157436
0.71983773
0.61519212
0.771819
0.62249035
0.61330038
0.62857962
0.55444258
0.51789469
0.71137506
0.69950551
0.7301842
0.72601229
0.74991602
0.66628301
0.73540783
0.53300184
0.57405627
0.74647772
0.76041538
0.65258616
0.52723968
0.68994951
0.59659117
0.74464399
0.74741477
0.70065159
0.75446516
0.56502551
0.38066626
0.59260815
0.32720396
0.58855093
0.47464567
0.54589874
0.44901311
0.35201779
0.47431624
0.7768873
0.66430801
0.66129881
0.75634599
0.80778569
0.70851064
0.79131627
0.71465725
0.71261907
0.8025158
0.78963971
0.76050603
0.75977886
""
0.45673376
0.65103501
0.52239037
0.5841043
0.52422214
0.66347802
0.77011782
0.59700626
0.67808366
0.64482981
0.68171883
0.46030182
0.78485477
0.7265842
0.92049199
0.71330154
0.57956344
0.599536
0.43494555
0.45673269
0.53628504
0.68546796
0.73483264
0.79339647
0.70183396
0.64930391
0.6494723
0.58616006
0.61034226
0.70754439
0.71608835
0.43126139
0.58221638
0.73285168
0.75585359
0.65281522
0.64283192
0.57879132
0.72046107
""
0.66207319
0.53075439
0.62502962
0.62691116
0.61716133
0.83948296
0.69028097
0.64245009
0.55017388
0.69961679
0.79330438
0.60797834
0.58543026
0.57816267
0.67994207
0.77072954
0.75325167
0.82017183
0.73257637
0.77377838
0.74224663
0.73964322
0.76508027
0.78762633
""
0.53554034
0.6055553
0.53218567
0.78732771
0.68896365
0.52976274
0.77381533
0.73955101
0.72606105
0.69465476
0.6011886
0.79163152
0.6692211
0.54686022
0.67448443
0.73314804
0.76381695
0.66271228
0.69305271
0.83218271
0.68253905
0.5977366
0.68019056
0.58202535
0.57919186
0.57614332
0.6528036
0.67754203
0.60956395
0.64986724
0.56213069
0.43117195
0.42926976
0.5304206
0.7337212
0.7261644
0.69108599
0.59076351
0.82006902
0.61683011
0.70393407
0.62143511
0.62770444
0.73106503
0.794451
0.71676147
0.73470461
0.71759272
0.57475954
0.62376463
0.5689069
0.6303606
0.53266853
0.64983648
0.61414635
0.44243017
0.67232335
0.59293061
0.6905998
0.53052181
0.43983066
0.74361736
0.64114261
0.58345139
0.58179301
0.63037634
0.55842888
0.57544482
0.64760286
0.56905913
0.75852299
0.64224267
0.68465328
0.74767447
0.60950303
0.7273348
0.69275481
0.75895357
0.72680199
0.7819947
0.80525148
0.78371841
0.75054681
0.68118387
0.6252619
0.71112442
0.69996238
0.70164055
0.72897941
0.79096776
0.76764178
0.77676666
0.74288517
0.76208329
0.42793453
0.63845146
0.68489647
0.57939249
0.5244202
0.66075552
0.63189048
0.58972937
0.57478833
0.54541385
0.51441514
0.61824518
0.62746274
0.71161073
0.54292709
0.50524521
0.46733052
0.38331485
""
""
0.49710283
0.32331166
0.27827737
0.45758989
""
0.54324716
0.43009093
""
0.48372272
0.72314847
0.77367765
0.75172281
0.7606352
0.7732538
0.77600318
0.78178459
0.72889239
0.70061749
0.73867941
0.62618268
0.50092798
0.70596212
0.63672215
0.69840914
0.68922824
0.55041426
0.66414958
0.74552006
0.6931091
0.58336711
0.54075038
0.6069544
0.59353232
0.69531006
0.59473526
0.67047554
0.73130095
0.65959764
0.64912158
0.6580224
0.45842156
0.5947929
0.69031847
0.60995948
0.52157986
0.64469981
0.45055923
0.67530358
0.5803408
0.63684207
0.80592221
0.80774397
0.64322311
0.63771188
0.78310066
0.44812495
0.50446653
0.60855448
0.77080846
0.67924285
0.65513581
0.72628397
0.73266232
0.78207254
0.6031875
0.57776356
0.57748729
0.67361146
0.64873946
0.6983586
0.68728828
0.7050004
0.79541248
0.74381161
0.76385379
0.67295724
0.64518261
0.83969635
0.70430291
0.48093271
0.58658111
0.70307153
0.79431009
0.66476041
0.7223987
0.76653171
0.72543532
0.60098112
0.61500913
0.57530522
0.73444194
0.69826084
0.79092646
0.63964796
0.71544349
0.71079594
0.70608068
""
0.38645133
0.59072143
0.74167675
0.76195765
0.75586998
""
0.5015052
""
0.68802625
0.59594983
0.5885998
0.59917277
0.68395907
0.64071375
0.74392873
0.49807444
0.47502497
0.45985332
0.63955635
0.43738568
0.5745762
0.59171039
0.58943224
0.65432411
0.65000677
0.63673586
0.64630669
0.67580825
0.80448735
0.6027444
0.69971496
0.77354759
0.79661512
0.70548457
0.74126488
0.66287506
0.65613472
0.72958964
0.73871458
0.72902977
0.69371456
0.72735131
0.67081422
0.55024821
0.52066517
0.75466591
0.79074419
0.74305266
0.65730482
0.75864029
""
""
""
0.59156728
""
""
""
0.70432079
0.66252494
0.80999041
0.75563484
0.91012508
""
0.54599196
0.6174022
0.639166
0.70304531
""
""
""
""
""
""
""
0.66969144
0.72879231
0.85740304
0.59177983
""
""
""
""
0.82594246
0.62895375
0.51173019
0.62328446
0.66282523
0.57861382
0.67635757
""
""
0.69510216
""
0.67116028
0.78609174
0.60598314
""
""
0.54677701
0.70464379
0.76259494
0.80065668
0.79590756
0.68355119
0.78660339
0.74122471
0.7596674
""
0.68401659
0.61813754
""
0.67246544
0.8359195
0.80962759
0.71282613
""
0.62176412
0.62601799
0.60736793
0.63298047
0.53307807
0.67923939
0.64746207
0.60704195
0.64282256
0.64422399
0.55978876
0.77430511
0.7875284
0.75661546
0.76017576
0.70187014
0.64351493
0.67040348
0.75228834
0.74860638
0.74895954
0.78768015
0.76893705
0.74615997
0.74710852
0.77143127
0.86737537
0.80842131
0.83844608
0.75607669
0.81236303
0.76864374
0.83183575
0.80952799
0.84828842
0.73186886
0.76707131
0.7303955
0.76144832
0.85757595
0.78561836
0.78699505
0.76861113
0.76836228
0.69739282
0.80727315
0.69860268
0.72337401
0.81029552
0.70681888
0.77129346
0.73189449
0.77111465
0.68408614
0.62135404
0.71715897
0.68956691
0.63121212
0.6522336
0.60086358
0.73818719
0.71464586
0.60227877
0.6286763
0.53798968
0.58086371
0.68646896
0.61464691
""
""
0.72823775
0.69267005
0.70910144
0.76827407
0.7196427
0.73021245
0.79749691
0.84379619
0.72038174
0.71570456
0.73843372
0.72078031
0.69220036
0.58766514
0.72207552
0.78203785
0.6335572
0.60747463
0.62670255
0.55954009
0.63728583
0.53568363
0.66291291
0.62514287
0.69707054
0.61265725
0.63271385
0.69389695
0.67977661
""
0.66209829
0.58364028
0.81208986
0.69614881
0.58828926
0.59594524
0.52948028
0.57373691
0.75985825
0.82319075
0.74238992
0.53986537
0.70491415
0.65412927
0.70302892
0.69603407
0.74427098
0.69946879
0.67120939
0.88988829
0.62124866
0.69086426
0.71781844
0.8324495
0.79481167
0.83601999
