spouse_rk_natam_pooled_p100
0.81264579
""
""
0.7461195
0.74547386
""
0.5300473
""
""
0.68677121
0.53855264
0.57198459
""
""
0.57659173
""
0.64299023
0.5570547
""
0.51561427
0.63249731
0.69715768
0.8289836
""
0.76193243
""
0.53581989
0.69413912
0.57725334
""
""
0.41873676
0.72392154
0.5357157
0.4694033
0.57520688
""
""
""
""
0.917925
""
""
""
""
""
0.60018778
0.65210539
0.79969692
0.91738981
0.63066
0.48119789
0.91867882
""
""
0.41146156
""
0.99913704
""
""
""
0.6929062
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61117101
""
""
""
""
0.55006319
""
""
0.73028207
0.72199816
0.77605253
0.73766661
""
""
0.59853113
""
""
""
0.87479061
0.75300848
0.7133792
0.63824373
0.75758815
0.55757916
0.57760507
0.5003714
0.68154204
0.77857459
0.55536383
""
0.46755525
0.6671263
0.76146901
0.64605242
""
0.66899383
0.53010142
0.80915058
""
""
""
0.69398993
""
""
""
""
0.69550639
0.28463566
""
""
""
0.65505451
""
""
""
""
""
0.52406532
0.53672379
""
""
0.87801886
1.0314579
""
""
""
""
0.65342855
0.67993766
""
""
""
0.67344207
""
""
0.54242623
0.72041357
0.47217122
0.64992577
""
""
""
""
0.61370951
0.78177631
""
0.67457086
0.73157531
0.81737131
0.69748551
0.89596748
0.57095414
0.68432218
0.91700572
0.81010038
0.65342462
""
0.59558994
0.72189069
0.54742229
0.71313387
""
""
0.62960219
""
""
0.7336427
""
""
""
""
""
0.62543809
0.47628328
""
""
""
""
""
0.52549243
""
0.6736536
0.77715153
""
0.56740516
0.76397687
0.85198867
0.64985877
""
""
0.34301957
""
0.53607076
""
""
0.77082825
0.61187547
0.64074039
0.63803005
""
""
""
""
0.79143763
""
0.61771709
""
""
""
0.69844514
0.41308504
0.72848368
0.39176807
""
""
""
""
""
""
""
""
""
""
""
0.4065353
""
""
0.78652608
0.66559058
""
""
0.72629076
0.59696257
0.63169104
""
0.3782436
0.62557942
""
0.60873967
""
""
""
0.75419366
0.52548492
0.76492107
0.77731597
0.656717
0.79601085
0.75374132
0.69342673
0.9591549
0.77440143
""
""
0.94334376
""
1.0742831
0.65608817
0.57539719
""
""
0.81268549
""
""
0.73993665
0.64217693
""
