proginc_pooled_male_p25_se
0.0047464012
0.0086591607
0.0077827983
0.0048800837
0.0058753309
0.014717339
0.003833852
0.014006256
0.0064238398
0.0055364948
0.0058807679
0.0033165067
0.012945738
0.001506176
0.0077024866
0.00433859
0.033350434
0.0079714404
0.014605937
0.00089236762
0.0018727147
0.0034954462
0.0065367734
0.0046145655
0.0038288969
0.0078486782
0.0031585593
0.0049491203
0.0032444661
0.00097719359
0.010572718
0.0082227513
0.0044420562
0.0048175431
0.010049541
0.0046564196
0.01270688
0.0053308634
0.0021826734
0.0067015602
0.0057474221
0.012664911
0.012692737
0.0050618234
0.0073406585
0.0020827225
0.0024803672
0.0027908927
0.0029233692
0.0011449083
0.0049408106
0.00070090959
0.0026228351
0.0036199831
0.0031209812
0.0025691846
0.0051659979
0.0021326602
0.037704509
0.014701114
0.0059662294
0.0038647717
0.0087939398
0.0017462225
0.0050887801
0.0042561209
0.013161627
0.010917027
0.0020023764
0.012126655
0.0049763145
0.0017600816
0.0015078452
0.0063695773
0.011945022
0.012778498
0.0011542524
0.0078236824
0.0014382418
0.0038674548
0.0049228678
0.0023842603
0.011220866
0.011102214
0.0037604864
0.011320166
0.012323462
0.0054302835
0.0037142162
0.0024483218
0.0021056372
0.013562385
0.016174681
0.0050924243
0.00083025219
0.025382372
0.0099099651
0.0067399116
0.0029545315
0.0041168327
0.0060713063
0.00110516
0.0027758123
0.0045954254
0.006155842
0.0028344465
0.0020927275
0.0042747189
0.011516098
0.0068133236
0.0070922882
0.0028757297
0.0029235771
0.0012715494
0.0031116668
0.0035750167
0.0043819556
0.016605154
0.008493172
0.020713255
0.0040799589
0.012620536
0.015830072
0.0039418321
0.0063664005
0.0024076945
0.0024752764
0.0091142394
0.015031686
0.0011547609
0.0017773492
0.0050310954
0.0036503074
0.0011385727
0.0020171092
0.0036603359
0.0021625308
0.00088366773
0.0086099543
0.011623882
0.0067688273
0.0087729124
0.010647235
0.0014878069
0.0032218075
0.001469726
0.0051036268
0.0034946171
0.012777961
0.011676607
0.005049713
0.0025799787
0.0064260052
0.0080452533
0.0030339677
0.0038592683
0.001373411
0.0048850961
0.0059167719
0.0080090491
0.0041531296
0.019137833
0.011169872
0.0031945016
0.0064693117
0.0015987572
0.015701395
0.0010079381
0.018861851
0.005606195
0.0024588271
0.0064381529
0.0050790547
0.0057024797
0.009373704
0.014675651
0.0058943881
0.0043554478
0.0099051166
0.0097273989
0.0061128461
0.010813204
0.0036178327
0.010328384
0.0095413346
0.0035053745
0.012166054
0.010286532
0.005554595
0.0035837865
0.0047705844
0.0045903819
0.0036765612
0.0016457578
0.0050086239
0.00091999472
0.0062638535
0.006034235
0.0049469913
0.017881764
0.0046434118
0.0085517988
0.0089785503
0.008936516
0.0057176198
0.0054641818
0.0032534509
0.0070943995
0.0055235932
0.0060821474
0.0054688263
0.0057756011
0.014480013
0.014450484
0.005418967
0.0052659838
0.0065535093
0.0032578441
0.0078941975
0.0079824533
0.0078892196
0.0074333372
0.0081343027
0.010631045
0.0036655522
0.0055816839
0.0056975298
0.0072432598
0.0032213735
0.0045656799
0.006001127
0.0049813883
0.0026116611
0.0067253537
0.003057464
0.013135882
0.016877431
0.0083676726
0.035954472
0.013081491
0.005352037
0.0072102356
0.0093917111
0.0045351591
0.013954258
0.013280295
0.005518307
0.0048047332
0.0075030639
0.0084953606
0.0048845201
0.0064426032
0.0080469521
0.02820982
0.0075355084
0.010212668
0.0066500977
0.0052536046
0.0067523974
0.0038355743
0.0070008026
0.006357911
0.0042519183
0.0043692873
0.0066377432
0.0012089572
0.0045841406
0.0019749776
0.0024061995
0.0059659346
0.0022229182
0.010052197
0.0043910695
0.0083969273
0.019751167
0.0044502676
0.0073789116
0.0093177157
0.01548887
0.0087648947
0.003714157
""
""
0.0023542249
0.0057099205
0.013257445
0.0072566061
0.0037762932
0.011384428
0.016870759
0.0092452681
0.0050280769
0.005944869
0.0064537162
0.0052262926
0.0090825306
0.0063067339
0.0088605946
0.0020386332
0.0057797586
0.0045019211
0.0094281733
0.0086504556
0.006725294
0.012357155
0.0045160507
0.0051980005
0.0075367386
0.0029870258
0.017568011
0.0085568652
0.010501075
0.0079514161
0.0087863468
0.004850368
0.0051441332
0.0011505178
0.0054654097
0.0050666854
0.0059762034
0.0052970257
0.0055510555
0.0057856594
0.010200312
0.0072812419
0.0084936479
0.0061389958
0.010907426
0.01292529
0.006956765
0.0088819684
0.0053461916
0.0040537952
0.0030473312
0.0011061478
0.0018270561
0.0063217869
0.0040119095
0.013612811
0.0025533366
0.0021847598
0.009851967
0.011669599
0.0026324163
0.0077147251
0.0060224002
0.0051564914
0.002119814
0.0026923646
0.013682423
0.0088388063
0.0026897611
0.0063233897
0.033500709
0.0060665556
0.0061849006
0.0069198399
0.0051667565
0.013668879
0.0071903504
0.0079664057
0.021335119
0.0098834904
""
0.044956829
0.009282087
0.0047453004
0.0028248723
0.0086591467
0.0044718166
0.016742712
0.0073477598
0.008075539
""
0.016444782
""
0.0028178173
0.0063773021
0.005275561
0.010905772
0.00500427
""
""
0.012227489
0.046057604
""
0.01702805
0.045096423
0.011857331
0.0046126866
0.0027385077
0.0036187789
0.0028269929
0.0035381417
0.0041497913
0.0072296318
0.010046174
0.0098310718
0.0034629004
0.018374054
0.0083755916
0.010671628
0.0090990122
0.0041673486
0.011448312
0.0096668359
0.0034797098
0.0040476006
0.0020863223
""
0.0064919046
0.0067043449
0.0032076912
0.04016982
0.01423226
0.036311224
0.010645251
0.002206288
0.0033265247
0.0086776
0.0047266344
0.050542131
0.0041204588
""
0.00098973711
0.0013154411
0.0054502743
0.011006175
0.01680574
0.0012240804
0.012159347
0.0068465709
0.0061427238
0.0052820104
0.015863124
0.0015983233
0.0039890422
0.062935181
""
""
""
0.0031403687
0.0073157866
0.038190082
0.0052257092
0.0058431914
0.001413141
0.0096546542
0.013658129
0.0080764182
0.0084628761
0.026379552
0.008100166
0.0036656272
0.013520278
0.0043756482
0.0027177567
0.014481479
""
0.0054382542
0.024668006
0.0023694779
0.0055341069
""
0.020187391
0.0085550323
0.0089368615
0.0078724278
0.0066597806
0.013072902
0.024030523
0.0037781582
0.0073419726
0.020700963
0.0036152571
0.016838523
0.0018895671
0.054376628
0.003747216
""
0.026237803
0.0043699164
0.0027288711
0.028475204
""
0.00221511
0.0054801046
0.010032129
0.018952411
0.014432662
0.0083030062
0.0039570667
0.0098858019
0.0064658616
0.0020937596
0.0024196582
0.007967717
0.0057250517
0.0070912298
0.0067285732
0.019870652
0.013659914
0.011735738
0.015987327
0.0070818984
0.019332627
0.0028629759
0.0057133161
0.0099417353
0.0058695707
0.023694135
0.0076062074
0.0094857961
0.0026283271
0.0068673133
0.0049779667
0.012592501
0.0071821064
0.0057375301
0.013037973
0.0049034744
0.017973175
0.0030624489
0.0021039266
0.0023247099
