marr_26_pooled_male_p75_se
0.05584589
0.066031165
0.045314934
0.040744342
0.033835899
0.049822379
0.051766958
0.058372706
0.032969546
0.048775755
0.064602181
0.061368074
0.064682834
0.079896666
0.042689197
0.053908579
0.046407409
0.076961681
0.038383465
0.036526043
0.032190003
0.035966463
0.035974089
0.061850622
0.04791861
0.051180474
0.063867807
0.058249738
0.042451885
0.061151255
0.038971975
0.037960932
0.054879989
0.04418239
0.050912987
0.053567354
0.075196296
0.050491009
0.13897343
0.048540372
0.044539358
0.049975604
0.055259116
0.051830664
0.10035795
0.10529768
0.096481137
0.069227479
0.070226304
0.07319314
0.071597531
0.051856495
0.083974987
0.056573927
0.053189386
0.056293979
0.048428904
0.043770429
0.065648973
0.055127405
0.064856783
0.048568889
0.057997193
0.041993212
0.042294212
0.047623042
0.062719189
0.08426667
0.068574511
0.072260924
0.066314064
0.072829649
0.079408213
0.051344737
0.087900825
0.065724038
0.1121456
0.061071895
0.071692571
0.047350705
0.11556425
0.05029783
0.044581756
0.095206246
0.059115559
0.039009172
0.036249995
0.054425001
0.051351126
0.071068734
0.05309907
0.046069417
0.052639201
0.032494429
0.035322588
0.044985957
0.16996859
0.055917121
0.046868462
0.056163542
0.063138686
0.051702667
0.038255397
0.047893651
0.052545302
""
0.065143757
0.049492583
0.046998758
0.053706676
0.047901515
0.058880962
0.048481841
0.056065995
0.048988726
0.090206459
0.074515089
0.062078714
0.063279949
0.071036808
0.061452843
0.051049855
0.049017027
0.070766121
0.062973984
0.054731753
0.045694936
0.072208256
0.072940961
0.053598385
0.063159712
0.050791435
0.067773618
0.11267617
0.083076604
0.11334028
0.048787337
0.10698755
0.062381964
0.052132167
0.047828052
0.10384129
0.11117391
0.056929715
0.072580807
0.072743312
0.088723376
0.083080791
0.063616045
0.065195985
0.070099972
0.10585029
0.095561914
0.056327734
0.080395922
0.065296024
0.13580486
0.089235201
0.071998216
0.076697566
0.054405913
0.059366234
0.035713654
0.02975338
0.052912947
0.059636291
0.06432502
0.072054453
0.075919531
0.049817938
0.052454706
0.04491749
0.043892492
0.046693593
0.052609827
0.070178203
0.051557109
0.057133488
0.057460502
0.092742302
0.08878199
0.069702961
0.082615621
0.059153192
0.10307398
0.074030675
0.10264524
0.070249483
0.064907081
0.067514285
0.067061968
0.060183588
0.093511589
0.074996591
0.062823661
0.085780792
0.083836623
0.10056363
0.10590601
0.094602719
0.067860834
0.089172468
0.093193695
0.079147615
0.070487231
0.15573578
0.13437182
0.050829127
0.048148915
0.051310938
0.051938761
0.0594537
0.053653054
0.050680235
0.044878762
0.038242396
0.042866871
0.057836417
0.084622361
0.060371604
0.069091372
0.067122437
0.05018599
0.07181517
0.066555344
0.032992378
0.066580988
0.088832721
0.083848186
0.068204477
0.071057223
0.059252158
0.052275389
0.044050977
0.045267399
0.046112314
0.059653401
0.058330521
0.057398401
0.036700502
0.060322039
0.07092642
0.045345843
0.083238252
0.044098575
0.027013507
0.055842187
0.059950076
0.059373729
0.084862255
0.096385144
0.092991211
0.053875089
0.065893732
0.061275493
0.07871592
0.05699455
0.057550348
0.068617865
0.055720098
0.056194514
0.079937972
0.063901491
0.059048753
0.065443367
0.075178891
0.061468843
0.070054024
0.041185874
0.053293858
0.068527676
0.041245472
0.059039097
0.04178153
0.05174464
0.048682004
0.046961479
0.042434901
0.059834611
0.044078708
0.047481928
0.08495295
0.048644412
0.054515604
0.054958832
0.050180085
0.06568934
0.074615136
0.075102761
0.057125919
0.084152021
0.055776335
0.049587086
0.064361177
0.061055791
0.10520208
0.07343775
0.13748975
0.068155549
0.085749418
0.10764627
0.048148643
0.061088797
0.07273794
0.038685255
0.086843513
0.072481051
0.055322554
0.066030145
0.057863083
0.045251355
0.038456973
0.047745045
0.047829356
0.06025172
0.056843016
0.0603179
0.08493948
0.058647636
0.059429701
0.063363247
0.069917925
0.084273517
0.069213152
0.057303619
0.057838693
0.079398461
0.066239551
0.057181999
0.07232441
0.059942421
0.083354704
0.083348535
0.078587607
0.092225648
0.056905266
0.058725458
0.098318666
0.050444532
0.051755961
0.074877784
0.065915987
0.065734789
0.041770555
0.084200427
0.072182119
0.095730521
0.099263154
0.061812151
0.075754628
0.11636643
0.083832666
0.058670245
0.061962564
0.081136003
0.048454374
0.099253029
0.053306613
0.043252129
0.030383285
0.042308055
0.045343786
0.058637965
0.04557018
0.073811494
0.056142386
0.039640348
0.042771757
0.047127005
0.047193848
0.14196579
0.095120668
0.036022194
0.050466914
0.10676335
0.081765771
0.047465641
0.05244216
0.04280619
0.059243344
0.066762544
0.050325759
0.082406029
0.06665016
0.04368614
0.054353755
0.048195388
0.046934512
0.060821671
0.052727357
0.041774597
0.081310689
0.046417087
0.055565361
0.13150923
0.026884262
0.016636988
0.031419553
0.043553345
0.054983661
0.029265562
0.064500391
0.049766485
0.049697753
0.048427626
0.0317677
0.05279021
0.062004831
0.067355677
0.063674919
0.05159837
0.038588021
0.038156498
0.035561811
0.062367082
0.046728421
0.051268652
0.045488872
0.030984262
0.021697409
0.02604655
0.021146141
0.093717441
0.029520404
0.050067585
0.048790935
0.066561721
0.055363182
0.078131713
0.1038921
0.072992422
0.065220758
0.074892007
0.034698289
0.075851835
0.036642238
0.048236676
0.069125362
0.059057657
0.046463221
0.030673249
0.040020201
0.038224999
0.039086178
0.064359725
0.04783212
0.039325938
0.029046834
0.040511243
0.041068546
0.061967943
0.08561983
0.05158779
0.032802653
0.048166431
0.06514328
0.072307341
0.03337276
0.028745094
0.052787639
0.037282851
0.062189452
0.054560505
0.056692597
0.048213907
0.04638942
0.042495653
0.027744545
0.05250749
0.031016603
0.046292685
0.04531537
0.075581975
0.029174708
0.032655314
0.03886646
0.048164997
0.034869231
0.0324324
0.067762837
0.038389809
0.039383877
0.037872273
0.044428051
0.052315407
0.053273674
0.048052922
0.039732628
0.04048916
0.054743126
0.03552245
0.045998219
0.03552999
0.066391349
0.031355228
0.039775793
0.052153569
0.059423398
0.037186164
0.041262526
0.040327448
0.042313185
0.056327906
0.058355182
0.046281524
0.066792183
0.031108968
0.031475391
0.059641995
0.043838251
0.045958038
0.060313236
0.047412109
0.046262041
0.074598089
0.058481012
0.047962237
0.049243018
0.02952137
0.042729054
0.046056576
0.049873848
0.031111049
0.040398374
0.040710554
0.075531565
0.040265508
0.04040008
0.031176485
0.062635601
0.046621032
0.030918809
0.043347146
0.062936276
0.059080087
0.062116019
0.046357565
0.0514802
0.044350095
0.056406103
0.051616304
0.036681127
0.037015036
0.061211564
0.078330599
0.042119835
0.047060583
0.03509517
0.063059643
0.050057586
0.045886483
0.044014324
