work_24_pooled_female_p75_se
0.014191089
0.0089310426
0.024035165
0.031296723
0.019054551
0.051085114
0.032290678
0.012139388
0.020858612
0.02868226
0.022961715
0.042736657
0.02432142
0.043859608
0.043647181
0.016934965
0.016351927
0.052112475
0.047255371
0.024061412
0.047141254
0.013902576
0.016667362
0.023073319
0.017860619
0.013800399
0.023755368
0.012422735
0.02993794
0.025783041
0.031013096
0.068819374
0.043384779
0.028877741
0.012425561
0.018876534
0.0044072275
0.037920434
0.013343876
0.021249738
0.01169668
0.013452271
0.050097004
0.024798786
0.0063800984
0.027035533
0.0260385
0.013930264
0.006498741
0.030942649
0.0074480055
0.0099056549
0.040568106
0.037209634
0.032889403
0.034006674
0.018170888
0.014748378
0.0072149108
0.070720702
0.014804552
0.020452568
0.0089360364
0.020433743
0.043481909
0.052416544
0.029090231
0.088238269
0.084874645
0.0055085509
0.070344426
""
0.070140406
0.10997431
0.01031755
0.091912955
0.0654082
0.015054205
0.017935552
0.024448015
0.031732101
0.12044907
0.18585062
0.019609101
0.059170756
0.046784963
0.089655116
0.068683647
0.06609343
0.034286838
""
0.046244968
0.067510463
0.1245462
""
0.072805546
0.029326743
0.010279603
0.010278973
0.020988697
0.025810165
0.045409661
0.042545777
0.0019783129
0.0096487179
0.015337652
0.0037404434
0.0090279449
0.026946148
0.0095882704
0.01020424
0.031004248
0.030642927
0.024145147
0.0090413
0.027126554
0.046493005
0.07803645
0.03148558
0.047540024
0.024647119
0.032168239
0.022839453
0.050052837
0.023311745
0.025814455
0.013176275
0.017470552
0.017040053
0.038784105
0.050542865
0.031893391
0.029545212
0.012111912
0.030651178
0.057628546
0.013747863
0.028071772
0.020712215
0.031049583
0.028744113
0.04276336
0.018910747
0.05817987
0.034542933
0.013748209
0.028422207
0.039274544
0.035852719
0.051614143
0.048654471
0.039226823
0.028961768
0.01352847
0.033509146
0.051283922
0.02004626
0.017462417
0.048564445
0.070556752
0.039114408
0.050660789
0.025300313
0.042498432
0.035963394
0.04366507
0.030045427
0.042529289
0.01551101
0.054793421
0.0056512784
0.03107791
0.030724993
0.011058544
0.054353043
0.053614475
0.010998125
0.030572537
0.047719531
0.050469313
0.019045731
0.035475876
0.0087277321
0.016598573
0.064010814
0.037464242
0.002973713
0.14808705
0.018024489
0.008586538
0.021574814
0.025635775
0.0030508849
0.026284611
0.0072066165
0.0046245041
0.027895637
0.011232801
0.011012414
0.02702938
0.0045754788
0.010699308
0.017830431
0.022693582
0.0014564625
0.011045588
0.006831469
0.03045648
0.014880688
0.0085965488
0.041492425
0.070300438
0.0057620783
0.0084385565
0.01097191
0.0021122205
0.0051068719
0.031191027
0.0030282775
0.0031144677
0.012801854
0.0026399384
0.0021713008
0.0054599098
0.0044397274
0.0069478233
0.0038067685
0.0056002545
0.0026503364
0.0072458289
0.008847544
0.10761955
0.018392451
0.0046503283
0.0047846036
0.0055883909
0.01144935
0.015971141
0.049295202
0.0067854016
0.016875496
0.0035423567
0.0081075421
0.016091801
0.0047650402
0.027878175
0.0033641311
0.051938076
0.041292183
0.034787372
0.005613843
0.010385136
0.022550235
0.090608589
0.0381906
0.064430594
0.21551515
0.078088351
0.064018041
0.023148865
0.0051096505
""
0.0056795641
0.022451546
0.014753707
0.0038678958
0.016039211
0.013294462
0.041548885
0.049319897
0.033879753
""
0.067528673
0.14288396
0.0033419055
0.079812266
0.03840512
0.03966736
0.014779174
0.0054988679
0.031997122
0.050630476
0.023212163
0.0091961734
""
0.023536069
0.024117094
0.018774202
0.018760091
0.025351623
0.055232126
0.024601012
0.050073817
0.03249656
0.031066822
0.0099152224
0.036880627
0.040115159
0.024141751
0.086981744
""
0.097817317
0.06421753
0.036742032
0.016253866
0.044122655
0.0072381962
0.030615358
0.0030211909
0.0029869112
0.0063558905
0.006548862
0.0029063255
0.0050623673
0.0061197919
0.007567768
0.008835189
0.0038436574
0.0085615572
0.0065334341
0.0084166229
0.026006822
0.0085057206
0.02807555
0.0049306946
0.0029335129
0.03724625
0.0095998356
0.011893857
0.0065499926
0.0077606733
0.019966917
0.027588965
0.062945955
0.0038311824
0.006826249
0.012588325
0.042778477
0.02357585
0.036157705
0.062552504
0.033802103
0.04687028
0.019178407
0.022753915
0.011489511
0.015159045
0.003535945
0.028594414
0.010394988
0.020682555
0.034445968
0.060311161
0.0077241934
0.0053766784
0.0073497663
0.024961816
0.071564198
0.039080966
0.0067318073
0.0082990825
0.0086842068
0.0030897474
0.01296568
0.013011676
0.0073462813
0.020323139
0.0036188371
0.0080189016
0.0037425614
0.0065643359
0.0040736548
0.0054829
0.018856268
0.0077070207
0.0080965618
0.0094860997
0.0064569856
0.0043364726
0.021610752
0.024693618
0.029898321
0.039863177
0.0057044891
0.022978285
0.022896664
0.032603849
0.031872526
0.094975598
0.044574503
0.11158761
0.020246742
0.041328371
0.016556317
0.014060756
0.034056928
0.035923518
0.0099803945
0.047048241
0.039366569
0.03600958
0.018342892
0.018629389
0.030494777
0.026688807
0.097089782
0.013970473
0.047053978
0.012150248
0.014629724
0.058521941
0.0074394615
0.019916739
0.026304303
0.0081558786
0.012988344
0.10223437
0.0067890491
0.063113078
0.003671054
0.024503695
0.022681139
0.0087243905
0.042646084
0.010768243
0.04113546
0.028482292
0.032679558
0.02602743
0.032480821
0.0044420082
0.030417163
0.031632248
0.012303948
0.009199677
0.043548677
0.10058103
0.017873863
0.026755113
0.03563587
0.039311424
0.036934432
0.0073807677
0.013140904
0.010008308
0.02901982
0.0039347643
0.033025634
0.092719309
0.013994034
0.015715588
0.037350461
0.037295114
0.0036537508
0.021598373
0.0097369002
0.078116894
0.024865614
0.020204846
0.031968728
0.046408724
0.00822384
0.0089049703
0.042656701
0.01687693
0.036860835
0.040544868
0.045056239
0.061102316
0.06612277
0.022846904
0.033683784
0.061128315
0.019801499
0.020461373
0.013625889
0.057219733
0.044983998
0.012579859
0.024748944
0.030110383
0.078587741
0.043543227
0.026752425
0.053212836
0.032275666
0.076516099
0.03999427
0.029785391
0.049919218
0.032144692
0.021367099
0.0078747636
0.014395063
0.016498357
0.041771088
0.012095572
0.026451932
0.026790136
0.031981301
0.038704041
0.023241237
0.047497869
0.029573185
0.20844704
0.044217367
0.051926535
0.0086019179
0.011409103
0.098340675
0.040276427
0.056329045
0.017197637
0.024955321
0.078370988
0.022172941
0.066364437
0.083216771
0.036524959
0.037382774
0.058839668
0.047105368
0.022062328
0.021874307
0.026741674
