grad_other_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065417238
""
""
""
""
""
""
""
0.083905466
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05345222
""
""
""
""
0.039958239
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13085918
""
""
0.16609426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12095059
""
""
0.078547485
""
""
0.12420969
""
""
0.10791662
""
0.07386411
""
""
0.052069906
""
""
""
0.13584036
""
0.17257538
""
""
0.046007477
""
""
0.19820118
""
""
0.13039203
0.088215791
""
0.060256597
0.11847548
""
0.1679987
0.087950833
0.15091512
0.053857271
""
0.11855835
0.14651211
0.22617407
0.0031984132
""
""
""
0.051071987
0.14691128
0.12077415
""
""
""
0.058124743
""
0.075472422
0.27404702
""
0.048823025
""
0.12803045
""
""
""
0.014251854
""
""
""
""
""
""
""
""
""
0.12680052
""
""
""
""
0.1024961
""
""
""
""
""
""
""
""
0.19820113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12283398
0.11149344
""
""
0.14187789
0.092380613
""
""
""
0.13156995
""
0.25639734
""
""
""
""
0.058644366
0.13091381
""
""
""
""
""
""
""
""
0.057856351
""
""
""
""
""
""
""
""
""
""
""
""
0.15297811
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1684556
""
""
0.13770959
""
0.03437645
""
0.16613002
""
0.26241893
0.065611437
""
""
""
""
""
0.05949821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30090985
""
""
""
""
""
""
""
""
""
""
0.13138896
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13091506
""
""
""
""
""
""
0.14217597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10333038
0.092316426
0.11254229
0.049753055
0.20708516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15924042
""
""
""
""
""
0.24130663
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19507733
""
""
""
0.22959325
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
