teenbrth_natam_female_p75_se
""
0.12988736
""
""
""
""
""
0.071999408
""
""
""
""
""
""
""
0.072197914
""
""
""
""
""
""
""
""
0.074553236
""
0.13746351
""
""
""
""
""
""
""
""
0.066647701
0.043053411
""
""
0.045571379
""
""
""
""
0.051393326
""
""
0.20184271
0.098480158
""
0.19795102
0.1256451
""
""
""
""
""
""
""
""
""
""
""
""
0.17315581
""
""
0.13117956
""
0.029282523
0.10581388
""
""
0.10813045
0.060659733
""
""
0.033847056
0.060997445
0.076740265
0.070094839
0.12509926
0.11299194
0.066434473
0.07942348
0.064758003
0.11875923
""
0.12665908
0.053786539
""
""
0.10889823
""
""
0.097467311
0.034315761
0.17547674
0.03022385
0.086366355
0.082694925
""
0.16168877
0.019065741
0.11793834
0.029589972
0.036658715
0.072617561
""
0.10142362
0.118402
""
""
""
0.071585976
""
""
""
""
""
""
""
""
""
""
""
""
0.13717166
""
""
""
""
""
0.22532684
""
""
0.14297825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15802553
""
""
0.06078013
""
""
0.10751154
""
""
0.054417919
""
""
""
""
""
0.077676818
""
""
""
0.038493972
""
0.17380625
0.11760955
""
""
0.049797717
0.11980163
0.040114745
0.046784297
0.20876676
0.046270821
0.14541396
0.10744847
0.046139944
0.16796556
0.11044154
0.19305588
0.017075904
0.079348668
0.093887702
""
0.073759384
0.059882272
""
""
0.063794799
0.054070648
0.079093896
0.032051675
0.064451754
""
0.035897441
0.029299166
""
0.028718291
0.035063319
0.065448508
0.082119852
0.11083546
0.038954914
0.067853965
0.031648338
0.0919457
0.077469349
""
0.17497049
0.032397956
0.054837819
0.039910041
0.083533444
0.084894754
""
0.069692403
""
0.029900299
0.07700333
0.08875408
0.041075971
""
0.043223426
""
""
""
0.091110222
""
""
""
""
""
""
""
""
""
0.0614875
""
0.07051193
""
""
0.047199786
""
""
""
""
""
""
""
""
0.046965934
""
""
""
0.16085021
0.084981039
""
""
""
0.11394547
""
""
0.057711836
""
""
""
""
""
""
""
""
0.087773457
""
""
""
""
""
""
""
""
""
""
0.11432502
""
0.086448006
0.081567086
""
""
0.08556357
0.062126387
""
0.17566004
0.067351073
0.042131588
0.1401545
0.1628699
0.10773298
""
0.1464033
""
0.042266268
0.038452994
""
""
""
0.13497916
""
""
""
""
0.049320485
0.086662352
""
""
""
""
0.19752666
""
""
""
""
0.14954314
""
0.033463869
""
""
""
""
""
0.16674177
0.063172109
0.059596132
""
""
""
0.096163377
0.090408184
""
0.087027133
""
""
0.071115397
""
0.062017456
""
0.040614929
0.14482905
0.091532223
0.15677235
""
""
0.12441421
0.088577792
0.1499932
0.14207219
""
""
""
""
0.10824047
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16533068
""
""
0.15009901
""
""
""
""
0.077553898
""
""
""
""
""
""
""
""
""
""
0.094396353
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087199144
""
""
""
""
""
""
0.048967749
""
""
""
""
""
""
""
""
0.050077524
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1633053
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074755408
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055010501
""
""
0.062627524
""
0.10317305
""
0.26617548
0.055740058
""
""
""
0.20100494
""
""
""
0.072987042
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14600118
""
""
""
""
""
""
0.07797651
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1418539
""
""
""
""
""
0.042342097
""
""
""
""
""
0.041178584
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056998644
""
""
""
0.054760758
""
""
""
""
""
""
""
""
""
""
0.060867608
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054971647
0.098498784
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10869674
""
0.21335429
""
""
0.11093841
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3095879
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12042039
""
""
""
0.075038344
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060657632
""
""
""
""
""
""
0.11493412
""
""
""
""
""
""
""
""
""
""
0.11392167
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17828773
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080972135
0.30390024
""
""
""
0.28809336
""
""
""
0.079252638
""
""
""
""
""
""
""
""
""
""
0.11397416
""
""
""
""
""
""
""
""
0.29755649
0.12181675
""
""
0.14927997
""
""
""
""
""
""
0.13567783
0.18401793
""
""
""
0.090651661
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21635716
""
""
0.035474904
""
""
""
0.10527188
""
""
""
""
""
""
""
""
""
""
""
""
0.062373526
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19137344
""
""
""
""
""
0.056150533
""
0.050317448
""
""
""
""
""
""
0.11338051
""
""
""
""
""
""
""
""
0.17262115
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12311023
""
""
""
""
""
""
""
""
0.1136049
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22592899
""
""
0.22923237
""
""
0.13561399
0.070009246
0.097217709
""
""
""
""
""
""
0.13196862
""
""
""
""
""
""
""
""
0.085656382
""
0.14528958
0.10081073
""
""
""
""
""
""
0.10437059
""
""
""
0.075154901
""
""
0.11321745
""
""
""
""
""
""
""
0.098570272
0.11645321
""
""
0.074972317
""
""
0.18729869
""
""
""
""
""
""
""
0.10273014
0.054410145
""
""
0.23982616
""
""
""
0.094741017
""
""
""
""
0.077437676
0.14102089
""
0.085635252
0.05961116
""
""
""
""
0.080893792
""
0.048350502
""
0.090736009
0.060856625
""
0.046790883
0.051555846
""
""
""
""
""
""
""
0.11003508
0.050973952
""
0.092715651
""
0.1174231
""
""
""
0.049112428
""
0.076976866
0.078867137
0.07823991
0.041614417
""
""
0.086440124
""
""
""
0.2356136
""
""
