stayhome_natam_pooled_n
""
""
""
158.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
133.0
46.0
""
""
""
178.0
""
""
""
""
""
""
""
46.0
49.0
""
153.0
""
""
99.0
""
""
165.0
52.0
""
""
""
""
""
""
106.0
""
""
""
""
26.0
""
""
""
""
""
74.0
59.0
""
""
37.0
""
""
""
""
""
""
""
""
250.0
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
21.0
165.0
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
122.0
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
23.0
""
22.0
""
""
""
""
""
57.0
""
""
""
""
""
""
76.0
468.0
27.0
94.0
""
""
""
""
""
55.0
""
""
""
""
288.0
""
83.0
""
""
""
""
""
56.0
27.0
35.0
""
""
25.0
46.0
48.0
48.0
""
39.0
60.0
22.0
31.0
""
24.0
55.0
33.0
31.0
31.0
35.0
""
""
""
32.0
""
965.0
""
24.0
272.0
""
20.0
""
89.0
25.0
""
""
""
""
24.0
""
""
""
944.0
""
131.0
""
97.0
""
473.0
1900.0
""
111.0
""
47.0
24.0
""
""
74.0
21.0
""
164.0
23.0
112.0
""
30.0
""
""
""
""
""
""
""
220.0
""
72.0
""
34.0
""
""
""
43.0
188.0
""
""
22.0
94.0
""
80.0
101.0
131.0
24.0
170.0
""
44.0
""
25.0
""
""
229.0
""
23.0
24.0
48.0
22.0
""
""
""
""
""
138.0
""
""
""
""
""
""
""
53.0
""
""
27.0
""
""
""
""
""
""
""
38.0
21.0
33.0
""
""
""
""
""
""
26.0
""
""
""
""
22.0
99.0
23.0
322.0
""
""
31.0
""
""
43.0
""
61.0
""
42.0
""
""
""
""
126.0
72.0
55.0
""
""
""
218.0
""
""
101.0
36.0
""
""
""
""
""
""
""
""
146.0
""
""
26.0
20.0
24.0
""
53.0
""
""
""
""
""
""
20.0
""
45.0
53.0
1942.0
29.0
25.0
""
67.0
178.0
""
""
""
87.0
""
""
42.0
""
110.0
49.0
""
""
25.0
""
""
""
""
""
""
88.0
""
""
""
""
118.0
75.0
""
""
""
""
""
""
""
""
82.0
""
""
""
""
""
""
""
""
25.0
""
""
32.0
24.0
""
""
""
""
33.0
""
""
23.0
187.0
""
""
33.0
""
""
""
""
""
""
""
59.0
""
39.0
""
""
""
""
""
""
""
""
67.0
""
""
26.0
29.0
""
""
""
""
133.0
""
""
23.0
""
22.0
""
170.0
""
""
""
30.0
""
88.0
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
43.0
71.0
""
26.0
""
20.0
""
""
""
""
69.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
23.0
""
""
54.0
69.0
20.0
""
""
""
""
27.0
""
""
""
26.0
""
392.0
""
83.0
""
38.0
62.0
250.0
246.0
410.0
261.0
884.0
134.0
""
817.0
58.0
362.0
29.0
206.0
465.0
104.0
439.0
""
""
123.0
106.0
153.0
""
""
""
""
97.0
122.0
37.0
20.0
69.0
285.0
28.0
28.0
108.0
299.0
104.0
92.0
21.0
118.0
208.0
162.0
""
56.0
455.0
102.0
752.0
49.0
132.0
118.0
1799.0
372.0
452.0
372.0
132.0
224.0
256.0
341.0
571.0
67.0
""
808.0
261.0
347.0
165.0
""
""
2691.0
553.0
382.0
""
""
29.0
""
53.0
192.0
29.0
53.0
92.0
""
27.0
81.0
102.0
""
""
""
""
101.0
56.0
53.0
96.0
""
195.0
68.0
73.0
""
219.0
""
345.0
100.0
""
22.0
131.0
""
""
42.0
211.0
""
69.0
""
92.0
""
""
""
35.0
""
""
50.0
""
""
""
""
""
34.0
""
""
""
""
""
26.0
26.0
33.0
""
27.0
""
""
""
""
""
""
""
""
""
""
38.0
""
""
35.0
""
""
""
""
""
""
56.0
""
28.0
""
""
130.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
27.0
""
107.0
62.0
""
22.0
""
27.0
""
""
""
62.0
""
64.0
""
""
""
""
""
""
31.0
71.0
""
""
23.0
""
60.0
""
""
55.0
""
""
""
""
""
59.0
""
""
90.0
""
""
23.0
""
63.0
""
31.0
34.0
""
""
113.0
""
""
""
""
""
89.0
20.0
23.0
""
""
48.0
""
30.0
34.0
23.0
""
21.0
""
""
66.0
""
""
25.0
""
""
""
""
""
""
""
""
93.0
""
""
""
""
""
""
""
29.0
""
31.0
""
""
""
44.0
""
""
179.0
66.0
121.0
388.0
""
""
108.0
""
""
""
""
77.0
31.0
""
""
22.0
21.0
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
""
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
139.0
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
24.0
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
85.0
269.0
""
""
""
36.0
86.0
23.0
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
191.0
""
""
31.0
""
""
26.0
37.0
""
""
""
""
""
""
649.0
""
""
""
209.0
""
""
""
""
""
""
38.0
""
54.0
170.0
""
""
""
""
""
""
""
74.0
""
""
""
""
73.0
""
""
""
""
""
""
132.0
35.0
""
36.0
""
""
""
""
""
""
643.0
""
""
""
31.0
""
25.0
35.0
""
""
26.0
""
""
""
""
26.0
""
""
""
""
""
""
63.0
""
""
67.0
""
""
37.0
""
""
""
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
65.0
""
""
41.0
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
116.0
""
""
""
""
""
""
""
85.0
""
""
36.0
""
""
46.0
""
""
55.0
51.0
""
""
55.0
""
""
""
""
""
""
""
23.0
""
""
""
""
""
25.0
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
516.0
56.0
""
""
""
""
38.0
159.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
87.0
""
""
85.0
""
""
26.0
""
""
""
""
""
""
29.0
53.0
""
""
119.0
""
""
""
""
44.0
""
""
""
""
""
""
467.0
121.0
""
20.0
""
26.0
32.0
150.0
""
97.0
""
103.0
""
""
""
23.0
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
""
""
""
27.0
""
76.0
""
""
""
""
""
""
""
164.0
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
88.0
""
""
""
""
""
""
""
""
""
""
""
33.0
47.0
""
""
""
""
""
""
""
""
27.0
20.0
""
""
""
59.0
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
56.0
69.0
""
""
""
32.0
""
26.0
""
""
""
20.0
143.0
""
""
""
""
26.0
77.0
48.0
111.0
200.0
""
100.0
21.0
20.0
""
""
33.0
93.0
33.0
34.0
759.0
198.0
""
""
53.0
""
82.0
70.0
""
""
549.0
""
92.0
""
473.0
271.0
63.0
189.0
""
24.0
217.0
""
340.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
69.0
""
68.0
398.0
""
36.0
30.0
20.0
""
""
""
97.0
23.0
""
60.0
""
39.0
""
31.0
43.0
""
""
""
""
""
35.0
23.0
""
46.0
""
39.0
""
24.0
""
26.0
54.0
22.0
""
129.0
418.0
40.0
49.0
22.0
249.0
24.0
""
""
""
""
""
52.0
""
29.0
""
20.0
36.0
129.0
154.0
30.0
""
""
""
22.0
""
""
27.0
71.0
25.0
""
64.0
53.0
""
""
28.0
""
""
""
85.0
""
""
""
50.0
""
37.0
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
