kfr_black_male_mean
0.3197301
0.31717598
0.31827822
0.32227591
0.31102699
0.33164924
0.30827785
0.31821567
0.32624128
0.27300999
0.33454666
0.35474223
0.36220679
0.35954115
0.37141183
0.3197588
0.33441573
0.32690755
0.30787945
0.30404699
0.33300516
0.35171723
0.32509416
0.31405708
0.34989932
0.32362974
0.3269031
0.31171203
0.3462308
0.37433404
0.29848009
0.33993831
0.3298609
0.31380382
0.30857918
0.36709848
0.32505342
0.35136163
0.35355157
0.37905729
0.34354794
0.32460007
0.29484028
0.309798
0.34322628
0.34971231
0.44685709
0.31427294
0.3163622
0.35994437
0.3131381
0.31756288
0.29196313
0.34227416
0.31529528
0.29204416
0.3164112
0.30274057
0.40612182
0.34465855
0.34354964
0.3140263
0.31932026
0.32858181
0.37267783
0.34107083
""
""
""
0.38355002
""
""
""
""
0.35686529
""
""
""
""
""
""
""
""
0.41228878
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39162171
0.32174656
""
""
""
""
0.34335434
0.32702276
0.39857796
0.33277071
0.33234033
""
0.38575462
0.3930417
0.31934029
0.2912178
""
0.48803762
""
0.3408986
0.30133384
""
0.30645537
0.35804999
""
""
0.3425045
0.30624983
0.37193084
0.3162334
0.44284469
0.2778708
0.33443445
0.33672065
0.31523168
0.3275584
0.36198637
""
""
0.30527225
0.42804533
""
0.33194384
0.27422756
0.34807795
0.2723389
""
0.32509178
0.3277497
""
0.27264309
""
0.29084787
0.3404164
0.36453277
""
0.31050834
""
""
0.30686355
0.28829691
0.36247167
""
0.36498556
""
0.33577332
""
0.29129702
""
0.26289824
""
0.40098825
0.24898915
0.31539246
""
0.30330092
0.30950922
""
""
0.28264609
0.39675608
""
""
0.2914342
""
0.35196793
0.31256908
0.28636289
""
0.35030764
""
""
0.38981211
""
""
0.36213121
""
0.38943115
0.3180407
""
0.41297886
0.35291862
""
0.34211764
0.3358492
0.34503463
""
0.3290098
0.35524827
0.40127265
""
0.33699182
0.34183916
""
""
0.36514178
0.45817378
""
0.40719092
0.43426615
""
0.35831481
0.32724115
0.48653328
0.35274449
0.36125526
0.36120033
0.33210564
0.38259888
0.38451394
0.40272307
0.41471276
0.3855882
0.45335928
""
0.37622255
0.37862337
0.38447201
0.34479928
0.36310428
0.34011242
""
0.3498117
0.50764704
0.42419776
0.38880351
0.33382961
0.35678354
""
0.39081502
""
""
""
0.45685723
0.4811776
""
""
""
""
""
""
""
""
0.34196457
""
0.46070373
""
""
0.36822268
""
""
""
""
""
""
""
""
0.44103479
""
""
""
""
0.4446708
""
""
""
0.40813008
""
""
""
""
""
""
""
""
""
""
""
0.40856349
""
""
""
""
""
""
""
""
""
""
0.48619479
""
0.37755087
0.37405318
0.47840518
0.41873455
0.35104766
0.38027409
0.49308342
0.39298987
0.34938848
0.34392577
0.32338706
0.34018922
0.29529661
0.29276061
0.31795058
0.30730847
0.32042536
0.33823034
0.28954929
0.35818598
0.3639479
0.36295971
0.35978627
0.27810514
0.280709
0.33215967
0.30711454
0.3079693
0.34541318
0.32135832
0.275774
""
0.26436841
0.25126266
0.30818924
0.32083249
0.30510238
0.32402667
0.31113151
0.30921701
0.24056324
0.27187026
0.33128917
0.27654567
""
0.28319317
0.30467558
0.32073975
0.31630811
0.2880615
0.29324412
0.28702369
0.29497293
0.31093165
0.32439288
0.36717311
0.29713586
0.35178304
0.32339224
0.31231093
0.33714825
0.32461295
0.35869765
0.27463436
0.29545778
0.30571663
0.32168978
0.30600622
0.32980981
0.28862798
0.3307108
0.29186392
0.32373619
0.29739526
0.28022921
0.28804812
0.33159825
0.32459411
0.33948478
0.33808553
0.40213519
0.24056944
0.25710586
0.28564686
0.32641554
0.30865449
0.33268306
0.31860954
0.31939718
0.30096966
0.25806516
""
0.30120119
0.36041605
0.30072862
0.3156524
0.32037997
0.32835335
0.38841718
0.30943012
0.31496832
0.41965228
0.31221008
0.31549177
0.36679012
0.33327201
0.36864731
0.30451927
0.27770829
0.31871131
0.27517116
0.34760946
0.31078798
0.24478047
0.36758736
0.28782478
0.31549487
0.31187713
0.27925625
""
""
0.3084448
0.32947841
0.29999062
0.31076676
0.29453138
0.33908448
0.28773984
""
0.35091379
0.30734879
0.30274972
0.29429984
""
0.41820091
0.31142253
0.51540136
0.34585243
0.30905825
""
""
0.3291651
0.26713419
0.26465258
0.30884805
0.36607024
0.35792938
0.32833862
0.3207126
0.35164639
0.35328674
0.31616035
0.27828687
0.34408319
0.36246485
0.28205708
0.31332299
0.29012531
0.30615571
0.2949917
0.31995171
0.30169013
0.36512572
0.33580822
0.31702641
0.31248021
0.38184541
0.35303819
0.30783772
0.33947316
0.30819169
0.30181655
0.31044233
0.33076343
0.3022677
0.36635631
0.34475669
0.30049187
0.37046382
0.29999903
0.32147968
0.31699428
0.27693167
""
0.3180052
0.31713617
0.38078099
0.31068742
0.33672628
0.32536167
""
0.30091283
0.34937969
0.2958369
0.30634204
0.31457746
0.35208559
""
0.31588343
0.3238641
0.33540466
0.25838009
0.30382928
0.31086966
0.27686924
0.32160074
0.25006807
0.30227822
0.34561956
0.28507671
0.31572965
0.26987568
0.32024929
0.26003063
0.29056427
0.26879105
0.28184217
""
0.2832382
0.30325592
0.24643831
0.3279286
""
0.30778626
0.34166095
0.29724112
0.30007139
0.33279744
0.30866578
0.31621626
0.33125475
0.3529844
""
0.37626973
0.26883623
0.31918779
0.30457079
0.32192504
0.46038026
0.42094854
""
0.43364689
0.40369987
""
0.28503454
""
""
""
""
""
""
0.35046294
""
""
""
0.49414605
""
""
""
""
""
0.42717442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34257632
0.28746599
0.50550318
0.42944109
""
""
""
""
""
0.31141883
""
""
""
0.34715381
0.35459664
0.31117135
""
""
0.35667685
""
""
0.40896091
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36289471
""
0.30337295
""
0.27348942
""
""
""
0.34974322
0.30087164
0.40532705
0.39976081
0.34285173
0.42105591
""
0.38178423
0.33725983
0.38905841
0.41530225
0.45452106
0.34573007
