has_dad_black_pooled_mean
0.5312537
0.49554113
0.54998946
0.88354063
0.77479589
0.61337179
0.37010601
0.65521759
0.61112028
0.50512075
0.60100847
0.59758389
0.54157299
""
0.63799894
0.43306416
0.60355699
0.55258107
0.72284204
0.60690618
0.67145151
0.58584273
0.5898903
0.5820598
""
0.73535097
""
0.61701936
0.21648572
""
0.7457819
0.51230884
""
0.49821422
""
""
""
""
""
0.39899814
0.46536267
""
0.61957085
0.50442082
0.44247419
0.62739128
0.56909156
0.5687905
0.53227651
0.5514195
0.40631711
0.48832631
0.77599585
0.42548388
0.61289239
0.5913744
""
""
""
""
""
""
""
""
""
0.58023572
0.44518197
0.38535804
0.4825187
0.15395972
0.56558484
0.5772289
0.40747559
0.52548867
0.72338545
0.47025859
0.54647595
0.42003831
0.43863812
0.58633065
0.40287048
0.48538724
0.57727659
0.4986518
0.46103591
0.74270165
0.52046049
0.41694915
0.58809006
""
0.51211298
0.70345634
0.47620812
0.71859831
0.75893182
0.64716572
""
0.51992977
0.72617757
0.58638006
0.67041039
""
0.52060634
""
0.78487217
""
0.52940857
0.47019184
0.51288933
0.55501235
0.52886903
0.44371992
0.38030681
0.56660968
0.46179238
""
""
""
0.59981418
0.52775234
0.7691108
0.58951211
0.45511422
""
""
0.68732101
0.73781455
0.80783284
0.6287151
0.76375389
0.60510677
0.60645008
0.73837107
0.68667787
0.37779337
0.5317874
0.57599688
0.68920249
0.62804085
0.71528858
0.54575825
0.47311518
0.73841667
0.47190028
0.45728886
""
0.49543795
""
0.42842036
0.62467909
""
""
""
0.7011435
0.71767509
0.57089245
""
""
""
0.44486701
0.57890207
0.62375236
0.6332432
0.70582306
0.47430193
0.52756107
0.54432505
0.5567925
""
0.33836439
0.61272842
0.65698761
0.68886679
0.42827842
0.68790817
0.51276565
0.55741554
0.73789877
0.59869915
0.447826
0.59548324
0.56206191
0.44241792
0.58348984
0.50223643
0.50450575
0.55981737
""
0.66823423
0.53718293
0.55258542
0.4241305
0.40825897
""
""
""
""
0.4344061
""
""
0.46043575
0.4387176
0.61395347
0.28896168
0.38860893
0.53917927
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67769915
""
""
0.85651994
0.59234864
0.27317083
0.61442435
""
0.37170842
0.50877446
0.55363512
0.4343985
0.77213645
0.58931011
0.6755147
0.71794754
0.45717868
0.59200728
0.44010967
0.51970452
0.61321342
0.5091306
0.56375295
0.49495718
0.55255997
0.55020469
0.41853362
0.58689421
0.62695354
0.54496443
0.48011044
0.49623391
""
""
""
""
""
""
