kfr_imm_pooled_male_p100
0.74269962
0.87823731
""
0.79569888
0.7527343
""
0.72912931
""
""
0.76695675
0.70144367
0.67868173
""
0.73895311
0.62374949
""
""
0.60359836
""
""
0.69136739
0.64569783
0.78411996
0.51129913
0.75630635
""
0.63285375
0.71459401
0.67006141
0.55102444
0.72260076
0.89442509
0.67629147
0.68582708
0.93196422
0.62653422
""
0.71997535
""
""
0.82194465
""
""
""
""
""
0.72322685
0.91338909
0.71922427
0.67412454
0.70828104
0.64848667
0.36979803
""
""
0.7215119
0.53580731
""
""
0.67760426
0.85552663
0.6509648
""
0.74169874
""
""
""
""
""
""
""
1.3300445
0.80076599
0.72515351
""
""
0.54935652
0.97992682
""
0.67180622
0.58110934
0.44599748
""
0.55265611
0.6695928
0.64161426
0.93843418
0.76223516
0.7186361
0.65913904
0.55458933
0.5149079
0.65490985
0.72752279
0.31856662
""
0.79072779
0.65641135
0.65208495
0.75619096
0.67233098
0.68735391
0.68366176
0.73304081
0.69628984
0.64901698
0.65155268
0.64910299
0.40740651
0.70365536
0.69747585
0.59338486
0.6821931
""
0.72350341
0.72433764
0.70099896
""
""
""
0.48417613
0.40379947
0.68699497
0.66243058
0.86725658
0.63010132
0.58675104
1.3139708
""
0.71189064
0.69317126
0.56761205
0.7231527
""
0.84225285
0.84216982
0.54062343
0.59511375
0.86851805
0.73088551
0.48377016
0.49316081
""
""
0.56383616
""
0.61965096
0.87401223
""
1.0257827
""
0.67679167
0.6730808
""
0.68807048
0.79228097
""
0.73384529
0.63876694
0.58034557
""
""
0.753892
0.7610383
""
0.72832012
0.72669578
1.0089229
0.29005778
0.69852322
0.7013908
0.7085951
0.57650471
0.68960464
0.92084682
1.0418991
0.70831722
0.7201308
0.726161
0.78541255
0.52038944
0.59790379
0.71643162
0.60758996
0.62781209
0.74364954
""
0.69582999
0.70722049
""
0.75312263
0.67690384
0.68177551
""
""
1.067752
0.62670946
0.72393084
0.71056592
0.90882254
0.66154307
0.7017144
0.49491087
0.55241036
0.69222146
0.71457928
0.73816472
0.7103861
0.65022308
