kir_hisp_male_mean
0.50284237
0.51632982
""
""
0.56551218
""
""
0.56229848
""
""
0.56371516
""
""
""
""
0.53473282
0.48819947
""
""
""
""
0.42944771
0.54565471
0.32011122
0.47879004
0.47666207
0.42192948
0.46093166
""
0.5008437
0.57334632
""
""
""
0.49418515
0.48770842
0.48439047
""
0.45770553
0.54120064
0.45843273
0.43103015
""
""
0.52164245
""
""
0.40120688
0.55060029
""
0.5391385
0.4596526
""
""
""
""
0.45833129
0.42496035
0.60358649
""
0.47487563
0.45368883
0.45525593
0.66915566
""
""
""
""
""
0.54717791
""
""
""
""
0.56156743
""
""
0.56200916
0.62825876
0.66547316
0.4200097
""
""
0.55264401
""
""
""
""
""
""
""
""
""
""
""
""
0.4860031
0.52353716
0.53983063
0.50995368
0.58310276
0.62187117
0.48498484
0.49836448
0.46704546
0.47590789
0.48774183
0.50321037
0.50544912
0.4919396
0.50275087
""
0.68300015
0.55026752
0.48890764
0.418376
0.48277637
""
0.43229374
""
0.59469742
""
""
""
""
0.53306454
0.47872239
0.43848968
0.52901077
""
""
0.501293
""
0.47117668
0.41315326
""
0.43982115
""
0.51101524
0.46164155
0.5106883
0.50064766
0.45639616
""
""
0.48023564
0.47851589
""
""
""
""
""
0.64061195
0.38506624
""
""
0.49583727
0.5249545
""
""
""
""
""
""
0.32168144
""
0.52224439
0.54908466
0.49168202
""
0.4916217
""
0.44716808
0.50076675
""
""
0.44386259
0.49689823
""
""
0.44005617
0.54149371
0.46536121
0.55276084
""
0.52333164
0.56541419
""
0.54489553
0.48872423
0.51543212
0.49805766
0.56690949
0.47913057
0.55494779
0.47471976
0.52012157
0.51401377
0.52015281
0.43493384
0.54478985
0.49690017
0.48991001
0.52840602
0.52375656
0.50949472
0.5777185
0.47508448
0.48197001
0.50581157
0.48926184
0.50773603
0.53466916
0.55947167
0.54923475
0.53467023
0.55382353
0.53584367
0.51146978
0.50848794
0.53894168
0.52071381
0.52056444
0.55666149
0.51394695
0.52578628
0.58662617
0.52502644
0.55554724
0.52831185
0.51561379
""
0.56772768
0.57820725
0.53827292
0.50397271
0.51426631
0.49148285
""
0.48878589
0.51375711
0.53261179
