stayhome_pooled_male_n
2246.0
5129.0
905.0
565.0
1812.0
318.0
831.0
4559.0
1376.0
682.0
1271.0
456.0
927.0
404.0
438.0
1852.0
1957.0
427.0
239.0
1146.0
394.0
2707.0
2263.0
1700.0
1805.0
2728.0
1203.0
3456.0
598.0
920.0
846.0
337.0
464.0
668.0
3637.0
1668.0
23726.0
427.0
3004.0
1337.0
3428.0
2459.0
415.0
651.0
10171.0
716.0
853.0
2794.0
14330.0
634.0
9249.0
4527.0
284.0
617.0
903.0
663.0
1941.0
2282.0
6164.0
295.0
2836.0
1464.0
5496.0
1928.0
447.0
359.0
771.0
44.0
47.0
11418.0
224.0
""
41.0
70.0
3699.0
""
36.0
1180.0
1186.0
418.0
456.0
130.0
31.0
1579.0
156.0
106.0
98.0
34.0
122.0
373.0
""
91.0
143.0
34.0
""
122.0
750.0
4519.0
3846.0
1313.0
973.0
234.0
352.0
104652.0
5502.0
2170.0
28386.0
5087.0
1557.0
5345.0
4969.0
695.0
707.0
1267.0
6156.0
1266.0
406.0
116.0
862.0
490.0
803.0
603.0
864.0
279.0
814.0
763.0
2670.0
2160.0
2043.0
664.0
282.0
592.0
686.0
3113.0
628.0
373.0
3074.0
570.0
1314.0
806.0
1201.0
455.0
1460.0
226.0
494.0
3249.0
777.0
202.0
553.0
297.0
329.0
405.0
746.0
2479.0
459.0
385.0
1608.0
1864.0
349.0
231.0
345.0
248.0
1096.0
280.0
763.0
282.0
787.0
713.0
1976.0
193.0
14544.0
679.0
792.0
3549.0
332.0
217.0
4773.0
493.0
481.0
345.0
1790.0
609.0
5407.0
2406.0
193.0
583.0
48501.0
39.0
1008.0
6799.0
955.0
497.0
36591.0
909.0
6251.0
28548.0
942.0
3654.0
6241.0
599.0
26195.0
5020.0
1284.0
749.0
288892.0
5048.0
7206.0
574.0
2594.0
8776.0
255.0
160.0
14448.0
4783.0
3424.0
91738.0
10846.0
418.0
60114.0
44824.0
2530.0
70259.0
92701.0
19761.0
23234.0
8417.0
24793.0
13341.0
56764.0
8927.0
6335.0
71.0
1493.0
18537.0
15687.0
18489.0
3616.0
2211.0
155.0
14068.0
1719.0
30820.0
5994.0
2621.0
16500.0
598.0
25688.0
240.0
147.0
220.0
9680.0
2593.0
505.0
22.0
265.0
147.0
52.0
105.0
139.0
1072.0
19173.0
""
8671.0
372.0
1031.0
25100.0
1728.0
1755.0
137.0
68.0
349.0
""
230.0
25.0
25054.0
50.0
306.0
261.0
1620.0
10558.0
548.0
149.0
886.0
5173.0
""
769.0
855.0
1499.0
1267.0
874.0
113.0
648.0
214.0
249.0
575.0
5628.0
316.0
531.0
240.0
118.0
""
52.0
117.0
140.0
982.0
256.0
7704.0
496.0
27713.0
28751.0
6778.0
5601.0
26397.0
9983.0
5257.0
4097.0
5316.0
18475.0
5303.0
15579.0
6695.0
823.0
6920.0
804.0
18690.0
54987.0
331.0
5240.0
3871.0
8053.0
7107.0
1881.0
740.0
310.0
30909.0
