lpov_nbh_natam_female_p75_se
0.13682558
0.19456883
""
0.1323671
0.11630591
""
0.084815472
""
""
0.1295376
0.14662312
0.056716915
""
0.17133594
0.14517215
""
0.05988903
0.15481716
""
0.09619014
0.11168145
0.016804472
0.045282383
0.20732069
0.07751672
0.1246327
0.095282353
0.07206963
0.059662271
""
""
0.17275119
0.060969457
0.08413583
0.147609
0.11782627
0.23568903
""
""
""
0.13871925
""
""
""
""
""
0.06697309
0.055036668
0.090928108
0.090085998
0.050785348
0.1492499
0.12427435
""
""
0.086248212
""
0.080177546
""
""
""
0.085188285
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083959393
""
""
""
0.16730987
0.059218816
""
""
0.17203405
0.050298639
0.082225166
0.12883729
""
""
0.1359515
""
""
0.21877389
0.15833178
0.059722427
0.11594314
0.11984701
0.071635514
0.087932289
0.10026841
0.11158369
0.077475101
0.11138359
0.060884997
0.15696914
0.1449541
0.13599075
0.25524035
0.10212976
""
0.095309824
0.090598665
0.13567664
""
""
""
0.1997181
""
""
0.23468176
""
0.15275468
0.16620553
""
""
""
0.041212615
""
""
""
0.20935532
""
0.10781213
0.13043031
""
""
0.12336553
0.11732899
""
""
""
""
0.13492206
0.055616774
""
""
0.1349171
0.094335943
0.15689625
""
0.069325037
0.074208893
0.1476391
0.13171296
""
""
""
""
0.090159595
0.049188435
""
0.029322622
0.07345584
0.080870844
0.059121028
0.088870957
0.025262663
0.079844959
0.023934113
0.064586408
0.19593883
0.22797967
0.089510925
0.052087773
0.10527249
0.099174023
0.27789757
0.16291764
0.096992508
""
""
0.082329139
""
""
0.14809915
""
""
0.21731605
0.094068594
""
""
""
0.17099708
""
0.093183227
""
0.1020679
0.15618448
0.17098725
0.15900008
0.13921019
0.083675019
0.071137361
""
0.21157508
0.17725338
""
0.16002613
""
""
0.10118249
0.12713945
0.14428711
0.063758962
""
0.1821181
""
""
0.13615645
""
0.073986158
0.21784638
""
""
0.079515018
0.13890906
0.17044303
0.20711471
""
""
""
""
""
0.27971426
""
""
""
""
0.23528126
0.17740944
""
""
""
0.061440703
""
""
0.04233418
0.17479302
0.12304696
""
0.10730113
0.062047035
""
0.099731699
""
0.12844068
""
0.12532392
0.097573951
0.081954449
0.11055058
0.043707348
0.11757674
0.043243889
0.04852597
0.09564738
0.13550133
""
""
0.13849008
0.11745824
0.081860982
0.082863033
0.10466588
""
0.22689658
0.074875705
""
""
0.046691455
0.080238767
""
0.12256196
0.04215996
""
0.10094038
0.22061883
""
0.11895921
0.10434916
0.17874816
""
""
0.17505634
""
0.13743909
0.033286136
0.18695533
0.11472351
0.092907675
""
""
""
0.091998614
""
""
""
0.14100452
""
0.11673994
0.05700269
0.04820963
0.052341081
0.083851404
0.074998498
0.14122871
""
0.068071879
""
""
""
""
0.12912476
""
""
0.13195381
""
0.10288738
0.094589315
0.044140242
""
0.038759608
0.11151452
0.24877506
""
0.052284282
""
""
""
0.11766047
0.17986402
""
0.21905053
0.240348
""
""
""
""
""
""
""
0.053785663
""
""
""
""
0.27827945
""
0.071881555
""
""
""
""
""
""
""
""
""
0.093728274
""
""
""
0.097639658
""
0.072620824
0.1515017
""
""
""
""
""
""
0.1422977
""
0.47462961
""
0.22985284
0.2088867
0.23485878
0.13649175
""
0.095419325
0.29214016
""
0.080897935
0.13992387
0.26258639
0.095501758
0.072451852
""
""
0.11567844
0.10409011
""
""
""
0.17060706
""
""
""
""
0.34785655
