kfr_imm_white_female_p75
0.55283237
0.5308646
""
0.55600852
0.6081115
""
0.52755296
""
""
0.62434685
0.57548618
0.5824759
""
""
0.58051735
""
""
0.54670078
""
""
0.54891521
0.55064952
0.64759606
0.50735021
0.62691396
""
0.57407176
0.53870124
0.63066286
""
""
0.62755907
0.61621183
0.64349282
""
0.61048824
""
0.54760897
""
""
0.56157416
""
""
""
""
""
0.60396779
0.67117637
0.62363338
0.60471469
0.65732503
0.62257576
0.54665858
""
""
0.64549887
""
""
""
""
""
0.60383755
""
0.91064495
""
""
""
""
""
""
""
""
""
0.7492891
""
""
0.53552902
""
""
0.56893438
""
0.67806429
""
""
0.5893957
0.35687512
0.65318245
0.56225258
0.5976547
0.69685662
0.58275992
""
""
0.61583835
""
""
0.67809105
0.56888837
0.59617275
0.57130182
0.5817306
0.59496021
0.57706141
0.61562097
0.5680989
0.57894993
0.61036217
0.56944168
0.58086187
0.54074061
0.56656808
0.61663479
0.58181441
""
0.56704348
0.58533537
0.58594161
""
""
""
0.54520029
""
0.63978851
0.43100449
""
0.57471567
0.62310207
""
""
""
0.63306391
0.44687119
0.58567232
""
0.5477587
""
0.54007089
0.54210472
""
0.5317263
0.59400731
0.6337682
""
""
0.54613447
""
0.5640384
0.61502296
""
""
""
0.62172389
0.65167284
""
0.58076525
0.64532316
""
0.61735302
""
""
""
""
0.58961248
0.65147978
""
0.65177459
0.61690331
0.47949076
0.54614574
0.54379702
0.61109066
0.5592159
0.56635481
0.60037565
0.65922093
""
0.56307411
0.60993731
0.58705503
0.55985194
0.53187662
0.77991086
0.57304651
0.74288678
""
0.60185313
""
""
0.62438697
""
""
0.53632563
0.59734774
""
""
""
0.58105373
0.6184687
0.60454428
""
0.59752208
0.64239353
0.61149055
0.61986077
0.55150259
0.56095368
0.62105727
0.604734
0.56600714
0.58800685
0.68751925
0.65362471
""
""
0.61428583
0.66684997
0.6013521
0.63925344
0.56886894
0.63516343
0.52691746
""
0.59121943
0.66897875
0.58419955
0.6618427
0.52696091
0.53093541
0.63870454
0.61375165
0.60136151
0.58992648
""
0.61058068
""
""
""
0.66035545
""
""
0.4337495
0.62959576
0.65748185
0.63881046
""
0.65657675
0.6650058
0.6365993
0.57442611
0.65961099
0.63661385
0.51938438
0.51576221
""
0.63528031
0.61327213
0.57809269
0.67642498
0.65942633
0.64048588
0.58607417
0.65915841
0.60333389
0.63605314
0.60737348
0.69057071
0.68174994
0.68300462
0.63934052
0.63486362
0.65129143
0.66578931
""
0.60889739
0.5933947
0.60829604
0.6449936
0.59905177
0.63160604
0.56527805
0.65266281
""
""
0.65869361
0.62038845
0.61910135
0.65299666
0.65311193
0.62943214
""
""
""
""
0.63921791
""
""
""
0.55185711
0.62302148
0.62667638
0.63488615
""
0.60647327
0.63064533
""
""
""
0.73352718
0.67312658
""
0.58807361
0.60106111
0.61409414
0.57888395
0.60641879
0.51677263
""
0.59916019
0.6045233
0.60107213
0.64055866
0.64660656
0.71791166
""
0.70051956
0.64263076
0.58780289
0.52529991
""
0.57067943
""
0.58024228
0.61259991
0.62340528
0.63203847
0.65405327
0.61827368
0.6631853
""
0.6393981
""
""
0.69901526
0.64548111
0.65905333
""
""
""
""
""
""
""
0.44207284
""
0.57784891
0.57410491
""
0.68774486
""
""
0.6245867
""
0.64009798
""
""
""
""
""
""
""
""
""
0.60331911
""
""
""
""
""
""
0.63229674
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61819386
""
""
""
""
""
""
0.70589465
0.59353888
""
0.72331327
0.65265685
""
""
""
0.61790252
0.8536433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81238276
""
""
""
0.61019021
0.65173584
""
""
""
0.51135951
""
""
""
""
""
0.56523973
""
""
""
""
""
""
0.52925974
0.57236993
""
0.6756134
""
""
0.62748134
""
""
""
""
""
""
0.56887746
