kir_stycz_black_female_mean_se
0.010962221
0.019028086
""
0.0050677746
0.0037694983
0.0079019619
0.0024221567
0.022900071
0.018521797
0.0036541382
0.0043859435
0.001927074
""
0.017647782
0.0054071182
""
""
0.0079099592
""
0.0061337738
0.0023153764
0.0026018068
0.0043926784
0.0038672222
0.0022048205
0.0069819344
0.0047432836
0.0029623662
0.0019915735
0.006551832
0.0055007092
0.0056749755
0.0021604709
0.0028516727
0.0045998907
0.0033731719
0.0045705838
0.0044094017
0.0074530565
0.005999479
0.0020570746
0.0048453356
0.0080571249
0.016859489
0.0061267102
0.0048145135
0.0016920269
0.0042459667
0.0019839711
0.0045598829
0.0039250595
0.0025535757
0.003173779
0.012412916
0.010647018
0.0022405486
0.0068906238
0.017751981
0.017901389
0.0044978466
0.0065902527
0.0028627631
0.010829857
0.012229855
0.054845437
0.024746107
""
""
0.023788186
0.035058677
0.0051516234
0.0043761055
0.0037205778
0.0044558994
0.0064873742
0.026489487
0.0042744582
0.0087113092
0.0089726774
0.0014222892
0.004455429
0.0093335463
0.020466655
0.0083169769
0.0024606839
0.014795187
0.010591203
0.0048877015
0.0037849308
0.0075933826
0.0087089986
0.020687103
0.034508653
0.0039345999
""
""
0.014363181
0.0059223524
0.0021910376
0.0036711635
0.0046905945
0.0013507552
0.0023631873
0.0049870838
0.0047483579
0.0021841065
0.0043301512
0.0021777877
0.0069195172
0.006201061
0.0051419903
0.0034859937
0.0021821817
0.0059947562
0.0024395799
0.0026030825
0.0024064966
0.00844236
0.010032823
0.0075314571
0.0037146474
0.006457021
0.0063841771
0.005972465
0.0057159248
0.002840057
0.0028757756
0.005906478
0.0058176043
0.0055615096
0.0011350021
0.0046455129
0.0049885712
0.0086452952
0.0086656744
0.0052011544
0.0032408738
0.0030158819
0.0071950075
0.005027283
0.0032991413
0.0070915008
0.0098715108
0.0073514869
0.0033898414
0.0070383786
0.0046311682
0.0042162128
0.0047408948
0.0046300227
0.014623763
0.0020804747
0.0035742542
0.0067945351
0.003496289
0.002363319
0.0067070127
0.0026811862
0.0074419742
0.014287424
""
""
0.0071545881
0.0015787457
0.013052887
0.0013807474
""
""
""
0.011762689
0.0012521418
0.0070171775
""
0.0058090878
0.03344382
""
0.0055570416
0.0038688523
0.024843551
""
""
""
0.0030656557
0.024378164
0.019589661
0.0022959227
0.03029508
0.048337352
0.0048529268
""
0.018620454
0.0083146524
0.0027162654
""
0.017870251
0.013057617
0.018130919
0.0084171854
0.0040077795
0.033311594
0.0038670751
0.0084328018
0.054559655
0.014520111
0.0067017986
0.0049869679
0.0022235943
0.027574658
0.014049898
0.010658197
0.027682602
0.0074745975
""
""
