jail_asian_female_n
114.0
48.0
""
288.0
174.0
""
644.0
""
""
227.0
147.0
1200.0
""
143.0
296.0
""
""
104.0
""
""
141.0
345.0
90.0
35.0
1061.0
""
92.0
229.0
1536.0
22.0
25.0
86.0
835.0
474.0
22.0
377.0
""
34.0
""
""
186.0
""
""
""
""
21.0
1461.0
157.0
454.0
65.0
130.0
291.0
48.0
""
""
148.0
""
""
""
27.0
20.0
264.0
""
23.0
""
23.0
""
""
""
""
28.0
25.0
20.0
36.0
""
""
""
""
""
603.0
20.0
57.0
""
29.0
810.0
35.0
28.0
125.0
281.0
53.0
35.0
""
20.0
247.0
""
""
41.0
119.0
1845.0
302.0
303.0
2503.0
900.0
254.0
392.0
1884.0
264.0
1156.0
29.0
153.0
201.0
72.0
319.0
""
311.0
322.0
373.0
""
""
""
96.0
26.0
29.0
66.0
20.0
215.0
176.0
23.0
26.0
23.0
4278.0
35.0
128.0
24.0
146.0
28.0
136.0
191.0
""
66.0
166.0
152.0
""
23.0
33.0
""
101.0
24.0
21.0
20.0
""
287.0
61.0
""
597.0
264.0
""
138.0
""
47.0
""
""
168.0
2692.0
""
10659.0
36.0
31.0
""
80.0
4159.0
359.0
45.0
214.0
39.0
23.0
237.0
785.0
31.0
""
""
32.0
575.0
22.0
24.0
816.0
""
""
204.0
""
""
111.0
406.0
""
""
42.0
78.0
65.0
343.0
34.0
298.0
136.0
47.0
44.0
91.0
240.0
732.0
65.0
68.0
138.0
69.0
110.0
""
""
298.0
197.0
119.0
1478.0
46.0
38.0
23.0
32.0
31.0
34.0
1120.0
111.0
111.0
86.0
843.0
180.0
189.0
198.0
""
74.0
""
44.0
""
102.0
""
20.0
54.0
65.0
46.0
175.0
41.0
37.0
129.0
634.0
45.0
201.0
1409.0
173.0
51.0
""
78.0
46.0
40.0
661.0
45.0
333.0
51.0
492.0
623.0
609.0
676.0
27402.0
1349.0
14154.0
6859.0
552.0
268.0
58.0
""
47.0
""
""
240.0
145.0
""
70.0
1113.0
""
""
5912.0
605.0
34.0
357.0
2823.0
78.0
""
""
""
21.0
26.0
23.0
28.0
""
79.0
80.0
143.0
4626.0
""
39.0
266.0
45.0
40.0
27.0
54.0
84.0
""
154.0
121.0
69.0
277.0
401.0
255.0
""
383.0
220.0
178.0
26.0
413.0
39.0
23.0
""
81.0
212.0
66.0
50.0
192.0
21.0
210.0
244.0
1207.0
48.0
12932.0
368.0
68.0
21.0
1339.0
""
23.0
113.0
85.0
38.0
""
""
""
""
""
32.0
28.0
37.0
""
47.0
75.0
""
37.0
""
""
""
""
95.0
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
89.0
""
""
""
""
""
""
36.0
""
""
41.0
67.0
""
""
""
44.0
31.0
""
""
""
""
""
""
""
""
""
""
""
""
36.0
36.0
21.0
81.0
""
""
62.0
40.0
544.0
""
""
""
62.0
""
""
""
""
""
40.0
""
""
""
""
21.0
""
55.0
159.0
""
275.0
""
""
403.0
""
""
""
""
""
""
507.0
""
""
54.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
208.0
2372.0
""
""
45.0
""
""
""
""
""
""
""
""
60.0
""
""
87.0
152.0
574.0
23.0
43.0
""
33.0
68.0
54.0
1169.0
43.0
26.0
""
""
172.0
""
139.0
31.0
75.0
""
53.0
304.0
42.0
203.0
36.0
488.0
""
""
37.0
340.0
41.0
""
""
""
28.0
""
""
109.0
47.0
""
214.0
""
""
""
""
""
84.0
""
""
46.0
""
""
""
70.0
""
""
1115.0
""
911.0
""
23.0
""
122.0
""
""
""
""
""
39.0
276.0
263.0
101.0
324.0
8773.0
431.0
54.0
26.0
59.0
""
""
""
""
""
""
""
""
94.0
""
""
107.0
""
""
""
""
""
71.0
""
331.0
2287.0
4810.0
31.0
96.0
69.0
47.0
133.0
27.0
""
25.0
""
""
1057.0
""
53.0
53.0
""
""
574.0
""
""
""
""
""
71.0
49.0
""
23.0
""
""
""
78.0
""
""
39.0
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
33.0
""
""
""
""
9265.0
344.0
1013.0
""
56.0
""
""
""
415.0
""
2276.0
""
614.0
59.0
""
29.0
73.0
""
29.0
650.0
37.0
""
286.0
23.0
""
33.0
""
""
""
""
165.0
1122.0
72.0
88.0
""
""
""
""
""
25.0
52.0
""
""
160.0
88.0
115.0
36.0
59.0
1496.0
1033.0
2922.0
729.0
7561.0
13505.0
22.0
""
""
606.0
564.0
25328.0
2818.0
""
""
8497.0
168.0
713.0
52885.0
""
44.0
34.0
32.0
327.0
23.0
161.0
2975.0
30.0
605.0
29.0
92.0
285.0
""
""
54.0
""
""
""
154.0
45.0
9047.0
