kfr_imm_hisp_female_p1
""
""
""
""
0.45265904
""
0.2844258
""
""
0.17583425
0.39872178
0.44693521
""
""
0.5047313
""
""
""
""
""
0.47697869
0.50463468
""
""
0.35997394
""
0.40589345
0.50080937
0.42617172
""
""
""
0.3960264
0.18154398
""
0.45617989
""
""
""
""
""
""
""
""
""
""
0.43995911
""
0.57748657
""
0.31033012
0.57050323
""
""
""
""
""
""
""
""
""
0.31639645
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21088058
""
""
""
""
0.47399908
""
""
0.32794076
0.30370668
0.30846953
""
""
""
""
""
""
""
0.43233767
0.37240121
0.31444791
0.3584736
0.42727175
0.36801565
0.37668705
0.36998942
0.36334276
0.43869096
0.46342087
0.4316327
0.39886874
0.33773121
""
0.56076509
""
0.48247194
0.32969922
0.3706145
""
""
""
0.53623402
""
""
0.29960176
""
0.28090549
0.47418159
""
""
""
0.38540617
""
""
""
0.32453859
""
0.43505412
0.47264686
""
""
0.40928435
0.24700516
""
""
""
""
0.14895085
""
""
""
""
0.20881343
""
""
0.29192516
""
""
0.36813182
""
""
""
""
0.44827086
0.4649446
""
0.45780629
""
""
""
""
0.37595487
0.45276952
""
0.38937938
""
""
0.336052
0.35419375
""
""
""
""
0.63821775
""
""
0.4866277
""
""
0.41664699
""
""
0.67136252
0.38254243
""
""
""
""
""
0.45886478
""
0.41471133
0.40923876
""
""
""
0.38615307
0.56752926
""
""
0.4960162
""
""
""
""
0.48121399
""
0.22516678
0.28120083
""
""
""
""
""
""
0.36793247
""
""
""
0.46043885
0.27255762
0.26492161
0.61753619
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37513444
""
""
0.26265979
""
""
""
0.12614205
""
0.23498438
0.27923137
""
0.37076053
""
0.31074882
0.29713482
0.26831931
0.40067998
0.39661214
0.32649413
0.42201573
0.29679236
0.33403349
0.22508994
""
""
""
""
""
0.41357115
""
""
""
0.380584
""
""
0.3438769
0.3789705
""
0.27855897
0.36486948
""
""
""
""
""
""
""
""
""
""
0.41365224
""
0.39979768
""
""
0.71373296
""
""
""
""
""
""
0.40393239
""
""
""
0.30991229
0.30573258
""
0.33704785
""
""
""
0.48799208
""
""
""
""
0.58002716
""
""
0.48070428
""
0.36262923
0.41079789
0.36279324
0.15998128
0.40194348
0.3740848
0.53627104
""
0.39840251
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33327904
""
""
""
""
""
""
""
0.34978235
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42070454
""
""
0.23990317
0.40653369
""
0.39771992
""
""
0.35226327
""
""
""
""
""
""
0.31954786
""
""
0.34843373
""
""
""
""
""
""
""
""
""
""
0.30637768
""
""
""
""
0.45669472
0.37119535
""
""
0.23224689
""
""
""
""
""
""
""
""
""
""
""
0.58462089
0.22920647
0.30978653
""
""
""
0.55279815
""
""
0.33331367
""
""
""
""
""
""
0.38269484
""
0.34484422
""
0.39733559
0.26055658
""
0.3244631
""
0.34987056
""
""
""
0.40919814
0.41281348
""
0.34169728
""
0.42694873
""
0.48276269
0.36357859
0.32683149
0.4992688
0.38396257
0.54807347
""
""
""
0.22322328
0.32845172
""
""
0.42039403
0.60840952
0.64513671
0.36672896
0.36733261
""
""
0.4043819
""
0.39061087
""
0.37568381
""
0.49613863
0.46211055
0.48742628
0.47541878
0.33356473
0.25797763
0.37061146
0.39044958
0.38908947
0.40333164
0.43685201
0.44012874
0.38642085
0.39405632
""
0.28881329
""
""
0.25831786
0.4604651
0.45820406
0.2933926
""
""
0.5083667
""
""
0.52046376
""
""
""
0.21552047
0.31064257
0.36283472
0.44772935
0.45489711
0.41169021
0.3826414
0.37698209
0.40750128
0.47098321
0.43092173
0.3916463
""
""
""
""
""
0.35956398
""
""
""
0.55981916
""
0.30885553
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4632577
""
""
""
0.45729834
""
""
""
0.35219762
""
0.35963163
""
0.34866166
0.30414087
""
0.28795114
0.21385403
""
0.43871218
""
0.5689773
0.22681254
0.31926268
0.52800393
""
""
""
""
""
""
0.46270227
0.41173571
0.27659932
0.44690424
""
""
""
""
""
""
0.60828257
""
""
0.45098749
""
0.41279575
""
""
0.39809036
0.43055996
0.38736084
0.42348802
0.41273206
0.44301528
0.37945485
""
""
0.44228253
0.45386693
0.44686407
0.41420951
""
""
0.40399981
0.40559629
0.45883045
0.4198072
""
""
0.50523233
0.50029606
0.52317214
""
""
0.41134366
0.3833077
0.45444816
""
0.35481134
0.37894934
""
""
0.42723557
""
""
""
0.19738108
""
0.43866506
