somecoll_pooled_female_mean
0.71477079
0.7706669
0.68186873
0.55988723
0.6943838
0.58964634
0.59681875
0.73116255
0.64213443
0.62816018
0.6356076
0.72359627
0.70279515
0.66370547
0.68788242
0.79131204
0.65722924
0.64991587
0.58594674
0.66373569
0.62070692
0.68855381
0.70157367
0.66586113
0.71262866
0.66830319
0.67820895
0.7236768
0.72232592
0.71892118
0.69797891
0.64586973
0.70857978
0.67726582
0.68182749
0.58287209
0.74660063
0.71832675
0.74644494
0.74087983
0.77890182
0.68613905
0.51044172
0.60340703
0.76596349
0.71612662
0.72864628
0.73109645
0.70068616
0.69957519
0.69467545
0.73144007
0.5952661
0.63344646
0.6381917
0.59825182
0.67907119
0.66964746
0.82946271
0.51918852
0.65332991
0.72781986
0.73799437
0.69937718
0.7155627
0.48528045
0.71013182
""
""
0.7766493
0.35490996
""
""
0.62868625
0.78203267
""
""
0.84593731
0.79273796
0.83256018
0.78608316
0.28959659
""
0.66773671
0.41139346
0.28834563
0.31592351
""
0.61128372
0.77620471
""
""
0.61988777
""
""
0.46702835
0.74148899
0.76844394
0.74450696
0.68660247
0.69986802
0.73496383
0.63983959
0.74717039
0.65435803
0.6726827
0.74691361
0.62342978
0.66884047
0.75467992
0.65661871
0.7001366
0.65793276
0.70555973
0.62643659
0.693923
0.51900977
0.51381755
0.57509983
0.74186397
0.82186711
0.59505892
0.61888719
0.66205841
0.80729997
0.71307641
0.71836609
0.62948167
0.64345169
0.62097257
0.54377323
0.76770914
0.76972336
0.77720696
0.74300891
0.68457174
0.728966
0.65563917
0.63367599
0.70611376
0.64103824
0.61271334
0.75024444
0.84200996
0.60208112
0.68466163
0.53483856
0.64045727
0.72474533
0.69668341
0.71329701
0.61109102
0.70889384
0.68834418
0.60535264
0.49674231
0.67127293
0.65578073
0.62714189
0.74877679
0.75014079
0.53805649
0.77839547
0.6604256
0.69335705
0.58348036
0.59717327
0.723831
0.66935986
0.7315681
0.74700642
0.6396907
0.61126995
0.66801983
0.65772659
0.66409189
0.72728282
0.78161395
0.77016556
0.5748983
0.68802327
0.64433014
0.66603279
0.67450452
0.50412267
0.68629396
0.81858444
""
0.81441855
0.80457371
0.78610319
0.82737994
0.83851683
0.74880648
0.83643281
0.72260016
0.70559955
0.80016387
0.72445917
0.77241713
0.67848927
0.72089273
0.78797269
0.72710919
0.74850619
0.68819898
0.91558582
0.80091596
0.80918354
0.74658537
0.81912357
0.65856004
0.71694279
0.79539323
0.85222828
0.80519056
0.83041918
0.83960164
0.70988101
0.77717817
0.69745177
0.7216205
0.78002125
0.84450382
0.72899437
0.82466692
0.84993196
0.80200201
0.84431601
0.7989409
0.79000044
""
0.80688328
0.79132491
0.80777973
0.7197333
0.75153691
0.76947939
0.78813303
0.70641309
0.84128141
0.78694946
0.7853936
0.74301887
0.65796477
0.83764285
0.83147418
0.68504333
0.95797968
0.88447183
0.82644773
0.81286937
0.79517704
""
0.91854215
0.7362957
""
0.87592101
0.92335427
0.6726715
0.67024326
""
0.85821742
0.75038886
0.81030923
0.77881831
0.72306693
0.72261405
0.78321946
""
0.84671652
""
0.65367728
""
0.83319581
""
0.76253927
0.64582348
0.80775827
0.83740824
0.80085915
0.89667982
0.79108304
0.71748656
""
0.54429764
0.67266643
0.68611008
0.76357639
0.73408228
""
0.76227152
0.92129481
0.90706742
0.77151817
0.72607696
0.90552932
0.84974045
0.9615978
0.81214541
""
""
0.98145729
0.68514979
0.7753461
0.85214883
0.70689052
0.89036018
0.85852557
0.84659052
0.82923877
0.83250529
0.83530921
0.76746172
0.83457029
0.77732658
0.68433356
0.76715672
0.69857162
0.69637895
0.83213097
0.65042454
0.71883667
0.58215249
0.78053182
0.77699971
0.74717641
0.70082974
0.72719294
0.75535583
0.71487576
0.67659992
0.59419197
0.54365408
0.69295448
0.71414852
0.80936766
0.60901457
0.6424461
0.60075164
0.52099907
0.70960814
0.74022752
0.61131471
0.54751247
0.70883572
0.63126528
0.71205342
0.68628633
0.76526052
0.72245151
0.65382218
0.71165103
0.72104597
0.71425253
0.83892506
0.65363652
0.55342555
0.64567745
0.69320029
0.65146029
0.79770184
0.74636257
0.75674677
0.70631677
0.76735049
0.5558064
0.72617054
0.71636641
0.76350385
0.70045972
0.75925535
0.66059572
0.64594126
0.77936369
0.68147177
0.75546938
0.74148208
0.82658309
0.53977841
0.74072939
0.70984715
0.57590681
0.72259319
0.74265903
0.64024526
0.6189791
0.73085201
0.50404406
0.7137211
""
0.65785545
0.6790781
0.56460512
0.59521663
0.65473187
0.68423086
0.71371067
0.55950516
0.66001469
0.57774162
0.76383841
0.70404941
0.68054497
0.65383106
0.5449816
0.74112189
0.70411164
0.68474364
0.68975228
0.70420855
0.71753079
0.76793081
0.69765502
0.79697949
0.7636618
""
0.67541546
0.58449954
0.84614301
0.66035879
0.65191823
0.82374012
0.69049859
0.68126917
0.59642327
0.68132502
0.58352476
0.78141707
0.69939744
0.76249087
0.6570127
0.7110225
0.72096914
0.71444839
0.66603321
""
0.6580984
0.53829736
0.6496833
0.72790498
0.68215841
0.87946481
0.7163502
0.78731495
0.66734588
0.77193302
0.74407351
0.55205148
0.68637985
0.68411469
0.70890594
0.44552624
0.82595456
0.80133212
0.70404905
0.54905617
0.64875913
0.75472468
0.66156727
0.63434786
0.73635507
0.77631736
0.78461808
0.61249828
0.73801136
0.68518436
0.58456957
0.714652
0.60078245
0.78869867
0.65092772
0.56524438
0.67187726
0.80575621
0.69597131
0.6043992
0.71840745
0.76241654
0.68092752
0.61477518
0.63050306
0.50654924
0.63806677
0.62181765
0.64244872
0.6837976
0.66866952
0.75091732
0.56025684
0.7050395
0.49661985
0.72181338
0.63399994
0.8480255
0.54279459
0.68924552
0.63562036
0.70514238
0.67098045
0.72246861
0.61006302
0.52389914
0.74121892
""
0.67095166
0.4472113
0.71995509
0.74648231
""
0.66570413
0.78072751
0.66441894
0.69870466
0.61535662
0.74757499
0.7230559
""
0.65801376
0.60224009
0.6316821
0.76369566
0.70803273
0.69737101
0.72286022
0.68187869
0.79619586
0.65431964
0.55240709
0.63307911
0.64899141
0.70353758
0.65971291
0.70458812
0.60344946
0.54574424
0.61111575
0.63003325
""
""
0.54929185
0.65558672
0.73940313
0.66636056
0.63674247
0.67450815
0.70117539
0.78064895
0.76129895
0.73920339
0.77236009
""
0.78496057
0.82677805
0.61367887
0.74768412
""
0.62114334
0.73247224
0.76222748
0.73601055
""
""
0.65223426
0.812231
0.8006559
""
0.76079744
""
0.69685721
0.72467566
0.79038346
0.70699745
0.68346697
0.78239059
0.70269603
0.75608337
0.74512476
0.90104771
0.6706962
""
0.7844789
0.8178274
0.79311478
0.761944
0.73628747
0.68960673
0.65740675
0.65110302
0.60785657
0.98127687
0.74383378
0.78562307
0.67706567
0.79836965
0.60442418
0.85604918
0.71825224
0.75939345
0.74332041
0.89049941
0.74540526
0.66684204
0.82273793
0.76366842
0.76249897
0.71708268
0.87564224
0.74744052
0.79204214
0.80745924
0.79955941
0.81908143
0.65346366
0.64173931
0.8792423
0.7172628
0.82578748
0.8278352
0.70152324
0.6957016
0.75067878
0.75251204
0.76466864
0.73469031
0.78014666
0.84294581
0.76439667
0.77777576
0.81951982
0.81592757
0.76447546
0.79392129
0.86030924
0.71071517
0.84381598
0.84752643
0.79439831
0.78135478
0.78142107
0.83003664
0.81645
0.84110785
0.77578598
0.80371827
0.78115249
0.74773347
0.74537188
0.77330691
0.82364947
0.81662482
0.7454434
0.7510339
0.79572046
0.69969702
0.70011008
0.75107127
0.77711874
0.72800332
0.76862729
0.89288205
0.77479184
0.70728654
0.67459875
0.77270925
0.78242451
0.82686722
0.73821723
0.74776083
0.84686255
0.74197483
0.85638994
0.76344752
0.83112073
0.77789563
0.77372801
0.71208078
0.77249992
0.84098464
0.68369603
0.76164484
0.68538368
0.8115738
0.78070563
0.75134587
0.70493829
0.72890741
0.71636814
0.86999255
0.7454052
0.77311689
0.75050354
0.81034189
0.73692846
0.7457068
0.84073836
0.74060237
0.7731092
