kfr_stycz_asian_pooled_p10
0.39273915
0.33216122
""
0.41164327
0.40781593
""
0.35060742
""
""
0.41307563
0.4202376
0.43879703
""
0.31718695
0.39920092
""
""
0.50046873
""
""
0.45881492
0.36203599
0.35395956
0.41145808
0.4609997
""
0.420863
0.35818082
0.46185869
0.34901929
0.51203442
0.43084973
0.43980575
0.42766652
0.45963621
0.36566421
""
0.33404806
""
""
0.44538349
""
""
""
""
""
0.44513166
0.40665653
0.47542962
0.38617262
0.38252971
0.43199691
0.436131
""
""
0.39175227
""
""
""
0.11956136
""
0.4054265
""
""
""
""
""
""
""
""
0.25609899
""
0.42060679
0.47497281
""
""
0.38862318
""
""
0.41985166
0.25320217
0.36639971
""
0.30185357
0.42512086
0.4568257
0.36448908
0.45233262
0.45795795
0.44960508
0.29551306
""
0.39750117
0.4338536
""
""
0.50056505
0.44556165
0.44118679
0.44534561
0.36112615
0.46053985
0.46733505
0.44017753
0.39604187
0.46863791
0.43952492
0.44192871
0.39530495
0.41579849
0.40400755
0.27850974
0.46257076
""
0.44133356
0.46362701
0.53492332
""
""
""
0.41343153
0.35922408
0.38111261
0.4090417
""
0.4692775
0.34864965
""
""
0.6354239
0.47846615
0.59716886
0.37912855
0.27751738
0.42991325
""
0.41594091
0.38449487
""
0.40669173
0.45854178
0.3568505
""
""
0.46862668
""
0.42126396
0.36178175
""
""
""
0.4887006
0.50151241
""
0.36950776
0.46327507
""
0.3999345
""
0.45059121
""
""
0.48571911
0.51546919
""
0.58893591
0.41802302
""
""
0.30593783
0.4778693
0.44734666
0.48947665
0.36191031
""
""
0.40541863
0.44901979
0.3858088
""
""
0.42574233
0.43575343
0.28001738
0.27551383
0.47040829
""
""
0.46079883
""
""
0.4334093
0.41922358
""
""
0.34388062
0.42940074
0.44420454
0.42157719
""
0.40075392
0.33990625
0.45883536
0.4050467
0.39470449
0.42651933
0.4646152
0.35547006
0.4166474
0.37751836
0.45219415
0.41995552
""
""
0.41917634
0.41521943
0.40321049
0.46174866
0.37368715
0.2682355
""
0.31583339
0.31095982
0.40349612
0.46108764
0.36668086
0.42432106
0.4548673
0.43092039
0.42705119
0.41692236
0.38274744
""
0.4815051
""
0.66875881
""
0.38592833
""
""
0.32606369
0.44397092
0.53432691
0.45234188
0.46900561
0.5731672
0.44587606
0.39746994
0.56246883
0.38533568
0.44539043
0.37654924
0.36740768
""
0.3835896
0.33463481
0.57430512
0.471948
0.25058803
0.46637118
0.34699023
0.45189598
0.47499058
0.484732
0.47002339
0.54465222
0.49158341
0.60533297
0.51949859
0.5374788
0.40699068
0.31346604
""
0.49862334
""
""
0.42433092
0.46655983
""
0.44877395
0.45025215
""
""
0.53642493
0.48605931
0.28594658
0.40159228
0.50733048
0.52426893
""
""
""
""
""
""
""
""
0.48594823
0.40325394
0.39505187
0.47788274
""
0.44356704
0.43629372
0.50865674
""
""
0.35752761
0.56159204
""
0.58129519
0.35820675
0.36868599
0.49908704
0.48035836
0.44209912
""
0.45490944
0.42894581
0.45394087
0.48672798
0.43958819
0.45037308
""
""
0.57857937
0.49547568
0.4395721
0.43161058
0.48458257
""
0.51893264
0.3677465
0.4460488
0.47205147
0.5636723
0.39887947
0.42740545
""
0.47267348
""
""
0.44716704
0.40256688
0.55786449
""
""
""
""
""
0.6539768
0.3410171
0.35029703
""
0.571711
0.41644993
""
0.28041172
""
""
0.55768746
""
0.44699484
""
""
""
""
""
""
""
""
""
0.55729508
""
""
""
""
""
""
0.25460202
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43550539
""
""
""
""
""
""
0.32640398
""
""
0.33665004
0.45380881
""
""
""
0.56700689
0.44258448
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46552518
""
0.37804675
""
""
0.31658566
0.47494826
0.48051685
""
""
""
0.35843578
""
""
""
""
""
0.4921366
""
""
""
""
""
""
0.5197196
0.43193489
""
0.52127767
""
""
0.4582648
""
""
""
""
""
""
0.4493908
""
""
0.38928902
""
""
""
""
""
""
""
""
""
""
""
""
0.54394466
""
""
0.45448494
0.49809876
""
""
0.50819677
""
""
""
""
""
""
""
""
0.51743615
""
""
0.49278545
0.42834044
0.5107094
0.54933876
0.46950883
""
0.57495791
0.5620259
0.38322261
0.46934462
0.45556095
0.40101969
""
""
0.44771138
""
0.39335355
0.41851881
0.45110667
""
0.4964045
0.39470956
0.55739707
0.45321664
""
0.51533192
""
""
0.3761633
0.43461719
0.35866442
""
""
""
0.18840051
""
""
0.36832157
0.38354036
""
0.35904577
""
""
""
""
""
0.46140772
""
""
0.37340233
""
""
""
0.46831727
""
""
0.4981038
""
0.44742888
""
""
""
0.54253793
""
""
""
""
""
0.48408565
0.44416904
0.44396231
0.51040155
0.47334775
0.57027441
0.52075446
0.37596172
0.29384059
0.38630071
""
""
""
""
""
""
""
""
0.38778889
""
""
0.44464344
""
""
""
""
""
0.4076634
""
0.34338683
0.48608562
0.54199964
0.42116407
0.46276602
0.52311784
0.4683817
0.49211696
0.31533468
""
0.51448214
""
""
0.51170826
""
0.42254683
0.44508865
""
0.40154907
0.40043664
""
""
""
""
""
0.30300808
0.25997642
""
0.29820693
""
""
""
0.44058841
""
""
0.37252945
""
""
""
""
""
""
""
""
0.43298632
""
""
""
""
""
""
""
0.46774256
0.55237526
""
""
0.32500392
""
0.47972751
0.42205611
0.47513476
""
0.51379019
""
""
""
0.50995952
""
0.50130439
""
0.41975945
0.41173601
""
0.63850427
0.46253246
""
0.57927549
0.4239884
0.44921279
""
0.42424455
0.34459674
""
0.5411458
""
""
""
""
0.57217991
0.49864534
0.47567856
0.35400632
""
""
""
""
""
""
0.28480849
""
""
0.37482452
0.32381815
0.4310438
0.47985637
0.49698862
0.46237454
0.48412007
0.43709683
0.44235596
0.49004737
0.56297553
""
""
""
0.4703106
0.49625367
0.56905586
0.46163529
""
""
0.50937867
0.36750785
0.46707124
0.54518157
0.48210728
0.55332035
0.33250102
0.50201744
0.42805472
""
0.37920722
0.49627697
0.39828926
0.42845711
0.4854489
0.54560459
0.50062823
""
""
0.42656735
""
""
""
0.50325519
0.29197648
0.53696698
