has_dad_asian_female_p25_se
0.07555794
0.073253058
""
0.038952354
0.048048608
0.15168793
0.023755252
""
""
0.040810108
0.04920112
0.016329665
""
0.052642819
0.028493907
""
""
0.054033745
""
""
0.049630262
0.028321153
0.048171632
0.027520847
0.019055542
""
0.050859559
0.035649508
0.016884629
0.11734482
0.13403985
0.056525555
0.018416941
0.020845667
0.10052247
0.024640674
""
0.10212778
""
""
0.049817324
""
""
""
""
0.16566892
0.010665189
0.020946063
0.020286681
0.063347697
0.040278196
0.027152164
0.02289067
""
""
0.046969991
0.15553103
""
""
0.12970108
0.14477666
0.042878803
""
0.11063486
""
0.037768148
""
""
""
""
0.13465931
0.16735616
0.087957785
0.072201677
""
""
0.12282182
""
""
0.026693949
0.12449354
0.079260893
""
0.14942579
0.020989642
0.093356207
0.12981728
0.051436968
0.04229917
0.098199196
0.088984825
""
0.14468826
0.03358062
""
""
0.091498658
0.013387178
0.012350916
0.02802413
0.033168241
0.010808983
0.019248754
0.041509371
0.029302234
0.01202698
0.029991457
0.020561313
0.11066327
0.039033603
0.032702506
0.047010962
0.030591311
""
0.03422121
0.038072374
0.027468771
""
""
""
0.053233925
0.12845679
0.13314685
0.03497782
0.13778198
0.040020481
0.047779281
0.11029378
0.11064417
0.16781311
0.0079257395
0.080586292
0.049886659
0.11208618
0.046836514
0.12643592
0.044098228
0.051292948
""
0.019838111
0.035410602
0.045023222
""
0.11853323
0.028774813
""
0.053968936
0.12768051
0.11027426
0.11905777
""
0.035923034
0.092654392
""
0.021727134
0.031368908
""
0.047157116
""
0.16424236
""
""
0.052624941
0.010813118
""
0.0055906638
0.11767608
0.14404082
""
0.10211803
0.0098950975
0.024121709
0.11145129
0.054040357
0.091036975
0.065201268
0.045095347
0.024473015
0.095344827
0.052020736
0.04178948
0.11188663
0.028121704
0.17110261
0.12761618
0.023444047
""
0.2332478
0.032835361
""
0.12418254
0.056127831
0.031921096
""
""
0.11450777
0.079184264
0.080982909
0.036974471
0.096419603
0.043543741
0.054680686
0.12967253
0.065970831
0.086057365
0.035026092
0.027466144
0.059833307
0.10204473
0.072080925
0.077502184
0.065043576
""
""
0.044281162
0.060861129
0.082244493
0.016831622
0.068300046
0.12250958
0.15476066
0.085715272
0.097729638
0.13392934
0.017094929
0.081159443
0.061875295
0.066323884
0.024000585
0.04913564
0.048327759
0.046788577
""
0.056798264
""
0.034473822
""
0.07961686
""
0.3187654
0.028031858
0.066402636
0.040683258
0.048045229
0.11975779
0.098936923
0.045874
0.026896767
0.029577201
0.047447219
0.01837674
0.054666638
0.096519269
""
