has_dad_asian_pooled_mean_se
0.014145129
0.044194929
""
""
""
""
""
0.027564185
""
""
""
""
""
""
""
0.030624386
0.043645885
""
""
""
""
""
0.034268577
0.071770459
""
0.061950471
""
0.046532243
""
""
""
""
""
""
0.029635696
0.097648725
0.012437611
""
0.05769515
""
0.017196378
0.021181365
""
""
0.010197343
""
""
-0.00072325702
0.015211493
""
0.017419808
0.029391278
""
""
""
""
""
0.064631663
0.017039813
""
0.053170871
""
0.022981144
""
""
""
""
0.094354443
0.10490896
0.0093119117
""
""
""
""
0.025254697
""
""
0.023534648
0.073536351
0.034836072
0.023102041
""
""
0.046108264
""
""
""
""
""
0.05657053
""
""
""
""
""
""
""
0.021113779
0.034039062
0.058556627
""
""
""
0.004476124
0.037777755
0.05337061
0.008169258
0.033801198
0.049352031
0.03518641
0.020848723
""
""
""
0.023415076
""
""
""
""
""
""
""
""
""
""
""
0.055017054
0.021200413
0.067473672
""
""
""
""
0.017752068
""
""
0.044246882
""
""
""
""
""
0.056230348
""
""
0.045271158
""
""
""
""
""
""
""
0.030897066
""
""
0.054840431
0.084606394
""
""
""
""
""
""
""
""
""
""
0.036956914
""
0.018347636
""
""
0.030942766
0.033986043
""
0.01390977
""
""
""
0.049753737
""
0.026319562
0.057762936
""
0.057289924
0.0021287266
""
0.084984243
0.01406852
0.057385076
0.061120518
0.002982191
0.021008613
0.013851847
0.0038664187
0.01227199
0.024394486
0.020084525
""
0.0067643109
0.01245714
0.041256096
0.015165629
0.0011358804
0.023892581
0.012590488
""
0.034925856
0.0068313996
""
""
0.0066396585
0.01315617
0.037468206
0.00178969
0.0088792602
""
0.0038096232
0.0029101949
0.02757049
0.0031651005
0.0020860191
0.0024341217
0.0042228755
0.014525405
0.0029982745
0.0087004136
0.0018458375
0.014210187
0.016993059
""
0.043591175
0.0038649393
0.0082314862
0.0059822728
0.0087995399
0.028355656
""
0.0087107932
0.060545348
0.0044151344
0.0091769956
0.011659608
0.0090894895
""
0.0062928209
""
""
""
0.012152224
0.019278152
""
""
""
""
""
""
""
""
0.010308301
""
0.010711642
""
""
0.010074364
0.076724567
0.046292726
""
""
""
""
""
""
0.0071105603
""
""
""
-0.0029217398
0.014743521
""
""
""
0.033160541
""
""
""
-0.0013091345
0.074904352
""
""
""
""
""
""
0.037338566
""
""
""
""
""
""
""
""
""
""
0.016767388
""
0.0060159923
0.0069971555
0.01777965
0.01913625
0.0077709141
0.012672951
0.017257197
0.038805299
0.020071764
0.0085603502
0.029989926
0.013354278
0.011963095
""
0.021118298
""
0.0098012686
0.0054124733
""
0.026580554
0.022224838
0.012860749
0.033358697
0.06735827
0.054459341
""
0.0068290597
0.011508923
0.032469131
""
0.0483348
""
""
""
""
0.092217699
0.083640054
0.025385734
0.024032254
0.0073211859
""
0.024755765
0.069458701
""
""
0.017600015
0.015750749
0.014011359
""
""
""
0.018012583
0.019578777
0.031249717
0.0064988188
0.034708321
0.070799664
0.011945479
0.043588907
0.0055546118
0.015675668
0.0077357003
0.014692212
0.0081508681
0.010796252
0.057433765
0.027647475
0.023652332
0.014644571
