kfr_other_male_p25_se
0.062264204
0.037728146
""
""
0.068806365
""
""
0.031603999
""
""
""
""
""
""
""
0.046923783
0.065161139
""
""
""
""
0.064773306
0.046024173
0.073561877
0.047499266
0.058880087
0.060031857
0.047865614
""
""
""
""
""
""
0.042237718
0.04768024
0.020578746
""
0.048460059
0.053506497
0.044983193
0.054041088
""
""
0.022686763
""
""
0.053661697
0.020984747
""
0.028734133
0.057334848
""
""
""
""
0.046007432
0.07829459
0.056292593
""
0.053444535
""
0.035664327
0.05841697
""
""
""
""
""
0.011911047
0.058044855
""
""
""
0.024534974
""
""
0.037764553
0.035357263
0.067440674
0.073533908
""
""
0.031269848
0.076194249
""
""
""
0.073826268
0.050651401
""
""
""
""
""
""
0.050660182
0.030484859
0.034880314
0.069730096
""
""
""
0.0073648668
0.025400732
0.03885781
0.013256897
0.035877191
""
0.033303253
0.038430959
""
""
0.063778266
0.028537277
0.063152932
""
""
""
""
""
""
""
""
""
""
0.043442417
0.03842878
0.055274632
""
""
""
""
0.05412022
""
""
0.035387553
""
""
0.059064317
0.061735835
""
0.068190567
""
""
0.050659664
""
""
""
""
""
""
""
0.064853139
""
""
0.049142469
0.051646553
""
""
""
""
""
""
""
""
""
0.063384525
0.055552006
""
0.021681804
""
""
0.051372457
""
""
0.025412066
""
""
""
0.04401242
""
0.022703301
0.061273165
""
""
0.0077013895
""
0.071794026
0.01980949
0.060540479
0.093940087
0.011042736
0.054795109
0.031817291
0.012040199
0.070429444
0.023740256
0.044223756
0.086744629
0.01385654
0.029327516
0.043776866
0.055898193
0.0036704349
0.034478143
0.024043944
0.069989935
0.031948093
0.020335922
""
""
0.014706472
0.034574609
0.034360211
0.0072427206
0.022937017
""
0.008273609
0.0067529576
0.056904249
0.0076553738
0.0057547344
0.011226636
0.01147328
0.024777548
0.011057553
0.019388797
0.0086948434
0.022364311
0.021846497
""
0.040082678
0.011888714
0.015811162
0.012805739
0.02906068
0.036430534
""
0.019505886
0.045521311
0.015204606
0.024402266
0.026153231
0.018619685
""
0.01578933
""
""
""
0.031091161
0.066188037
""
""
""
""
""
""
""
0.074101143
0.016045371
""
0.058538128
""
""
0.011335878
0.045329385
0.073462442
""
""
""
""
""
""
0.020604018
""
""
""
0.068156518
0.032261435
""
""
""
0.039060242
""
""
0.063776925
0.071519218
0.083331421
""
""
0.069273271
""
""
""
0.025286544
""
""
""
""
""
""
""
""
0.073100775
""
0.032611057
""
0.017292172
0.016655263
0.049371328
0.056757856
0.017034516
0.02006875
0.06359224
0.048751183
0.035525735
0.020239543
0.030385256
0.01778896
0.029280145
""
0.021273676
""
0.016784979
0.0081055574
""
0.030286642
0.041405622
0.028220858
0.030031953
0.07133165
""
""
0.012713377
0.017155671
0.059239607
""
0.060254019
""
""
""
""
""
""
0.034367774
0.044193853
0.012065019
""
0.039600022
0.049745094
""
""
0.028844081
0.019587867
0.029968169
0.056626741
""
""
0.026984334
0.023378477
0.051349979
0.0082056392
0.040804707
0.05776355
0.020837126
0.059437566
0.010581085
0.022722192
0.012595822
0.020936228
0.013415769
0.017757319
0.041861251
0.043772146
0.027994828
0.025758557
0.025103351
0.01908916
0.058551352
0.067015804
""
""
0.017324246
""
0.048749186
""
""
""
""
""
""
""
0.078713432
0.05335103
""
""
0.036095075
""
""
""
0.16686387
0.084455602
""
""
""
0.051856719
""
0.054806713
0.0978778
""
0.024584925
0.04680394
""
0.045118414
0.03774862
""
0.020281674
""
0.018836329
0.062137112
""
0.03941296
""
0.054685805
""
""
""
""
""
0.013039305
""
""
0.03771298
0.036797576
""
""
0.10659859
""
""
""
""
0.055704981
0.043893751
0.06589748
""
0.016591629
""
""
0.052772399
0.064771891
""
""
0.017055292
""
0.033837862
""
""
""
""
""
0.041505765
0.033504371
""
""
""
""
""
""
""
""
""
""
""
0.10460707
0.027020819
""
""
0.03824861
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019740703
0.058138639
0.085110933
""
0.037758883
0.084633335
""
""
""
""
