kir_native_hisp_male_mean
""
""
""
""
""
""
""
0.60855842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67595267
""
""
""
""
""
""
""
""
""
""
""
0.51152802
""
0.48677376
""
""
""
0.54234928
""
""
""
0.45967412
""
""
""
0.58527386
""
0.59177285
0.41827491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5502817
""
""
""
""
0.60714263
""
""
0.53822166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51172006
0.51506197
0.61168909
0.50981838
0.59672904
0.59007066
0.52953243
0.5117622
0.5159601
0.44433841
0.50524634
0.51482671
0.54039377
0.52697003
0.50377804
""
""
""
0.44589064
""
""
""
""
""
""
""
""
""
""
""
""
0.50913739
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49875006
""
""
""
""
""
0.4547745
""
""
""
""
""
0.45851073
""
""
""
0.58450586
""
0.60173768
0.44457775
0.45067158
0.47909304
0.57142973
0.39862013
0.57432574
0.47299588
0.62806302
0.51560056
0.52190948
""
0.56235564
0.4943662
0.51268011
0.56317878
0.53383356
0.50095582
0.58492231
""
0.52161294
0.47410414
""
""
0.52725971
0.51877022
0.50521469
0.55576193
0.54426652
""
0.52707475
0.50777417
0.5300808
0.5304783
0.53754646
0.58472669
0.52223444
0.55030406
0.62769634
0.49909922
0.55918878
0.55435061
0.49579212
""
0.55874336
0.59175259
0.57281655
0.49736339
0.51189327
0.47153971
""
0.50631356
0.45005217
0.55232739
0.51854736
0.48274329
0.54338628
0.50876105
0.56341207
""
""
0.42493334
0.54882765
0.56962579
""
""
""
0.54011846
""
""
""
0.53617769
0.50967741
""
0.60069841
""
""
0.51467782
0.57995355
0.46449548
""
""
""
""
0.48354912
""
0.5574407
""
""
""
0.57572716
0.51987106
0.5240981
""
0.46936187
0.53394175
""
""
0.57862461
0.54252154
0.59129155
0.51173717
""
""
""
""
0.45074138
0.4864161
""
0.43134448
""
0.55819964
""
""
""
""
""
""
0.54562742
""
0.51486278
0.50802594
0.52849329
0.59205794
0.52310669
0.47107458
0.53556436
0.56628126
0.52254969
0.53973019
0.51673847
0.47869301
0.53339231
""
0.50991696
""
0.49723196
0.54810834
""
0.43656826
0.4458721
0.49054021
0.5002355
""
""
""
0.49415052
0.46820334
0.38469186
""
""
""
""
""
""
0.54430729
0.40250584
0.50037348
0.41046649
0.51323235
""
0.54440719
""
""
""
0.47617686
0.50292599
0.51546782
""
""
""
0.54548943
0.53154516
0.55417168
0.55096459
0.60896534
""
0.52267426
""
0.4625597
0.48864067
0.50338548
0.49454924
0.53025407
0.52132004
0.38328794
0.48446277
0.44996938
0.57076079
0.50560433
0.51168352
""
""
""
""
0.48030785
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40886852
""
""
""
""
0.50192958
0.55125904
""
0.50030148
0.54216433
""
0.52632391
""
0.54682326
""
""
0.53765911
""
""
""
""
""
""
""
0.49553105
""
""
""
""
""
""
""
""
""
""
""
0.58937341
""
""
""
0.5942716
""
""
""
""
""
