has_dad_hisp_pooled_mean_se
0.038169269
0.023608526
""
0.057303548
0.020538535
""
0.10404884
0.023441182
0.083251894
0.073739007
0.042276256
""
""
""
""
0.022279192
0.049483765
""
""
0.067137785
""
0.03717643
0.02139575
0.073443227
0.028091114
0.04151763
0.079024695
0.037457269
""
0.041981589
0.043668903
""
""
0.087609202
0.036023792
0.05113855
0.014514556
""
0.043100663
0.073903702
0.030022366
0.032193165
""
0.099587321
0.014561457
""
0.08276628
0.02331977
0.01643607
""
0.020233825
0.022541672
""
""
0.070343643
""
0.037452806
0.042671576
0.020821108
""
0.051081389
0.06629014
0.0352665
0.064345002
""
""
0.099714547
""
""
0.0091844965
""
""
""
""
0.013160773
""
""
0.034058027
0.027996033
0.062953912
0.04651428
""
""
0.029639512
""
""
""
""
""
0.031343821
""
0.06561216
0.054405913
""
""
""
0.031361971
0.0066893315
0.011459255
0.013894229
0.01328412
0.015897328
0.022100696
0.0018001613
0.0099504162
0.01422701
0.0028495402
0.0064704986
0.0069389222
0.01007239
0.0046308562
0.089805521
0.033842955
0.049016751
0.010084965
0.056591593
0.045546122
""
0.03301309
0.049328327
0.047286913
""
0.050792627
""
0.099140368
0.052451063
0.02768361
0.026385879
0.039871972
0.099975348
""
0.047724254
0.058653604
0.031627715
0.059080847
""
0.025353264
0.10862859
0.040605482
0.038851243
0.044995639
0.049972787
0.039138835
""
0.087178737
0.041030351
0.027890468
""
""
""
0.067486636
0.069500349
0.066038936
0.039903037
0.04938006
""
0.051119462
0.041886307
""
""
0.11170644
""
0.065708153
""
0.086162478
""
0.058258396
0.042707659
0.031717438
""
0.012809988
0.10159025
0.057116188
0.026709059
0.070282482
""
0.01508931
0.029829986
0.08393494
""
0.041009001
0.071061388
0.012665327
0.033244547
""
0.038699619
0.0026177408
""
0.023232581
0.0075492952
0.020492816
0.013416391
0.0031087778
0.02282187
0.0095153321
0.0023882862
0.013135162
0.015599925
0.0034490745
0.026983714
0.0026195238
0.0055046091
0.017886719
0.020597635
0.00073001039
0.0050438181
0.010061331
0.025478635
0.011495845
0.0040308
0.033929884
0.050050359
0.0029200362
0.00660002
0.016306024
0.0015944171
0.0070759729
0.027576866
0.0016430739
0.0031226315
0.006691237
0.0014818169
0.0016203607
0.0046699019
0.0030311293
0.0063445549
0.0034456372
0.0035856541
0.0022540924
0.0044733239
0.011595353
0.065125622
0.020028638
0.0041908291
0.0046548289
0.0031107597
0.0078900186
0.012782149
0.041278563
0.0030255241
0.018492328
0.0024410216
0.0061464957
0.0099641271
0.0041126367
0.016861992
0.0050514578
0.048330434
0.048674516
0.028899115
0.0079696989
0.015939059
0.030546572
""
0.067387283
0.022340896
0.0438703
0.042781722
""
0.016374668
0.0035646353
""
0.0093101338
0.027988678
0.02395873
0.0048565757
0.021416752
0.015611557
0.042763241
""
0.051755793
""
0.026003705
""
0.0049475832
""
0.045283671
0.029186394
0.018725812
