grad_white_pooled_mean_se
0.0063972175
0.0092602549
0.01642452
0.0060269721
0.0081784502
0.020358557
0.0053900131
0.014011559
0.01511637
0.0092635034
0.0070511722
0.0046172636
0.018502524
0.011226265
0.0074712941
0.026808588
0.025481518
0.0089659719
0.021133792
0.018884493
0.0072756405
0.007357615
0.0091506867
0.014908225
0.0057218019
0.023208357
0.011425383
0.0077271815
0.0050500189
0.016862608
0.016237672
0.010721144
0.0061119832
0.0078617791
0.015535901
0.0069510033
0.018369436
0.014429626
0.034297563
0.035903063
0.0096604889
0.017762674
0.020086445
0.021360127
0.022487495
0.02388083
0.0055477573
0.0081422217
0.0068385773
0.010951125
0.0073507591
0.0068825525
0.011034532
0.043743569
0.031207001
0.0074199289
0.01669961
0.023747791
0.024297589
0.012398844
0.016584078
0.0063860463
0.020766113
0.013071845
0.012203709
0.012878568
0.019805906
0.015413609
0.015511499
0.012615977
0.023401529
0.018594041
0.022117317
0.010996981
0.012872316
0.015556052
0.011006384
0.011518235
0.019304184
0.0059619662
0.015181836
0.011248654
0.014071609
0.0088403979
0.0045667859
0.011468826
0.0090261279
0.0085870111
0.0066940864
0.0072310925
0.0090283146
0.014202705
0.013498521
0.0072337743
0.012654761
0.026945703
0.010361374
0.0074340133
0.0036335962
0.0059440248
0.0062557426
0.0051559806
0.0054336623
0.0070390385
0.0067999591
0.0045308592
0.0065438021
0.0048563126
0.010900533
0.0082025221
0.011128662
0.010985835
0.0077472618
0.025866501
0.0075186118
0.0057805497
0.0085966205
0.027663389
0.026800036
0.020562425
0.011605254
0.017334957
0.022167265
0.016671658
0.018695939
0.0094993217
0.009427337
0.017718783
0.020613119
0.018728863
0.0036446857
0.015083559
0.014198377
0.01713524
0.0089458115
0.011493573
0.0073246537
0.01117165
0.02463489
0.020902993
0.0091073727
0.010492789
0.026926864
0.020738162
0.013151363
0.021681067
0.008245809
0.01569376
0.021462729
0.017059337
0.011251524
0.005688698
0.011373757
0.033785522
0.0058982112
0.0076580266
0.018874522
0.0093552601
0.012692899
0.011839822
0.028088981
0.013480606
0.0091983667
0.0040746345
0.022657756
0.0035690577
0.010317465
0.0091137569
0.014609759
0.0060400413
0.0022959199
0.0064107087
0.0074307071
0.004656801
0.007188167
0.011719274
0.0053825774
0.0033725621
0.0093345148
0.010806142
