kfr_26_white_pooled_mean_se
0.0043207891
0.0027074576
0.0081757065
0.0082457988
0.0044575525
0.024092568
0.0083063105
0.003129926
0.0063377866
0.0071734088
0.0054567517
0.011042184
0.0078921327
0.0096649351
0.0093966993
0.0049224044
0.0045438693
0.011324358
0.012643375
0.0055123493
0.0097884759
0.0035489381
0.0044814018
0.0072059482
0.0041946121
0.0038372336
0.0061103096
0.0033183924
0.008338931
0.0061588781
0.0066193133
0.024717774
0.01355586
0.0083750961
0.0036003066
0.0045627425
0.001571562
0.0087617449
0.0035728023
0.0058068279
0.0037589292
0.0040119002
0.018410763
0.016385267
0.0021659627
0.0090603633
0.0063531511
0.0033876796
0.001914379
0.0087131765
0.0026548884
0.003010723
0.017439976
0.0099013308
0.0077378643
0.0080085611
0.0053540673
0.0039350386
0.0025731819
0.024599712
0.0041042659
0.0056031873
0.0030872626
0.0043029897
0.010270959
0.017307596
0.0065496978
0.052215464
0.063577086
0.0020657717
0.035619866
0.050761823
0.030932862
0.060293857
0.0033826199
0.035509679
0.032242361
0.006073846
0.005526132
0.0096902177
0.010448954
0.054950435
""
0.0048690066
0.028793992
0.035653125
0.054186516
0.030916711
0.023386711
0.0110677
0.056741618
0.015520223
0.015527361
0.031604007
""
0.037217073
0.011622465
0.0035162035
0.0035834266
0.0055213552
0.0072895898
0.012823372
0.012878616
0.00069057237
0.0026913539
0.0049046916
0.0013800578
0.0031831888
0.012330091
0.0026417049
0.0040373965
0.0078511732
0.0076993648
0.0049435692
0.0025234984
0.0050499383
0.010682517
0.017289871
0.0062629622
0.012581357
0.0077058407
0.0070376392
0.0059838984
0.01097665
0.0076926341
0.0070050866
0.0036462203
0.003989798
0.0053307712
0.0081438245
0.01358063
0.010326103
0.0084224856
0.0034743082
0.0073132655
0.0088013401
0.0034598648
0.0076871053
0.0047778734
0.0075528827
0.0056510093
0.0098286066
0.0047135497
0.0098295212
0.0084284674
0.0045027095
0.0066436483
0.016553676
0.0073822378
0.015691631
0.011586854
0.010183
0.0066694021
0.003843612
0.0084863994
0.0085210437
0.0051958151
0.0051317257
0.011682631
0.012147021
0.011044332
0.0096750706
0.0069654034
0.010184684
0.0094203111
0.010482728
0.0063089849
0.006728637
0.0040753693
0.012265009
0.0019183116
0.0066214912
0.0086921863
0.0031542289
0.0099781556
0.011719491
0.002938949
0.0089329081
0.0081473123
0.0093923239
0.0054016295
0.0071962676
0.0026581804
0.0037433608
0.014211732
0.0073538092
0.0013962489
0.039892145
0.0058777975
0.0025062107
0.0062222588
0.010400246
0.0013817747
0.0065136501
0.0025902758
0.0017439181
0.0069680447
0.0031862806
0.0060615847
0.0086031305
0.0016487138
0.0038670944
0.0055267145
0.0065671252
0.00068170088
0.0039461218
0.0026640487
0.0084427809
0.004059955
0.0030025754
0.011886068
0.016171308
0.0026008706
0.0033923017
0.0033811757
0.00089866453
0.0020164098
0.0092108455
0.0011221665
0.00116055
0.0057198005
0.0010864527
0.00087169709
0.0028655778
0.0018315768
0.0023468004
0.0019680434
0.0022654997
