jail_white_pooled_mean_se
0.0074903788
0.0038280434
0.0021406177
0.0017770978
0.00098336837
0.0052640387
0.006449908
0.0014537533
0.0036181645
0.0039858595
-0.00087491435
0.0036043972
0.00091271341
0.0071969498
0.0047164778
0.007438235
0.0037158786
0.0053557823
0.003209295
0.0016672252
0.0033529885
0.0025378705
0.0039838543
0.0073833792
0.0068520466
0.0038615002
0.0092484532
0.0075221159
0.0053880392
0.0052212426
0.0008683168
0.0046969899
0.0071390672
0.0060951933
0.0058112778
0.0047717667
0.0036362389
0.0038469001
-0.00088413054
0.0053280038
0.0044688708
0.0047269841
0.007203734
0.0021317701
-0.0048687747
-0.000987479
0.0067297975
0.0043436033
0.0064498084
0.0078327982
0.0045139892
0.0038903595
0.0120441
0.0063708113
0.005133287
0.0095544485
0.007849548
0.0028059357
0.010097248
0.0096144732
0.0035763236
0.0064637284
0.0040221536
0.0038662334
0.0040882505
""
0.01222591
0.012116681
0.01047782
-0.00094658177
0.010998365
0.00615772
0.00045017104
0.0033237475
0.0084112473
0.0010408643
0.0019522371
0.0024951119
0.013698807
0.0089373197
0.00026526465
0.028258026
0.0028382069
0.0050985701
0.0010675727
0.0046738312
0.0026071849
0.0070910142
0.0055299597
0.0074960245
0.0066954629
0.0050459402
0.006037856
0.0023180305
0.0032743365
0.0029531682
-0.0023679319
0.0044604912
0.0042969459
0.0063265162
0.0047752145
0.0041225674
0.0022658715
0.0051306509
0.0047305967
""
0.0091343755
-0.00048181193
0.0071694721
0.0033957898
-0.00037266701
0.025211686
0.0023079326
0.0061182738
0.0089173382
0.013956032
0.014350423
0.0030830738
0.0048939767
0.0042998502
0.0079808217
0.0070696687
0.0026246414
0.010821245
0.0096293166
0.0076245656
0.0047481884
-0.00063800631
0.0056394786
0.0052725617
0.0032295492
0.004121237
0.0053582764
-0.00096754689
0.0010517343
0.0014490188
6.8288799e-05
-0.0019787315
0.0079480708
-0.0004121761
0.0029060931
0.0016193014
-0.007038659
0.0049697119
0.0071048625
-2.6892039e-05
0.003961056
0.014087557
0.0078389971
0.0077175652
0.0039950865
0.0044423379
0.0085328864
0.0020700141
0.0047858031
0.0048314431
-0.00050578208
0.011630073
-0.00053669291
0.0042735026
0.012091365
0.0036297508
0.00074871822
0.0024236797
0.0080330726
0.0064912806
0.0046531139
0.016269434
0.0043896055
0.0045186658
0.0032618807
0.0061690295
0.0025232853
0.0039362716
0.0041539241
0.0029655583
0.0054990719
0.0039131134
0.0073677101
0.0036196476
0.0164285
0.01119375
0.0020933948
0.0052391561
0.019137252
0.013621206
0.0036535389
0.0089550801
0.0044137444
0.0058247508
0.0047284532
0.0059247748
0.018173262
0.0072989096
0.0047222553
0.00085647055
0.0094986903
0.011309604
0.00061767839
0.012941872
0.010240741
-0.0013404369
-0.0015474273
-0.00044326679
-0.00068483164
0.012025388
0.023604203
0.0031193751
0.0028349503
0.0032106349
0.0054854369
0.0054602372
0.0064779595
0.0064270711
0.0020844105
0.0032117504
0.0031265125
0.007054185
0.0088450694
0.0026604519
0.0053579933
0.0075797928
0.0068879267
-0.00096295634
0.0078729307
0.0035498517
0.010507105
-0.00041589877
-0.000179729
0.00011202715
0.001217727
0.0083343927
0.0039648227
0.0067769801
0.0039495407
0.0049221916
0.0086500365
0.0080366302
0.0058347159
0.0013614512
-0.00014216063
4.5214198e-05
0.012691028
""
""
0.006139887
-0.00019956232
0.006561094
0.0058070626
-6.1428385e-05
0.0029314971
0.0094472915
""
-0.0012724245
0.003148217
0.0075587453
0.0038459904
0.0059640049
0.0039103129
0.0066681639
0.0045871674
0.0053475946
0.0071511548
0.0063259117
0.0082249437
0.0035071203
0.0056490852
0.0019515271
0.0033008091
0.0067307409
0.0001739063
0.0032086403
0.0048389626
0.0053396467
0.0072992607
0.00466093
0.0050035669
0.0034848959
0.0029665306
0.0061310376
0.0046872348
0.00016783971
0.0044812229
0.0073640919
0.0056724343
0.007279885
-5.2072673e-06
0.0067458083
0.011048506
0.0058694147
0.025299855
0.0067086359
0.0094357524
0.073078915
0.005086835
0.0072604911
0.011181364
0.013539676
0.017234148
0.0097540012
0.029023943
0.0025270793
0.0063513052
0.013419659
