coll_white_male_mean_se
0.026517533
0.020623373
0.053327359
0.046615828
0.024426591
""
0.059744354
0.021741981
0.037792895
0.04206796
0.036146969
0.069766648
0.049676459
0.040609725
0.051191632
0.027462615
0.033092972
0.072389878
0.061124895
0.02653325
0.054679181
0.021126667
0.026488069
0.049840376
0.025083747
0.028247774
0.039984439
0.022162024
0.043311402
0.034160141
0.036363631
""
0.05489973
0.04533926
0.018207276
0.024954116
0.011026357
0.056261383
0.025551939
0.037827425
0.026597016
0.024768462
""
""
0.015560985
0.063747779
0.038581915
0.020116903
0.013668778
0.059487946
0.01869352
0.019669633
""
0.059191275
0.042098582
0.041671671
0.030785028
0.024704065
0.018599218
""
0.026390761
0.035380945
0.019774968
0.027918633
0.063097075
""
0.039627299
""
""
0.014168958
""
""
""
""
0.022841262
""
""
0.039113641
0.034779739
0.059184108
0.058390211
""
""
0.026853792
""
""
""
""
""
0.067412697
""
""
0.088370956
""
""
""
0.055632237
0.023252126
0.023864575
0.039075237
0.04864528
0.052548666
0.070819817
0.0048265369
0.015884645
0.033742413
0.0098560536
0.021251172
0.08900398
0.019264864
0.026114527
0.051973201
0.043636985
0.032668967
0.016404018
0.029812094
0.06950675
""
0.036425579
0.077067532
0.048325751
0.047398545
0.03739104
0.068739474
0.054888897
0.035369545
0.021377467
0.024545152
0.031974588
0.047144562
0.073359914
0.064769566
0.056222007
0.021203136
0.041561007
0.03708984
0.024190564
0.037193708
0.028958427
0.046318952
0.032815952
0.061927017
0.026900329
0.071399644
0.050652847
0.030925849
0.038297296
0.058190424
0.031206673
0.044553664
0.060432058
0.05011557
0.032440446
0.024441069
0.037303224
0.046632838
0.032741733
0.029884025
0.074541219
0.053880829
0.067210019
0.047118686
0.047035724
0.058260713
0.059438296
0.049329564
0.034906391
0.033291269
0.027183771
0.084294736
0.014099778
0.034958359
0.051377483
0.020306226
0.047163133
0.082763799
0.019521853
0.056263022
0.02222603
0.043702297
0.034579255
0.04161239
0.017074684
0.021373816
0.074117698
0.051101223
0.0096775889
""
0.036761202
0.016246865
0.037371937
0.065786391
0.0098211123
0.039273605
0.017842302
0.011490417
0.043355152
0.020541722
0.039808631
0.054913025
0.010212371
0.021536097
0.034459461
0.038987756
0.0047238646
0.024380252
0.017667901
0.058026377
0.027672343
0.017594712
0.061961439
""
0.01805458
0.023473144
0.023467634
0.0063523804
0.01388562
0.053408779
0.0071796286
0.0077431607
0.03864916
0.0072796908
0.0062812492
0.021561516
0.01159317
0.016233332
0.013754656
0.016106807
0.0086448211
0.01956634
0.016309148
""
0.030756531
0.012793772
0.012273904
0.011477173
0.026719442
0.026463248
0.073270217
0.015075978
0.03097754
0.010363679
0.02288173
0.023629891
0.010670033
0.063408256
0.0096027348
0.084945522
0.09125331
0.082502097
0.014898892
0.027250828
0.067304917
""
0.081661984
0.1046024
""
""
""
0.03905366
0.014271447
""
0.015448584
0.072962865
0.036684521
0.0092376117
0.026955124
0.031953815
0.11231317
""
0.075444095
""
""
""
0.0091421911
""
0.066509992
0.10052046
0.032654218
0.013849419
0.060105678
0.083577447
0.040434234
0.017716739
""
0.039601669
0.048485879
0.035240933
0.036057118
0.047932576
0.11428485
0.044955887
0.091210157
0.09798415
0.055514086
0.021584606
0.061921328
0.064989462
0.07526245
""
""
""
0.098199591
0.10638236
0.03715929
0.06643343
0.016086355
0.049673326
0.009505352
0.0092401933
0.016776118
0.019807678
0.009744199
0.014573236
0.019276461
0.021577362
0.018751988
0.010953853
0.017912259
0.022000264
0.020434791
0.032996174
0.016102307
0.043777436
0.010632671
0.0083214287
0.048021119
0.018939989
0.020181568
0.016177997
0.019352479
0.027795175
0.051346965
0.034460735
0.0093641328
0.014285101
0.033012316
0.030552562
0.050392732
0.047670715
0.075203523
0.070634566
0.04617979
0.059290659
0.051635031
0.01819583
0.028463488
0.0082919784
0.044898596
0.023657404
0.032060102
0.072400145
0.086141713
0.015524994
0.011389701
0.019239534
0.032847542
0.072051682
0.065864027
0.014923924
0.014719759
0.022481814
0.011880969
0.029231722
0.028552867
0.016364424
0.023548659
0.009548015
0.017900446
0.0092624184
0.011405931
0.0086511215
0.010250479
0.027063897
0.021045404
0.015413912
0.018707015
0.014085098
0.012255719
0.036228478
0.02680058
0.062215615
0.075216934
0.011235754
0.046442047
0.02972745
0.052792817
0.054503646
0.073203966
0.075323388
""
0.048872635
0.045712106
0.030023236
0.02418172
0.049057957
0.055186111
0.024578195
0.076270841
0.079505719
0.059363764
0.049333386
0.041374773
0.052787695
0.032850921
""
0.030709093
""
0.022624591
0.028608728
0.062252298
0.019457987
0.05123391
0.029427987
0.017828319
0.033179119
""
0.018628646
0.024662498
0.011711033
0.042668134
0.037791397
0.021578452
0.071077108
0.023173288
0.051767625
0.050183769
0.055429284
0.048564658
0.04855283
0.015509894
0.051674146
0.039876375
0.026801875
0.021420348
0.073332779
""
0.030332319
0.056950234
0.050573476
0.079832219
0.060471803
0.021015922
0.027414825
0.024198269
0.040737964
0.012234527
0.042269345
""
0.032862451
0.031105759
0.069297262
0.061781649
0.011211884
0.033966742
0.020052489
""
0.03445847
0.049581878
0.043175507
0.015647922
0.019530343
0.022488143
0.055377271
0.025850989
0.066806898
0.057406224
0.05323476
""
0.02610123
0.039329801
0.047553878
0.043761522
0.036770128
0.035007134
0.030572334
0.080675215
0.085365675
0.025705315
0.04891149
0.060041752
""
""
0.047285847
0.046753135
0.051093735
0.084559284
0.062219381
0.04593743
0.097235017
0.06157494
0.026072426
0.019762309
0.030592481
0.040969096
0.055920925
0.021040957
0.056657195
0.036116723
0.020919474
0.048411369
0.030753462
""
0.050473955
""
0.065223977
""
0.022637272
0.031759765
""
0.069031
0.080235742
0.029590318
0.038009204
""
0.052544519
""
""
0.064975142
0.10761414
0.066041291
""
0.038142707
0.038670968
0.050713312
0.089571066
0.095417067
0.028362928
0.017102422
0.05665347
0.061793476
0.041953582
0.02360885
0.02974738
0.042319264
""
0.055467125
0.036708109
""
""
0.052335478
0.023353662
0.070282184
0.078154497
0.043680564
0.046803795
0.038535476
0.015150253
