staytract_black_male_mean
""
""
0.21783999
""
0.18889754
0.29613784
0.18360013
0.20293725
""
0.32974783
0.16892824
""
0.13896745
0.10164143
0.18803336
""
0.10976334
""
""
0.13967125
""
""
""
""
0.089601271
0.19125384
0.068266876
0.21104065
""
""
""
""
""
0.20395614
0.19398066
""
""
0.15957366
0.27464205
0.15237169
""
0.14578122
0.18783511
0.20405802
0.20307675
0.18999551
0.18451419
0.22149828
""
""
""
0.18149173
0.21671952
0.23795195
0.17916691
""
""
0.18734762
0.14833272
0.21342584
0.22901762
""
0.17468823
0.19356051
-0.0006299119
0.20688753
""
0.19829834
0.1869017
""
0.18512435
0.061594572
0.19175912
0.17499265
""
""
0.14708951
""
""
""
0.15244241
0.24346928
0.18489379
