proginc_white_pooled_mean_se
0.0069392687
0.003971769
0.0011445078
0.022964917
0.009712331
""
-0.0013275967
0.0042822696
0.0023122246
0.0032535244
0.011965908
0.023637291
0.0029306053
-0.00096959737
0.0038966313
0.0093736406
0.0029154082
-0.0018960955
0.04295294
0.0069535025
0.017593175
0.0069570979
0.0065344716
0.0092086149
0.0074087386
0.0031627449
0.0025128138
0.004497793
6.6133369e-05
0.015030134
0.0029173971
""
0.027581578
-0.0031673308
0.0045793918
0.0056688683
0.002605078
0.02108798
0.003925452
0.012084797
0.007194682
0.0071909656
""
""
0.0027584201
0.024776472
0.0095772753
0.0033734282
0.003047026
0.00094532542
0.0025864143
0.0035310313
0.00049380743
0.019109126
0.011643215
0.014836329
0.0089564435
0.0076121767
0.0028558308
""
0.0063402271
0.0053039263
0.0054166452
0.0082452605
0.023897927
""
0.0084871687
""
""
0.0034123636
""
""
""
""
0.0059969947
""
""
0.012943778
0.0098721366
0.023108663
0.019775821
""
""
0.011432225
""
""
""
""
0.044260383
0.026450725
""
""
0.033344582
""
""
""
0.0014218959
0.0059697987
0.0074219657
0.013111494
0.017723018
0.016011095
0.019924797
0.0013783451
0.0070941532
0.0079499753
0.0027607672
0.0067077838
0.0010443779
0.0051695402
0.0093552489
-0.00037365273
0.017534502
0.011714059
0.0049572499
0.0082992353
-0.00043385976
""
0.005943235
0.020342942
0.0055237617
0.017984809
0.004532448
0.040709276
0.015307535
0.019148078
0.0044595539
0.0085637802
0.0049575451
0.01871432
0.022926636
0.027598672
0.020686273
0.0052001062
0.014710261
0.014291097
0.0046622907
0.00064430962
0.008647711
0.0057959785
0.0067115845
0.0024009016
0.0063788039
0.011897583
0.0078783687
0.0087002525
0.016417783
-0.006630186
0.0082388325
0.017574217
0.029837031
0.0050898232
0.0089283697
0.0058837924
0.010025203
0.020720113
0.0093906587
0.0088346358
0.031172901
0.018821429
0.021194754
0.022316517
0.00098359736
0.023449605
0.013442351
0.012220478
0.001491459
0.012407823
0.0094734542
0.011842197
0.0032065406
0.0087778671
0.0061354041
0.0066043739
0.014342168
0.00021197014
0.0051300987
0.02186198
0.018792717
0.0011188606
0.0070462613
0.0075094542
0.0042834468
0.0068969415
0.037066557
0.012817158
0.0024021647
""
0.017560521
0.0063553494
0.014911633
0.031295396
0.0027065906
0.017380182
0.0052732509
0.0039870604
0.022059551
0.0070652715
0.0083096633
0.0083195688
0.004185
0.0085863434
0.01192427
0.015362273
0.0012744379
0.01191066
0.0042954953
0.027038509
0.0068275747
0.0092912624
0.00034001144
-0.0083680516
0.004970097
0.0066558812
0.0070913387
0.0015138732
0.0040860088
0.016224654
0.0023890585
0.0028863933
0.0098101078
0.0027616213
0.0016025475
0.0044315923
0.0041209757
0.0057918807
0.0028256199
0.0038208282
0.0019333352
0.0050428594
0.0061360225
""
0.012420712
0.0046417462
0.0032352582
0.0044381097
0.010935306
0.011761867
-0.012367051
0.0062492751
0.0046402835
0.0026891527
0.0059019756
0.010805761
0.0031347889
0.015072661
0.0019625926
0.027905615
-0.00011569539
0.0092585497
0.004038481
0.0056629297
0.0084670549
""
0.0068396665
-0.0019251017
""
""
0.0048243348
0.013634708
0.0028499959
""
0.0039168256
0.0036092864
0.0057514161
0.0024793865
0.007837072
0.0060733208
-0.0080866851
""
0.012235926
""
0.045195106
""
0.0019046445
""
0.0015415876
-0.0041273711
0.0054884744
0.0029333229
4.159116e-05
0.0013579716
0.011835101
0.0053961151
""
0.0019025475
0.012942337
0.0084582493
0.0072568082
0.009881841
0.0065026279
0.011266338
0.0011468901
0.0037239119
0.023404259
0.0057980572
0.00045540664
-7.5581745e-05
0.004607297
""
""
""
0.001954728
0.0048067784
0.01153157
-0.0018884188
0.0038012124
0.01263632
0.001679866
0.0021532313
0.0038820982
0.0040235459
0.0023590715
0.0040986477
0.004491338
0.0059796218
0.0065981187
0.0025045651
0.0046442831
0.0031958234
0.0038034245
0.0083285309
0.0051876362
0.019017557
0.0029119321
0.0019407391
0.031412371
0.0065519428
0.0076499209
0.0045307172
0.0058911885
0.010500199
0.021477984
0.01576405
0.0025524232
0.0029461489
0.0076623545
0.020208137
0.018870957
0.023896299
-0.0015623046
0.012717464
-0.0015709398
0.031055273
0.028608719
0.0073574926
0.011253997
0.0026913527
0.0053756111
0.0063794274
0.0098045105
0.022677302
0.030893134
0.0050206748
0.0031480736
0.0032420191
0.0064464868
0.010394575
-0.0021645981
0.0048425524
0.0042537777
0.0064125643
0.0027291172
0.009641923
0.0058808927
0.0038043044
0.0083689624
0.0026914754
0.0052897488
0.0020982779
0.0036122056
0.0021768373
0.003142108
0.0070584873
0.0046163439
0.005431144
0.0049641225
0.0035026306
0.0031099173
0.0089876698
0.012740499
0.0008763058
0.042262603
0.0031759162
0.010769025
