teenbrth_hisp_female_p75_se
0.067979276
0.045336865
""
""
0.12504373
""
""
0.060679894
""
""
0.14433216
""
""
""
""
0.039524559
0.078019574
""
""
""
""
0.12154678
0.036172848
""
0.16228217
0.046210282
0.24318454
0.13669559
""
0.17369865
0.22179848
""
""
""
0.066954747
0.21531783
0.040965896
""
0.12496813
""
0.063546412
0.13504441
""
""
0.023598965
""
""
0.067041896
0.038082235
""
0.036643505
0.058287144
""
""
""
""
0.14909592
0.13884971
0.047889594
""
0.093960918
0.1373491
0.056125093
0.22664014
""
""
""
""
""
0.016710149
""
""
""
""
0.026084121
""
""
0.046086915
0.094780944
0.068484835
0.066989057
""
""
0.075332835
""
""
""
""
""
""
""
""
""
""
""
""
0.13023774
0.020630581
0.027284157
0.047152523
0.042534124
0.040369466
0.087852471
0.0053076046
0.032456767
0.050319534
0.0071409987
0.023381356
0.027409391
0.030290538
0.020402558
""
0.19171853
0.19870168
0.066246949
0.24712469
""
""
0.14426962
0.23639412
0.14187135
""
0.15811205
""
""
0.13639762
0.082066119
0.096640781
0.062868603
""
""
0.19078413
""
0.095292188
0.094637841
""
0.075360239
""
0.27761504
0.37136444
0.20767015
0.18526958
0.18232122
""
""
0.080515325
0.3300232
""
""
""
""
""
0.15233152
0.14316829
""
""
0.10914478
0.093465582
""
""
""
""
0.26403877
""
""
""
""
0.14491169
0.1117167
""
0.037710149
""
0.1203244
0.051870115
0.4167088
""
0.059878729
0.22537677
0.27374703
""
0.18518572
""
0.05121972
0.094176181
""
0.16767626
0.0050240946
""
0.041840076
0.019945152
0.036156412
0.056103744
0.0059040701
0.059006456
0.017053057
0.0079435566
0.041537076
0.026558435
0.012144121
0.066585228
0.0096689006
0.025116351
0.044538207
0.055540781
0.0021122196
0.019096065
0.014330358
0.062653258
0.0307706
0.013541499
0.1183088
""
0.010182217
0.017353082
0.024653526
0.0035996246
0.011842134
0.048345972
0.0050599691
0.0059935078
0.018692011
0.0043946467
0.0038878282
0.0094823902
0.0088721523
0.013036555
0.0060088099
0.010126435
0.0051329033
0.014207462
0.025078656
""
0.053543773
0.0090609938
0.0095797898
0.0089209964
0.028217109
0.039447591
""
0.011328291
0.035155851
0.0067364834
0.014255778
0.027608769
0.01155351
0.051074024
0.010943724
0.13138878
""
0.079291806
0.020074619
0.025692483
0.088262141
""
""
0.13986242
0.38549978
0.16806202
""
0.089667529
0.011231766
""
0.017136937
0.10121354
0.070293941
0.011863491
0.035926644
0.067064047
""
""
0.12858689
""
0.098627716
""
0.010390524
""
0.23687246
0.091485091
0.054852597
0.016412068
0.071398646
""
0.063473463
0.025595453
""
0.10603255
0.093083888
0.055172224
0.048042897
0.054665484
""
0.071184888
1.2092286
0.10877763
0.073258579
0.016629849
0.11530272
0.059753831
""
0.16539238
""
""
""
""
0.06762097
0.34423766
0.020210797
0.13781837
0.0096647665
0.013503395
0.026680745
0.023072522
0.010967763
0.027569838
0.034402929
0.049295284
0.030079847
0.022340495
0.063035518
0.024367163
0.0186169
""
0.038557086
0.36897457
0.013309946
0.0046402607
0.22920424
0.044095632
0.042388842
0.023127638
0.026881671
0.087914281
0.11695165
""
0.013456101
0.028485343
0.034553099
""
0.12339021
0.080885097
0.50156754
""
""
0.1012127
0.055358477
0.025975186
0.05270936
0.0064028795
""
0.034023941
0.11048176
0.14626594
""
0.022054756
0.018807828
0.021389043
0.11486773
""
""
0.023289936
0.024012292
0.033356
0.0030764001
0.030730711
0.057295885
0.022903854
0.093105428
0.0076248548
0.01966651
0.0072488911
0.017713632
0.011886465
0.018154638
0.1053248
0.023217609
0.025257949
0.041638371
0.023366928
0.010118119
0.11684786
0.12911783
0.27696115
""
0.018190479
0.078210168
0.062858611
""
0.46463975
0.49008995
""
""
0.10709608
""
0.077116378
0.07337217
0.20300041
0.43819797
0.032506939
""
""
""
0.057910033
0.12952603
0.20757817
""
""
0.074725851
""
0.10986283
0.16188316
""
0.032520622
0.038355134
0.59005833
0.033067916
0.072481506
""
0.030780964
""
0.014285699
0.15373993
0.14555143
0.026038827
0.33213931
0.047067456
""
""
""
""
""
0.020896761
""
""
0.066676438
0.041003674
""
""
0.079546049
""
""
""
""
0.02352754
0.067808419
0.051209643
0.15306897
0.016837606
0.12203707
""
0.060048826
0.18375455
0.33864996
""
0.015350742
0.18678497
0.054432604
""
0.38453603
0.13038802
""
0.24985641
0.027510887
0.035408415
""
0.11148669
""
""
""
""
""
""
""
""
0.1756162
0.084886312
0.055486798
""
0.1136711
0.056849062
0.17633472
""
""
""
""
""
""
""
0.14388908
""
""
""
0.098678075
0.035527766
0.078161202
0.066205077
""
0.067000799
0.12382887
