kfr_pooled_pooled_p25
0.36781323
0.31678087
0.37348467
0.42151117
0.43341541
0.32909158
0.36772358
0.31798476
0.37062427
0.35310766
0.36399326
0.33976412
0.38464239
0.40648216
0.38956508
0.39314669
0.45390138
0.3415885
0.42115703
0.42956859
0.46721697
0.39652324
0.37935385
0.36869636
0.37164703
0.41733271
0.39370656
0.38562661
0.42134586
0.44134027
0.48072276
0.34706861
0.38352647
0.35743341
0.36484504
0.42499158
0.42129293
0.42544085
0.42837837
0.3708877
0.3387135
0.40495455
0.38329068
0.35953239
0.34232086
0.37548429
0.3641265
0.34548327
0.35193411
0.31271288
0.36696279
0.33247158
0.42760822
0.35566136
0.34913349
0.35826293
0.38112113
0.40139884
0.41450745
0.39337435
0.4057565
0.37839505
0.37462687
0.36643815
0.41819239
0.33794221
0.33667672
0.38456938
0.33275765
0.45848197
0.33258277
0.36210796
0.31817603
0.37796316
0.3583039
0.35803512
0.42246345
0.32631335
0.29107422
0.31165263
0.29665276
0.28854737
0.37576157
0.33943117
0.39057583
0.3846181
0.4132356
0.34589586
0.40046528
0.33905321
0.36823893
0.3671096
0.37151676
0.40388024
0.37188101
0.36057019
0.36088011
0.45806623
0.38585925
0.36228096
0.3689951
0.38693807
0.37973878
0.38209566
0.36988875
""
0.3321875
0.34502226
0.33516556
0.34562171
0.33474153
0.33561513
0.33838198
0.36359468
0.34448725
0.3775616
0.32759681
0.38622326
0.35394251
0.38016737
0.36713761
0.35623103
0.38382941
0.4509528
0.35559306
0.39408255
0.40395808
0.36648676
0.42842245
0.38391715
0.32706624
0.37436447
0.47435367
0.43196362
0.43704504
0.38542077
0.40512407
0.37040314
0.38344643
0.38065943
0.36201096
0.39078283
0.34630585
0.42530346
0.36022985
0.44619167
0.37142691
0.36258587
0.4133004
0.41575748
0.4309198
0.45647159
0.39566371
0.39260805
0.3566626
0.39298588
0.39808607
0.39530283
0.42174894
0.36347297
0.32743829
0.40065601
0.45154044
0.41186389
0.33223352
0.38001052
0.33688703
0.29829153
0.39122236
0.39950639
0.35446048
0.34832418
0.41397077
0.39047712
0.37316692
0.39808083
0.38915604
0.39796838
0.35230783
0.36810821
0.4015106
0.37215579
0.33305418
0.37469384
0.32014927
0.39202073
0.3634294
0.44309208
0.42252633
0.3635096
0.40345693
0.3853837
0.3689782
0.40252635
0.43378052
0.44594365
0.37240413
0.40031052
0.4909867
0.46085414
0.38684261
0.3966243
0.34567666
0.43172148
0.43599939
0.42837441
0.37775534
0.37141702
0.40117854
0.44900253
0.41699213
0.42533416
0.39042863
0.38995531
0.40137973
0.47846997
0.39336416
0.37093559
0.36465144
0.43716189
0.34680241
0.38401812
0.3778033
0.47840977
0.41827801
0.37744707
0.40217441
0.42273989
0.38081256
0.45609567
0.39132673
0.33768773
0.37318966
0.39891624
0.39053676
0.38767138
0.36966413
0.3937906
0.37140569
0.35995263
0.32578051
0.40911844
0.33580306
0.31113306
0.28052753
0.305531
0.47867674
0.34763053
0.36886406
0.32677847
0.34575009
0.3745738
0.29667655
0.33584946
0.42106858
0.38845158
0.39389282
0.3821519
0.41613743
0.42300925
0.40510041
0.40074721
0.35785466
0.40269098
0.37215233
0.47824913
0.36686656
0.4003973
0.37318024
0.38451684
0.48646805
0.37140417
0.41299507
0.36040378
0.4061361
0.40074944
0.34921676
0.39723188
0.38354939
0.39838192
0.37897831
0.33830947
0.35831714
0.37267455
0.41390562
0.42580107
0.34052122
0.41480222
0.4098064
0.37276474
0.29641739
0.393675
0.3302753
0.29809108
0.38867226
0.34341562
0.3119812
0.30534086
0.30482483
0.33184722
0.30537736
0.51246446
0.39303184
0.32174131
0.33113334
0.37108117
0.32202601
0.38189873
0.36082691
0.42104524
0.46790546
0.4359287
0.41398388
0.41928658
0.3613435
0.39857459
0.35852915
0.35129192
0.38295808
0.35807627
0.37902939
0.31157658
0.38634241
0.42408404
0.39502066
0.39099205
0.41672316
0.39945185
0.39299923
0.39550722
0.38340613
0.4148314
0.38793117
0.41313255
0.40980002
0.42605066
0.39389342
0.37931997
0.37733549
0.41519886
0.38250419
0.40185052
0.30802017
0.32962629
0.33330435
0.34656316
0.32206187
0.39817965
0.33530307
0.3717548
0.32515815
0.35710335
0.36213702
0.33802742
0.336876
0.37022796
0.37134877
0.38911659
0.40845984
0.47048441
0.3718935
0.34969854
0.46626446
0.41193843
0.26967949
0.36512542
0.39222497
0.34252611
0.34412718
0.36114827
0.29449698
0.28806326
0.31560299
0.33868244
0.30620435
0.37856084
0.39055184
0.39635125
0.39743558
0.3901653
0.39953682
0.3842521
0.44268191
0.35850284
0.36219773
0.39780784
0.40596992
0.43528149
0.38873789
0.41985887
0.3190445
0.28607726
0.28908831
0.28263831
0.28125241
0.3013474
0.3343004
0.32395118
0.29942393
0.28477249
0.26902866
0.29523489
0.29740137
0.30089948
0.32116643
0.28784052
0.35311344
0.39406979
0.29541925
0.30554727
0.30739141
0.31747064
0.30512264
0.31729171
0.28314829
0.30232936
0.30046356
0.30961797
0.32488465
0.30520135
0.30643874
0.30498707
0.3011885
0.30433533
0.29606083
0.31026807
0.38697386
0.44186115
0.60681552
0.32021135
0.36710021
0.38186237
0.28957134
0.33327267
0.34088969
0.31131744
0.38908461
0.29358959
0.4483805
0.30806625
0.31542486
0.34694615
0.34712428
0.33437419
0.31045607
0.34193087
0.36996123
0.34544301
0.37594542
0.39435172
0.28787044
0.31141421
0.30604845
0.27670655
0.30973208
0.33281365
0.30258843
0.30976787
0.35744399
0.39825156
0.36166933
0.46986893
0.47622603
0.46966988
0.42071629
0.52173954
0.54624993
0.40235591
0.58054525
0.50506973
0.36739355
0.36254239
0.36063731
0.40937752
0.41442356
0.43147811
0.43346706
0.4686017
0.44206497
0.40081075
0.40517628
0.37399098
0.41607913
0.35722145
0.35844293
0.38911501
0.41880989
0.37659606
0.40619916
0.38793668
0.42364565
0.42188764
0.3862671
0.40621278
0.36784154
0.36476552
0.33696777
0.34989053
0.31603283
0.35858566
0.37472078
0.36014739
0.36054718
0.34529272
0.36322194
0.43006673
0.37349164
0.35503438
0.39320412
0.34450418
0.34145516
0.40747541
0.41963923
0.41183636
0.46693999
0.50066066
0.47608557
0.5448181
0.48705196
0.48433423
0.39742985
0.52619916
0.46556911
0.39991024
0.3801077
0.60318035
0.50183195
0.31399637
0.31487268
0.33513811
0.30574411
0.34325618
0.30470556
0.29204878
0.33614278
0.42976335
0.40058514
0.37579295
0.36547208
0.34510392
0.34559995
0.39373031
0.44721177
0.33070204
0.33561748
0.4463979
0.46614107
0.53297889
0.48602036
0.54932833
0.48321679
0.49726006
0.49295577
0.39528322
0.43419304
0.47075763
0.36438179
0.30931851
0.32636204
0.37433508
0.37684521
0.31932417
0.35929739
0.4048835
0.36249352
0.42063463
0.47627831
0.39639643
0.40170142
0.40037885
0.50044417
0.39141238
0.41784173
0.40978834
0.43999264
0.47172663
0.4274601
0.42377943
0.33309653
0.35800076
0.39753211
0.37386876
0.40648612
0.3909421
0.39715898
0.41803619
0.39221078
0.46088681
0.52711093
0.46163794
0.40426692
0.34984747
0.3326686
0.46315077
""
0.3539117
0.44689244
0.37369984
0.30198023
0.38946483
0.38614544
0.34616151
0.32471797
0.30260894
0.35660821
0.34501156
0.36252904
0.35532337
0.3603062
0.3556819
0.38467222
0.36221129
0.35987625
0.3495065
0.3750228
0.39666185
0.37342945
0.3509568
0.37506115
0.37844735
0.38803479
0.3633562
0.3437041
0.33293995
0.39897922
0.37124038
0.43901592
0.34687221
0.32181126
0.32693589
0.35402644
0.33166742
0.30768478
0.32314989
0.29404706
0.33315784
0.34952834
0.30057406
0.32640418
0.33773583
0.28754434
0.29593119
0.33632022
0.31133997
0.326536
0.30975318
0.25064424
0.32235938
0.28945589
0.29494566
0.32045192
0.34181133
0.32148662
0.3174116
0.31912646
0.32411382
0.28266689
0.3018285
0.42818475
0.42812863
0.36837915
0.29938495
0.28562137
0.31446424
0.45339227
0.38363343
0.37149429
0.3487691
0.43192178
0.42230821
0.53464007
0.51284736
0.46436363
0.317918
0.34906667
0.36188027
0.32959983
0.28942168
0.35213724
0.49971342
0.48460668
0.42031261
0.49915811
0.4274793
0.37343672
0.41730824
0.45768708
0.43685594
0.50973904
0.3248331
0.33438987
0.37940353
0.33162874
0.38204041
0.37608656
0.39487454
0.3402209
0.3322888
0.34384462
0.34826529
0.49693379
0.3677769
0.38221186
0.4448092
0.37000865
0.35773501
0.41459066
0.45384315
0.33519396
0.45713475
0.38027927
0.42727122
0.37808239
0.35557547
0.40185863
0.37120533
0.36751503
0.37381145
0.393985
0.35887814
0.36888313
0.34388694
0.37369174
0.38955295
0.39590386
0.38368356
0.35316563
0.42108107
0.36368379
0.41143438
0.45944592
0.3966676
0.40887988
0.39267468
0.38558805
0.38669312
0.41177103
0.40566689
0.38980848
0.38656706
0.37057433
0.37489447
0.37515175
0.41089892
0.35125479
0.4260073
0.3797217
0.38410792
0.37988976
0.4304474
0.39988106
0.31031764
0.29221198
0.26793507
0.28993535
0.2854194
0.30891815
0.28912291
0.30293825
0.32991764
0.32058129
0.32751581
0.34861982
0.34307644
0.33389959
0.28021497
0.29665706
0.30342352
0.30848128
0.29250237
0.343887
0.34990978
0.35027289
0.36319026
0.33764836
0.33281672
0.27844518
0.31892756
0.30863672
0.38703862
0.37478435
0.30000854
0.31220931
0.36742151
0.34665182
0.36710563
0.47533101
0.3736248
0.40011466
0.3673611
0.36048472
0.49525476
0.47530329
0.3343004
0.35111272
0.44131148
0.38547567
0.36105964
0.36021009
0.40860373
0.45157185
0.33842555
""
0.4276655
0.38492876
0.4321188
0.45640481
0.46440449
0.43925914
0.47149384
0.41417122
0.42665964
0.44180006
0.42327917
0.35160398
0.29470241
0.31743643
0.29631191
0.29188231
0.29713726
