frac_below_median_black_pooled
0.68622398
0.71908712
0.86778957
0.71590567
0.72360754
0.75888765
0.74615753
0.74948049
0.79303306
0.7975536
0.76120704
0.76116323
0.76596808
0.73693711
0.77361459
0.62877232
0.87374413
0.73065943
0.75428295
0.904091
0.86835378
0.75639683
0.78593844
0.80647486
0.70215923
0.88022608
0.80214041
0.79031682
0.73577607
0.81987119
0.78977138
0.71879405
0.66908211
0.70159602
0.8513872
0.80368567
0.904468
0.87999165
0.93376708
0.91965479
0.80963594
0.89647317
0.84970665
0.94688004
0.85844469
0.86252713
0.81863171
0.84362376
0.79769039
0.86654842
0.74256653
0.84372461
0.86540854
0.96416712
0.83433932
0.83947545
0.86235851
0.87113512
0.80960125
0.81407571
0.82924289
0.76703393
0.88282859
0.83420712
0.77756864
0.71473587
""
0.72074765
0.67774391
0.55046779
0.906636
0.90253919
0.90621787
0.8149386
0.86905545
0.76826018
0.82704169
0.76832062
0.82094139
0.79538977
0.90009886
0.707026
0.71683341
0.67643642
0.69999975
0.69888413
0.74780691
0.74025357
0.66272658
0.78097683
0.73085058
0.73680788
0.76765054
0.76783687
0.74872226
""
0.65778118
0.76720273
0.77614766
0.8140986
0.80879134
0.78951049
0.82035869
0.83131456
0.74941337
0.78641999
0.81270522
0.74711961
0.86981028
0.83424515
0.83333445
0.82015765
0.76095426
0.86524332
0.77730834
0.76906949
0.73861688
0.88822258
0.88226306
0.90479666
0.8725751
0.85706526
0.77912569
0.74631083
0.87741894
0.77321279
0.75837392
0.89790326
0.82670438
0.84254873
0.68613183
0.84695095
0.80178863
0.84598589
0.77852672
0.87620717
0.81270891
0.78813994
0.84509867
0.82328051
0.80373162
0.80467528
0.88853538
0.89540899
0.82574219
0.8994478
0.82738078
0.87456959
0.86845875
0.86998802
0.805911
0.76224273
0.84054106
0.878676
0.78409773
0.82786328
0.87629044
0.82826531
0.92751247
0.6986075
0.73942238
0.73429334
0.52097642
0.70935017
0.78688627
0.56621057
0.6226697
0.44324195
0.61502177
0.64945698
0.62731481
0.57136226
0.57125801
0.62921202
0.63386631
0.75542158
0.70102745
0.72945982
0.69426578
0.3767685
0.71395719
0.67355961
0.69374794
0.66998142
0.68533635
0.71441579
0.72020882
0.52722692
0.7221033
0.58037865
0.64874816
0.62807578
0.73766249
0.72786683
0.75977421
0.7645483
0.64027947
0.62967074
0.70404702
0.4282133
0.76550609
0.73769414
0.49474689
0.44900408
0.63045001
0.70184594
0.70492363
0.57509494
0.61517429
0.64193839
0.55902249
0.69553077
0.50259036
0.7189312
0.63827443
0.71036667
0.67694825
0.72925115
0.45067781
0.75654715
0.64514375
0.62906063
0.64890516
0.59132624
0.72222883
0.69782692
0.51591831
0.77357107
0.7234177
0.71943766
0.75857741
0.71069646
0.61903697
0.54471117
""
0.74429673
0.45599949
0.61642152
""
0.67287093
0.59410942
0.63541329
0.65615457
0.69543803
0.66536039
0.65210891
0.74211711
0.70957685
0.69337326
0.65298867
0.6974768
0.65071356
0.58589786
""
0.66174489
0.49563754
0.65246361
0.68826139
0.51683271
0.5641011
0.77330184
0.60307568
0.65719038
0.68061018
0.55980724
0.70900792
0.57999247
0.62599391
0.7205503
0.63252825
0.78894395
0.80399722
0.89311892
0.60887909
""
0.60372716
0.63948745
0.53722072
0.4866145
0.4809306
0.67377019
0.66365623
""
0.65279531
0.50248832
0.56583697
0.67652547
0.61001432
0.61207432
""
0.47941121
""
0.71970773
0.66088545
""
0.58504391
""
0.70393598
0.63450843
0.62808084
0.74317324
0.75390011
0.58352476
0.72608113
0.59614462
0.53339344
0.60826755
0.56391448
0.73310453
""
0.67456406
0.61151749
0.59579951
0.65431488
0.59604818
0.64483917
0.67360371
0.51266629
0.52308655
0.63664585
0.58458704
0.72152847
0.78418469
0.525693
0.41489899
0.56225491
0.76516092
0.68591869
0.77948362
0.71707392
0.71978712
0.73137712
0.70390314
0.77214545
0.77375025
0.70242822
0.69412839
0.58065468
0.77105039
0.74818015
0.68395752
0.72542477
0.74097198
0.72617638
0.72270781
""
0.89725554
0.87352163
0.7513805
0.82187432
0.71071792
0.76085305
0.74345607
0.78159261
0.7211839
0.7559889
0.73578244
0.88897771
0.87387526
0.89962292
0.81795138
""
0.60766506
""
""
0.82864076
0.80708075
0.84528756
""
""
""
0.54625285
0.38488588
""
""
""
""
""
""
0.55552512
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55376858
""
0.71270454
0.48461562
""
""
""
""
""
0.4187246
""
""
0.57043695
0.66491592
""
""
""
0.63290757
0.79092693
""
""
""
""
0.40459335
""
""
""
""
""
""
""
0.34992811
0.81981599
0.61924487
0.65441287
0.71674037
0.57230049
0.64516491
0.66260481
0.7135005
0.71876532
""
0.48053485
0.51881856
""
""
""
""
0.59234625
0.64904368
""
""
0.80502635
0.62696785
0.58570755
""
0.66414267
0.67867196
""
0.71002865
""
0.42689025
0.74805933
""
""
""
""
""
0.55696779
0.62003064
""
""
0.70310414
""
""
""
""
""
""
""
""
""
""
""
""
0.51979965
""
0.53784806
0.52572572
0.64992535
""
""
0.50708812
0.75258833
0.67793673
0.56168914
""
""
""
""
""
0.7104612
0.75132251
""
0.67740351
0.70315033
0.68296504
0.57801342
0.62816411
0.72536308
0.73948634
0.80160093
0.61580098
0.71934098
0.76729137
0.71640402
""
""
0.76330566
0.6122908
0.72376704
0.75913882
0.70225984
0.56110197
0.8050797
0.80052012
0.81904054
0.64742428
0.73297626
0.79280978
0.84913486
""
0.83356476
0.64491606
0.63377261
""
0.70415914
""
0.73737735
""
0.68988317
0.84480071
0.76591241
0.85459888
0.78943986
0.65439308
0.99632156
0.89615536
""
0.92117381
0.77434725
""
""
0.80773747
""
""
0.85040158
0.77437222
0.87315154
0.86112648
0.70643777
0.8015188
0.67771441
0.78202403
0.72413373
""
0.80712593
0.8227722
""
""
""
""
0.70085424
0.6306417
0.68946093
0.84981704
0.67069179
0.72622031
0.7413274
0.86944306
0.89498556
0.75850576
0.94815135
""
0.68389076
0.51436388
""
0.85277754
0.91853732
0.77358651
0.74340206
0.90009701
0.82624406
0.75038373
0.90714937
1.0017058
0.87548602
0.79282087
0.82324678
0.84554636
0.88676536
0.71803337
0.72890991
0.74219424
0.85541552
0.79505843
0.81718361
0.79843163
0.71557266
0.82105911
0.94251037
0.74392951
0.81313974
0.84566295
0.74046296
0.79419935
0.76459265
0.84209532
0.87201518
""
0.52071148
""
""
""
""
""
0.33535019
0.35670123
""
""
""
""
""
0.63556206
""
""
0.71149099
""
""
""
0.81824452
""
""
""
""
0.56592029
""
""
0.49519861
""
""
""
""
0.58076262
0.50269139
""
""
0.62945241
""
0.57059389
0.72095174
0.49385455
0.67668116
0.44791001
""
""
""
0.62394083
""
0.66649777
0.59885073
0.62903428
0.55043232
""
0.51455539
0.63314176
""
0.58491582
0.46766749
0.73219216
""
0.57452881
0.7838167
""
0.6435985
""
""
""
""
0.3761692
0.56107414
0.41005462
0.4622331
""
""
""
""
""
0.36717784
0.66018832
""
""
0.62548733
0.42370376
0.62349725
0.59312111
0.66075981
0.64606965
0.68867999
0.71795619
0.60764647
0.6256696
0.47326127
0.46407786
""
""
0.62423074
0.61225498
0.56944692
0.72040653
""
""
0.63619947
0.62455547
0.56989455
0.63607651
0.62994468
0.39705974
0.69487327
0.44726872
0.61820859
0.72653937
0.58549786
0.64982742
0.3665486
0.55682206
0.60037148
0.67150372
0.52024209
""
""
0.46426442
""
""
""
0.60844874
0.40836295
0.59754705
