grad_hisp_pooled_mean_se
""
""
""
""
""
""
""
0.054269556
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048049357
""
""
""
""
""
""
""
0.055488694
""
""
""
0.02595352
""
0.07861159
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025876688
""
""
""
""
0.0071190158
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014780344
0.037315924
0.0053053708
0.033122551
-0.0033313637
""
0.0040722876
0.029538129
0.037471127
0.0060634539
0.013337703
0.016834572
0.028916638
0.011717454
""
""
""
0.022526313
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03408958
""
""
""
""
""
-0.0076629361
""
""
""
""
""
0.044522293
""
""
""
0.0073897587
""
0.030798798
0.017804516
0.053285461
0.035721194
0.0095102936
""
0.02535795
0.0045614056
0.022569109
0.025550663
0.009912869
""
0.0062443479
0.010526681
""
0.077829272
0.0016338752
0.010171692
0.036501285
""
0.031781673
0.0085179303
""
""
0.0071263174
0.015601742
0.076200053
0.004016567
0.016735615
""
0.0038205138
0.0071135638
0.0076297568
0.0037138385
0.0039774086
0.011542823
0.0069278399
0.016782949
0.0098183481
0.0087799914
0.0055121845
0.0096540237
0.027630087
""
0.057371348
0.013324387
0.014146743
0.0066380557
0.012375475
0.030709613
""
0.0065986048
0.052518234
0.0063754283
0.015075496
0.020902913
0.0067349602
0.037961628
0.014406259
""
""
""
0.026016612
0.064471863
""
""
""
""
""
""
""
""
0.0055628978
""
0.034359246
""
""
0.013956444
0.039274547
""
""
""
""
""
""
""
0.012622438
""
""
""
0.037099119
0.028261369
0.02589792
""
""
0.022498515
""
""
""
0.055009473
-0.0017860096
0.021206256
""
""
""
""
0.0074719791
0.013717164
""
0.019548427
""
""
""
""
""
""
""
""
0.010887538
""
0.01581002
0.014506763
0.041722156
0.054818787
0.019280851
0.032596249
0.089283928
0.028204117
0.042104337
0.022703975
0.059279058
0.019271998
0.049829561
""
0.050047431
""
0.02665587
0.0090742055
""
0.028078731
0.084547333
0.049267162
0.016680866
""
""
""
0.0191135
0.051796459
0.060274523
""
""
""
""
""
""
0.041904088
0.041370139
0.036270905
0.016199218
0.0099635869
""
0.039498184
""
""
""
0.025779096
0.018296683
0.056152068
""
""
""
0.018197266
0.027994744
0.054224629
0.0048673423
0.045970775
""
0.032608092
0.0079210391
0.0084817875
0.01324314
0.011509842
0.032277383
0.018422056
0.013190455
""
0.05947702
0.016472904
0.057688572
0.030962707
0.020170325
""
""
""
""
0.025886137
""
""
""
""
""
""
""
""
""
""
0.051899355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052244123
0.058939237
""
0.060629856
""
""
0.029945996
""
0.020512544
""
""
0.074972019
""
""
""
""
""
""
""
0.030149149
""
""
""
""
""
""
""
""
""
""
""
0.064367577
""
-0.0056605013
""
0.019116629
""
""
""
""
""
""
0.0195217
""
0.010103893
""
""
""
""
""
