kir_stycz_pooled_male_mean
0.43726498
0.42586762
0.39887363
0.463227
0.45399439
0.40531382
0.45270514
0.41084316
0.42154804
0.46570504
0.45696858
0.4877618
0.40868807
0.42448214
0.45242593
0.44027084
0.44241449
0.44849226
0.40884855
0.41517177
0.43322191
0.40588936
0.43520555
0.43228209
0.50660944
0.39230731
0.44332635
0.43489999
0.48444265
0.44901255
0.43995336
0.47828901
0.50647885
0.48446935
0.425998
0.47902876
0.48287824
0.46950179
0.43938643
0.40590617
0.45640177
0.46743616
0.51829088
0.55101788
0.46193394
0.4256621
0.50850981
0.59355617
0.54748249
0.49149734
0.55051464
0.55530053
0.46755946
0.46807402
0.48340082
0.48356771
0.51141024
0.59470981
0.50360107
0.43099034
0.4653191
0.47313786
0.44918907
0.46124288
0.40934384
0.43747291
0.40937835
0.40946519
0.41211152
0.40597844
0.41019776
0.41126403
0.37325773
0.45570138
0.43534592
0.4622604
0.46867079
0.44347352
0.46473229
0.45134965
0.41533956
0.47065181
0.44589746
0.46757039
0.50826436
0.48563042
0.47923547
0.45761931
0.49141529
0.45857453
0.47816986
0.42837638
0.43372259
0.47336951
0.44415432
0.40982917
0.45873278
0.46994185
0.46961948
0.4647679
0.46988171
0.48321009
0.48043522
0.48772568
0.44726533
0.47926277
0.44189888
0.47650987
0.45762414
0.43805808
0.44033214
0.4377273
0.46719924
0.4065122
0.47507122
0.4773038
0.45889223
0.412889
0.45348954
0.39770457
0.42312002
0.45323595
0.43556663
0.45318159
0.4437879
0.46917444
0.44343981
0.45161107
0.40667507
0.42601505
0.50300616
0.44846636
0.44972491
0.44662666
0.48282075
0.45267624
0.47310942
0.41976383
0.42197078
0.45010242
0.43902883
0.44449189
0.43206149
0.4155204
0.40556088
0.42988965
0.45809722
0.44806477
0.43967471
0.42076111
0.46362671
0.49758917
0.4670715
0.47061291
0.45660058
0.49406233
0.47956115
0.45036992
0.49035701
0.46033242
0.42755455
0.44336012
0.53546244
0.53920096
0.4686847
0.58204317
0.5085746
0.53158486
0.45415536
0.4964993
0.52463067
0.50029629
0.48938906
0.48559317
0.47105825
0.46355703
0.49654499
0.53937024
0.48784161
0.46020445
0.45494112
0.45050764
0.49274561
0.4560079
0.44588199
0.53144121
0.45183817
0.53462064
0.4733808
0.4352386
0.45236892
0.48685592
0.51430571
0.51939321
0.51072282
0.52394819
0.52437556
0.5495739
0.52387375
0.532004
0.51050401
0.55142242
0.53916156
0.48990947
0.45957837
0.53294635
0.51679289
0.4998908
0.50087923
0.51025903
0.49396378
0.55314994
0.53564596
0.51954794
0.56857693
0.52413225
0.50329739
0.52000391
0.49416333
0.505449
0.50000918
0.53988028
0.45838505
0.45742407
0.51215273
0.48582682
0.52327836
0.50976682
0.56518936
0.49338794
0.49561998
0.47401261
0.45433363
0.5344615
0.5243395
0.4719511
0.48908353
0.48635635
0.47143143
0.44189364
0.46020588
0.50419527
0.48255268
0.52190185
0.49280235
0.50760347
0.47142795
0.52240402
0.4802025
0.49318102
0.54696774
0.49757093
0.49536571
0.52641022
0.4856433
0.50210381
0.50512511
0.56706828
0.51783192
0.5217368
0.51780516
0.55698019
0.56391555
0.54461366
0.54861116
0.57552809
0.58786988
0.6000129
0.55523753
0.52602494
0.47706726
0.50270617
0.43533272
0.47228482
0.40394208
0.47457549
0.50872236
0.52951396
0.48243439
0.49851403
0.55588835
0.63140047
0.56300253
0.60848391
0.56573397
0.49956068
0.52712554
0.57198155
0.49138728
0.47841889
0.4944919
0.46452102
0.4984414
0.50706542
0.54227352
0.58716965
0.56580234
0.57106262
0.56838673
0.585657
0.61625051
0.54991245
0.54891223
0.57763076
0.52785265
0.50283045
0.53891695
0.53008765
0.55270952
0.53068662
0.55337679
0.57098556
0.52459365
0.55085182
0.57325345
0.56720459
0.50080878
0.5521338
0.53936839
0.53274411
0.52948928
0.56099242
0.55256438
0.5012992
0.54398495
0.52574891
0.51946002
0.53041935
0.50540507
0.54476887
0.54673243
0.54517031
0.53216845
0.5491941
0.5429033
0.58081067
0.52425963
0.43831939
0.48820311
0.53762388
0.46321666
0.49548304
0.50984073
0.53457832
0.50943208
0.44636407
0.43937662
0.44758642
0.44778949
0.45360082
0.50901622
0.46498957
0.50719279
0.46978459
0.53269792
0.50850475
0.51484197
0.48584199
0.4229022
0.43625611
0.46344092
0.5361594
0.55323541
0.48539972
0.55117768
0.46709406
0.47032115
0.52004921
0.50884336
0.46089002
0.49389321
0.44002429
0.64118862
0.49071163
0.48657224
0.60786712
0.53313559
0.57806474
0.46542722
0.63041735
0.55539006
0.55807173
""
0.5977785
0.50172269
""
0.49758345
0.60298342
0.59970814
0.62941104
0.69010419
0.67198372
0.69729227
0.56491709
0.53969806
0.56348646
0.5563798
0.5688619
0.48626018
0.38777277
0.51120621
0.5876618
0.52950263
0.57525462
0.56471235
0.57557374
0.60152125
0.58676058
0.55889469
0.43886396
0.56951517
0.53240877
0.5117476
0.49975407
0.50055945
0.47828269
0.54689705
0.53851753
0.52770203
0.53486782
0.50544637
0.54628849
0.55585337
0.58422083
0.54476559
0.54937375
0.60784632
0.53839731
0.5380882
0.52656913
0.52978653
0.53672022
0.57633376
0.49193475
0.52470005
0.546601
0.5292151
0.39780757
0.50453579
""
0.31337702
0.54421324
0.55306292
0.59328991
0.41874602
0.54478443
0.56246626
0.51829517
0.55364424
0.5414744
0.54477513
0.53026539
0.54995799
0.53452516
0.52106053
0.5605703
0.55643404
0.52563024
""
0.49009818
0.55496138
0.56102675
0.49961406
0.46643952
0.44289184
0.4665758
0.45099407
0.52952415
0.56292045
0.51499981
0.52841759
0.55488449
0.53040618
0.5046252
0.52589458
0.56257039
0.54123348
0.49439663
0.54314494
0.49710828
0.53877676
0.56372017
0.56920564
0.53353077
""
0.54108047
0.51757407
0.51552176
0.56726986
0.55010599
0.5226745
0.49669334
0.54992366
0.48830071
0.50117493
0.54563558
0.54196924
0.51681942
0.51285499
0.52669263
0.5666784
0.50704807
0.49812192
0.52592045
0.48306832
0.52499545
0.55079585
0.50081116
0.46438512
0.5201475
0.48091796
0.49751592
0.44941077
0.47679779
0.44979528
0.47625196
0.44644809
0.46534297
0.46375608
0.44919232
0.50697142
0.50974244
0.52234846
0.46798721
0.58035898
0.53881919
0.48425213
0.42354229
0.41828966
0.44775826
0.48958409
0.55688095
0.43266484
0.58981401
0.48950288
0.46341717
0.47134405
0.50630057
0.57244503
