work_29_white_female_mean_se
0.0030238125
0.0045988974
0.010067421
0.0026639439
0.0033318393
0.0086767916
0.0024460659
0.0078676101
0.0094682956
0.0042115417
0.0037650804
0.0020479057
0.0095031383
0.005930441
0.0037605634
0.011291869
0.013435106
0.0037167494
0.010524658
0.010258134
0.0035395895
0.0035742007
0.0041420832
0.0059307572
0.0021025229
0.013300061
0.0057567563
0.0035223681
0.0022144213
0.0074333949
0.0071112448
0.0046532992
0.0023062842
0.0030899483
0.0090363473
0.0034910454
0.008215283
0.0064396905
0.017784284
0.016501583
0.0037656915
0.0090608466
0.012598075
0.017487217
0.010877484
0.0099849887
0.0022676375
0.0045425291
0.0028093904
0.0056412099
0.0041825138
0.0033402818
0.0052058455
0.020918047
0.01460982
0.0036951888
0.0094940988
0.016909715
0.016281996
0.0067898515
0.0084895035
0.0029397055
0.012466597
0.0074035227
0.0063248198
0.0070170504
0.012522054
0.0091951108
0.0076904846
0.0069103315
0.010587244
0.008612196
0.0091189994
0.0053554578
0.008185125
0.01047221
0.0056378236
0.0067101191
0.010111608
0.0025473535
0.0077225165
0.0051588197
0.007263728
0.0051693353
0.0020209174
0.0058825947
0.0058082743
0.0049686804
0.0033432576
0.0043144249
0.0050120619
0.0074767852
0.0072214822
0.0033324743
0.007412937
0.012145089
0.0050117732
0.003773778
0.0016356375
0.0032206515
0.0027180163
0.0018184822
0.002106986
0.0029316305
0.0028685385
0.001902335
0.0030826454
0.0021503579
0.0067866319
0.003970311
0.0045918501
0.005687621
0.0030717121
0.012737732
0.0031314015
0.0026006207
0.0036257452
0.01403907
0.015432349
0.014915228
0.0056123314
0.0076230192
0.0082201567
0.0079000378
0.008764511
0.003984889
0.0041564307
0.0081868935
0.010168314
0.010423196
0.0014120816
0.007055671
0.0055813361
0.0084571689
0.0045286631
0.0067337938
0.0035194224
0.0049398309
0.012649941
0.0074224281
0.0040320223
0.0051516872
0.014624259
0.010400052
0.0065810597
0.013655618
0.0050289701
0.0067399424
0.009848265
0.0090487422
0.0065034609
0.002527304
0.0054663476
0.014357675
0.0028554334
0.0033793312
0.010518516
0.0042674006
0.0089622885
0.0054801693
0.016485376
0.0092024412
0.0040672054
0.0014961102
0.01119957
0.0011866406
0.0052632811
0.0052742185
0.009894765
0.0036088938
0.0010326524
0.0029780481
0.0055836765
0.0026957102
0.0057869493
0.0083281249
0.0029458855
0.0018379529
0.0049114549
0.0067528887
0.0064765327
0.0060563264
0.0018894591
0.0058727381
0.0061624423
0.0014282565
0.0098062903
0.0048080315
0.0030024927
0.011822405
0.0073347921
0.0047076531
0.0020148
0.0088223256
0.006926646
0.0049547418
0.0035765141
0.0033928764
0.0021707721
0.0060610962
0.0025405036
0.0034684525
0.0054698149
0.0046424521
0.003280164
0.0026233422
0.0017349834
0.0048805196
0.003988253
0.0035676793
0.0043211933
0.0030549031
0.0085032731
0.0083435364
0.0026460697
0.0024756212
0.0028940663
0.0013111056
0.0046701194
0.004625265
0.005744617
0.0045893728
0.0047141262
0.0063257637
0.0016920675
0.0033933376
0.0038197602
0.0031253586
0.0012827939
0.0022696522
0.0024344674
0.0033496378
0.0096828677
0.0044265417
0.011334141
0.006253371
0.010341514
0.0039427229
0.015273917
0.0063251653
0.0038823651
0.0051755831
0.004882664
0.0032739516
0.0054897284
0.0055773845
0.0043983608
0.0018783603
0.0050456626
0.0035593978
0.0013006853
0.0033638675
0.0044420855
0.008780906
0.0040622964
0.005154849
0.0060927272
0.0019447564
0.0046429061
0.002169241
0.0042176791
0.0024176263
