somecoll_black_pooled_n
84.0
116.0
131.0
23.0
""
63.0
113.0
257.0
159.0
""
36.0
51.0
89.0
20.0
""
100.0
82.0
40.0
24.0
51.0
21.0
""
152.0
253.0
""
112.0
84.0
146.0
""
""
29.0
80.0
89.0
77.0
457.0
""
2310.0
""
71.0
40.0
235.0
73.0
125.0
177.0
539.0
105.0
""
""
1300.0
64.0
1027.0
145.0
67.0
100.0
125.0
29.0
181.0
36.0
92.0
76.0
226.0
102.0
409.0
42.0
31.0
67.0
""
""
""
167.0
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
78.0
""
""
""
""
""
963.0
22.0
""
223.0
36.0
""
""
34.0
73.0
44.0
""
""
""
36.0
""
""
79.0
47.0
""
""
""
73.0
26.0
55.0
""
242.0
44.0
27.0
69.0
42.0
69.0
""
""
54.0
""
""
57.0
42.0
35.0
""
""
23.0
421.0
""
31.0
""
56.0
36.0
25.0
""
48.0
""
""
108.0
168.0
40.0
""
33.0
""
98.0
""
156.0
""
""
""
""
""
1047.0
""
106.0
30.0
""
""
71.0
""
""
""
144.0
""
21.0
""
30.0
""
1463.0
""
""
26.0
""
""
755.0
""
""
329.0
""
""
24.0
""
291.0
48.0
""
""
6291.0
30.0
47.0
""
""
74.0
""
""
108.0
""
""
420.0
34.0
""
882.0
974.0
""
1405.0
1169.0
386.0
329.0
24.0
282.0
101.0
467.0
30.0
""
""
""
558.0
48.0
86.0
""
""
""
48.0
""
159.0
34.0
""
151.0
""
394.0
""
""
""
""
""
""
""
""
""
""
""
""
""
563.0
""
24.0
""
""
403.0
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
725.0
746.0
""
54.0
628.0
108.0
23.0
""
284.0
976.0
233.0
2913.0
310.0
22.0
192.0
23.0
322.0
2809.0
""
65.0
""
135.0
93.0
71.0
23.0
""
1656.0
540.0
45.0
""
217.0
""
""
""
26.0
""
33.0
76.0
62.0
1282.0
""
80.0
104.0
43.0
""
171.0
327.0
532.0
28.0
""
48.0
190.0
231.0
55.0
3774.0
35.0
30.0
175.0
""
1424.0
145.0
1419.0
102.0
655.0
652.0
87.0
61.0
292.0
60.0
143.0
380.0
36.0
29.0
22.0
""
314.0
""
22.0
""
24.0
""
""
""
146.0
""
34.0
63.0
52.0
""
620.0
23.0
""
59.0
27.0
102.0
101.0
49.0
""
61.0
26.0
128.0
""
""
889.0
80.0
20.0
49.0
257.0
""
1152.0
20.0
837.0
59.0
79.0
141.0
36.0
147.0
""
66.0
""
""
81.0
3344.0
41.0
63.0
525.0
218.0
46.0
""
38.0
53.0
65.0
31.0
""
129.0
104.0
""
""
2803.0
""
""
168.0
""
53.0
96.0
734.0
""
85.0
51.0
""
29.0
32.0
""
239.0
274.0
33.0
34.0
29.0
""
78.0
26.0
26.0
56.0
44.0
""
160.0
35.0
270.0
22.0
21.0
288.0
""
66.0
25.0
46.0
""
29.0
77.0
""
103.0
36.0
""
33.0
""
864.0
153.0
23.0
27.0
94.0
95.0
""
""
""
39.0
""
47.0
""
""
39.0
934.0
146.0
""
59.0
32.0
153.0
26.0
21.0
111.0
40.0
""
34.0
26.0
32.0
46.0
117.0
88.0
62.0
""
""
184.0
39.0
46.0
""
60.0
22.0
57.0
100.0
39.0
110.0
48.0
""
""
""
33.0
""
40.0
33.0
65.0
""
275.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
""
""
184.0
""
""
""
""
""
10795.0
""
""
31.0
""
""
395.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
""
27.0
""
""
""
263.0
177.0
""
25.0
448.0
""
""
""
""
""
""
31.0
90.0
195.0
""
200.0
21.0
""
""
""
""
""
""
""
""
""
""
276.0
""
""
""
""
25.0
""
""
""
107.0
694.0
""
187.0
""
""
""
""
39.0
""
""
83.0
""
""
""
""
""
""
595.0
""
292.0
""
""
423.0
""
""
""
""
""
""
""
76.0
""
""
""
""
""
""
""
82.0
""
106.0
""
33.0
""
""
""
""
51.0
""
33.0
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
1187.0
113.0
""
105.0
1746.0
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
316.0
""
""
""
""
""
""
""
27.0
""
""
147.0
""
55.0
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
114.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
179.0
""
""
""
""
112.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
159.0
""
""
""
""
""
74.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
60.0
""
""
""
20.0
""
387.0
""
133.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
517.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
166.0
""
""
""
""
""
42.0
""
""
""
332.0
""
""
30.0
21.0
""
""
""
""
""
""
""
""
184.0
""
""
""
45.0
""
""
27.0
""
1173.0
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
23.0
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
88.0
29.0
150.0
48.0
82.0
63.0
64.0
279.0
1089.0
388.0
""
""
24.0
59.0
53.0
111.0
1427.0
65.0
60.0
59.0
70.0
32.0
241.0
132.0
44.0
1170.0
59.0
376.0
117.0
""
120.0
38.0
93.0
136.0
214.0
2832.0
540.0
33.0
72.0
435.0
41.0
80.0
38.0
44.0
86.0
46.0
90.0
182.0
271.0
154.0
167.0
214.0
200.0
""
162.0
65.0
55.0
192.0
122.0
141.0
86.0
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
611.0
1501.0
85.0
55.0
40.0
37.0
349.0
86.0
120.0
""
256.0
347.0
23.0
1285.0
5000.0
43.0
83.0
63.0
52.0
63.0
177.0
65.0
3344.0
34.0
""
97.0
""
137.0
""
277.0
20.0
392.0
""
232.0
210.0
1124.0
164.0
""
""
""
""
""
""
""
""
""
""
287.0
""
144.0
42.0
""
""
""
""
""
""
""
""
91.0
""
775.0
""
""
""
""
""
""
""
294.0
""
""
""
""
92.0
208.0
""
481.0
""
""
""
""
""
""
""
""
313.0
""
""
""
""
""
""
""
37.0
""
""
228.0
""
1294.0
""
""
""
""
""
""
25.0
""
""
404.0
53.0
28.0
""
""
""
""
45.0
348.0
6205.0
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
121.0
""
""
""
""
""
""
""
898.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
395.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
158.0
41.0
49.0
76.0
""
203.0
29.0
29.0
93.0
31.0
90.0
65.0
128.0
201.0
135.0
55.0
143.0
215.0
34.0
20.0
""
86.0
23.0
399.0
1462.0
155.0
102.0
""
""
291.0
61.0
61.0
70.0
175.0
46.0
66.0
50.0
291.0
46.0
68.0
157.0
267.0
115.0
260.0
260.0
81.0
124.0
108.0
62.0
59.0
72.0
85.0
110.0
122.0
66.0
""
199.0
38.0
24.0
65.0
182.0
88.0
38.0
63.0
26.0
""
222.0
61.0
64.0
30.0
""
50.0
41.0
60.0
238.0
492.0
70.0
""
33.0
93.0
56.0
137.0
""
""
""
""
""
""
""
""
""
95.0
32.0
""
""
""
""
45.0
""
""
21.0
""
""
""
""
83.0
""
43.0
""
""
""
""
""
""
""
""
29.0
""
""
""
69.0
""
""
""
""
""
""
""
""
1429.0
22.0
27.0
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
33.0
""
""
""
""
""
79.0
""
24.0
""
""
43.0
""
77.0
""
""
""
""
""
""
126.0
""
""
""
2152.0
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1872.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
550.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
67.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
106.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1079.0
""
""
""
""
""
""
""
""
""
""
""
""
82.0
""
""
""
""
""
""
""
35.0
""
39.0
""
""
342.0
369.0
626.0
859.0
41.0
239.0
2489.0
249.0
557.0
""
552.0
593.0
436.0
130.0
156.0
455.0
84.0
219.0
30.0
984.0
20.0
134.0
""
""
""
""
56.0
""
21.0
""
""
""
""
""
22.0
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
219.0
""
3156.0
64.0
""
""
28.0
34.0
""
""
""
""
""
184.0
743.0
""
""
""
""
""
""
""
72.0
6896.0
""
""
""
803.0
""
1358.0
1472.0
119.0
84.0
356.0
32.0
216.0
""
""
""
21.0
3784.0
55.0
322.0
300.0
""
23.0
71.0
""
""
""
""
869.0
32.0
""
23.0
57.0
""
""
27.0
932.0
""
""
196.0
""
""
95.0
""
""
111.0
116.0
75.0
77.0
113.0
31.0
140.0
27.0
""
32.0
72.0
95.0
55.0
""
43.0
""
157.0
114.0
203.0
1072.0
""
""
142.0
20.0
123.0
623.0
323.0
613.0
103.0
245.0
40.0
""
119.0
90.0
1046.0
257.0
194.0
""
26.0
146.0
126.0
""
126.0
""
168.0
34.0
91.0
226.0
20.0
""
""
""
77.0
1623.0
""
45.0
69.0
243.0
240.0
73.0
272.0
116.0
21.0
132.0
76.0
34.0
55.0
349.0
""
73.0
135.0
252.0
146.0
185.0
36.0
175.0
137.0
44.0
""
33.0
""
""
""
148.0
150.0
890.0
75.0
51.0
""
375.0
""
197.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
