kfr_imm_white_male_p1
0.28842384
0.21491715
""
0.38547206
0.32347298
""
0.44080886
""
""
0.38620052
0.30860716
0.4576619
""
0.43235189
0.31524369
""
""
0.36034924
""
""
0.30932117
0.41455224
0.24920742
0.26767099
0.421563
""
0.47560185
0.41467211
0.38928962
""
0.35430852
0.37148347
0.42797419
0.36363411
""
0.34097132
""
0.52106529
""
""
0.30763766
""
""
""
""
""
0.3908487
0.5006777
0.44706288
0.57492739
0.33332336
0.58098358
0.25815314
""
""
0.41275084
""
""
""
0.43093511
""
0.41808185
""
""
""
""
""
""
""
""
""
""
""
0.2825247
""
""
""
0.28559235
""
0.44334406
""
0.45332685
""
0.30198416
0.38066369
0.24980405
0.53008878
0.22426543
0.34645653
0.35955366
0.54706699
""
""
0.34775069
""
""
""
0.23849553
0.3623485
0.2801013
0.37076283
0.39919123
0.39341602
0.35958073
0.27314305
0.40329814
0.35247937
0.41466621
""
0.21541131
0.35658103
0.4430255
0.46018776
""
0.34074268
0.41039822
0.39524436
""
""
""
0.52645022
""
""
0.47772899
""
0.34921765
0.37310991
""
""
""
0.45659
0.37782633
0.30233142
""
0.38311094
""
0.470889
0.39581123
""
0.45445865
0.47581986
0.50409037
""
""
0.27683964
""
0.29089496
0.058164366
""
""
""
0.34193492
0.55223185
""
0.32506683
0.32534155
""
0.21662378
""
""
""
""
0.30235898
0.46288857
""
0.4745582
0.17578073
0.30306301
0.27223516
0.37515846
0.41452178
0.29108545
0.52606761
0.40140969
0.4400349
0.46927428
0.2935299
0.35390726
0.27965364
0.3742227
0.43884
0.37566972
0.32707238
""
""
0.36730573
""
""
0.4335373
""
""
0.38539585
0.32809159
""
""
""
0.21132688
0.21696244
0.32685584
0.18676151
0.37299016
0.59102434
0.63992345
0.29365945
0.33893684
0.41885585
0.37960377
0.27809584
0.4920758
0.4159852
0.35443127
0.46756154
""
""
0.45463106
0.32783827
0.40887401
0.44705224
0.47630614
0.26144531
0.56024522
0.49506024
0.35997874
0.26367757
0.41962034
0.39989132
0.39316151
0.33766931
0.48676115
0.48708713
0.45665282
0.42030355
""
0.42580372
""
""
""
0.27528968
""
""
0.31534815
0.2879127
0.29382917
0.39491564
0.7459206
""
0.47317803
0.38303453
0.5587678
0.49079251
0.45342752
0.53873527
0.46904141
""
0.46669492
0.41785377
0.39710635
0.44492728
0.355214
0.42957178
0.35591632
0.39645699
0.41697335
0.42019168
0.39949313
0.51469702
0.45146757
0.49826604
0.48954836
0.37416291
0.53436148
0.2641257
""
0.44604003
0.56082225
0.47218943
0.38592356
0.50779533
0.49536851
0.50883335
0.44734305
""
""
0.49363479
0.38530397
0.63283962
0.45406023
0.47451138
0.34946567
""
""
""
0.69648957
0.54791099
0.4558531
""
""
0.27267551
0.11926819
0.35031191
0.43363893
""
0.34420642
0.71372372
""
0.36051729
""
""
0.39622325
""
0.44111675
0.40650243
0.5134638
0.42165565
0.45914736
0.36204243
""
0.43649739
0.59102452
0.35991251
0.55317187
0.39355049
0.51683921
""
""
0.59842294
0.38608816
0.35701105
0.16168745
0.37361908
""
0.32199943
0.33978117
0.42821699
0.43794924
0.49335545
0.4931353
0.043180794
""
0.46718642
""
""
0.46273813
0.38990149
0.040547397
""
0.3282131
""
""
0.62431777
0.35714746
""
0.63505352
""
0.40847671
0.4837068
""
0.35466817
""
""
""
""
0.34850979
""
""
""
""
""
""
""
""
""
0.52081376
""
""
""
""
""
""
0.41477478
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32872611
""
""
""
""
""
""
0.35987836
0.30984014
""
0.36387113
0.34089267
""
""
""
0.46575794
0.28100407
""
""
""
""
""
""
""
""
""
""
""
""
0.4273476
""
""
""
""
""
0.33848491
0.16495115
0.40663221
""
""
""
0.33146131
""
""
""
""
""
0.28359202
""
""
""
""
""
""
""
0.54159963
""
0.4305183
""
""
0.33051082
""
""
""
""
""
""
0.28529021
""
""
0.52728987
""
""
""
""
""
""
""
""
""
""
""
""
0.50725812
""
""
0.52197409
0.40676954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25693583
0.56428957
0.46431804
0.43700641
""
""
""
0.57298249
