kfr_other_male_p50
0.4455528
0.50428754
""
""
0.46213502
""
""
0.41008592
""
""
""
""
""
""
""
0.36655039
0.48611608
""
""
""
""
0.51226652
0.42726511
0.36704227
0.46145096
0.49797177
0.35798228
0.3927483
""
""
""
""
""
""
0.41395533
0.40748978
0.42551953
""
0.3446542
0.43669847
0.42920482
0.41648629
""
""
0.43906894
""
""
0.39944467
0.42732558
""
0.42679608
0.47774586
""
""
""
""
0.39322385
0.44047645
0.46072927
""
0.51441354
""
0.35844526
0.51069969
""
""
""
""
""
0.42459175
0.1802853
""
""
""
0.45786598
""
""
0.4102844
0.38469979
0.47195458
0.50090468
""
""
0.39585659
0.37885541
""
""
""
0.31132895
0.33968583
""
""
""
""
""
""
0.38976091
0.4907594
0.40692976
0.42975798
""
""
""
0.45894963
0.42494696
0.41120419
0.45292491
0.4286029
""
0.450712
0.50269711
""
""
0.43392155
0.49167556
0.50033367
""
""
""
""
""
""
""
""
""
""
0.37664825
0.4311094
0.55997139
""
""
""
""
0.45131531
""
""
0.4007946
""
""
0.39310923
0.39702564
""
0.64801037
""
""
0.42778754
""
""
""
""
""
""
""
0.47117418
""
""
0.3373256
0.44088438
""
""
""
""
""
""
""
""
""
0.492149
0.44561276
""
0.45173445
""
""
0.48464763
""
""
0.40483126
""
""
""
0.4484728
""
0.45424521
0.38570207
""
""
0.49820676
""
0.489905
0.44597021
0.44450355
0.49943987
0.49498242
0.52177817
0.44797164
0.4757475
0.35557589
0.40279374
0.41316247
0.58303803
0.49784818
0.50576252
0.39505735
0.42467391
0.48455676
0.47047544
0.50345969
0.54333919
0.42787135
0.44519943
""
""
0.47160104
0.46807486
0.46638149
0.49705824
0.49934164
""
0.46926379
0.46683758
0.45016444
0.46677417
0.47678244
0.51365322
0.46793905
0.47726017
0.49534661
0.5069409
0.52647531
0.4576357
0.41441169
""
0.46885666
0.49539423
0.48003632
0.44288132
0.49204689
0.43085018
""
0.48250136
0.42835253
0.48470345
0.49872541
0.44967136
0.46603933
""
0.501266
""
""
""
0.45362478
0.47786951
""
""
""
""
""
""
""
0.38951334
0.4607217
""
0.51020759
""
""
0.46093851
0.4339098
0.37074238
""
""
""
""
""
""
0.48798722
""
""
""
0.47907293
0.4891094
""
""
""
0.54125363
""
""
0.33308235
0.53731143
0.55600619
""
""
0.37907603
""
""
""
0.41021779
""
""
""
""
""
""
""
""
0.38796467
""
0.48664209
""
0.46534789
0.45787609
0.40045244
0.46867806
0.45037821
0.4440552
0.47937328
0.49680191
0.49350688
0.44187987
0.43076673
0.44970223
0.44283018
""
0.41905808
""
0.4451752
0.43727565
""
0.41485694
0.41394773
0.4307304
0.40090498
0.35181767
""
""
0.45878115
0.42750949
0.43172923
""
0.31637314
""
""
""
""
""
""
0.4295795
0.45670366
0.43394849
""
0.49006858
0.41138512
""
""
0.41991568
0.42968896
0.42727584
0.40774789
""
""
0.43257648
0.44410151
0.49938974
0.42328343
0.39950314
0.45113045
0.47604725
0.48525897
0.43560219
0.44236115
0.45298392
0.44584006
0.4492411
0.41652399
0.43078804
0.41009402
0.49346295
0.43161142
0.45910761
0.43783993
0.49966276
0.43821031
""
""
0.45071548
""
0.37861672
""
""
""
""
""
""
""
0.43440044
0.56936204
""
""
0.42923135
""
""
""
0.48959616
0.41475639
""
""
""
0.40683126
""
0.43844932
0.45685112
""
0.40370333
0.43394086
""
0.48065752
0.40948144
""
0.45442331
""
0.46906486
0.50397325
""
0.47248539
""
0.50757527
""
""
""
""
""
0.41989017
""
""
0.34652478
0.36130354
""
""
0.59391207
""
""
""
""
0.4795247
0.32480258
0.50810421
""
0.43981549
""
""
0.46420968
0.50381696
""
""
0.48324481
""
0.39746797
""
""
""
""
""
0.4172383
0.48094746
""
""
""
""
""
""
""
""
""
""
""
0.585141
0.47026107
""
""
0.46368721
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41025862
0.35777557
0.40097865
""
0.36000213
0.40434468
""
""
""
""
""
""
""
""
""
0.44618025
0.44167033
""
""
""
0.44947538
""
""
""
""
""
""
""
""
""
0.33440429
0.34365305
""
""
""
0.44197673
""
""
""
""
0.44395918
0.31274587
0.43259901
""
""
""
""
""
""
0.5584991
""
""
""
""
0.4556196
0.49719489
0.45911908
0.47014132
0.47413424
""
0.43202165
""
""
0.49266875
""
""
0.42426077
0.42519894
""
""
""
0.46319249
""
0.45314866
""
""
""
0.4750984
""
""
0.46200621
""
""
""
""
0.4122723
0.46480897
""
""
""
""
0.56340873
0.43324867
""
""
0.47711805
""
""
""
0.42009541
""
""
0.50612909
""
""
0.43857139
""
0.51274079
""
""
""
0.45089495
""
""
""
0.45921335
0.38565868
0.47035173
""
""
0.41830644
""
""
0.54215723
""
""
""
""
""
""
""
""
""
0.392627
""
""
""
""
0.46792915
""
0.43441698
""
0.52593088
0.50012183
""
""
0.44462842
0.46859106
0.39657319
0.38564259
0.48066744
0.3991186
""
0.50333577
""
""
""
0.50198442
0.45750713
0.45940539
0.38472584
0.43811995
""
""
""
""
""
""
""
""
0.49073815
""
0.35982254
0.37490338
""
""
""
""
""
""
""
""
0.4408828
0.44167805
""
0.43493435
