marr_32_natam_female_p100
""
0.67791992
""
""
""
""
""
0.12081109
""
""
""
""
""
""
""
0.76187974
""
""
""
""
""
""
""
""
0.44091579
""
0.65987176
""
""
""
""
""
""
""
""
0.51949042
0.6695807
""
""
0.72413337
""
""
""
""
0.74431121
""
""
-0.075183704
0.74464417
""
0.67634809
0.80720079
""
""
""
""
""
""
""
""
""
""
""
""
0.750552
""
""
0.017471205
""
0.46578023
0.13509652
""
""
0.76219547
0.29515904
""
""
0.37171328
0.29829392
0.26050058
0.34704006
0.12399799
0.56786913
0.24344574
0.23342797
0.26772374
0.47515991
""
0.52019566
0.44414693
""
""
0.51704079
""
""
0.28805292
0.38876793
0.10368994
0.3480435
0.23460726
0.5095821
""
0.41971582
0.38410503
0.38683459
0.33908978
0.43302929
0.048556961
""
0.2132574
0.50914109
""
""
""
0.63676935
""
""
""
""
""
""
""
""
""
""
""
""
1.0881321
""
""
""
""
""
0.6418795
""
""
0.30701441
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.48497456
""
""
0.70459193
""
""
0.55120659
""
""
0.50231993
""
""
""
""
""
0.79543012
""
""
""
0.38406333
""
0.4182049
0.70062089
""
""
0.38601461
0.62613362
0.33469802
0.57182515
-0.66512692
0.52929449
0.81016624
0.06434387
0.59163862
0.65038103
0.48159468
0.60261059
0.46151611
0.71964377
0.78365064
""
0.65432805
0.63368303
""
""
0.50638026
0.2892184
0.70289308
0.55151606
0.58301836
""
0.46920285
0.48561302
""
0.41203219
0.52217185
0.047822513
0.50198764
0.59937394
0.44264233
0.36867467
0.43227056
0.26989576
0.53442234
""
0.27494103
0.47904786
0.49010396
0.51255327
0.85546297
0.59190404
""
0.41673908
""
0.3160722
0.63938338
0.78951532
0.50280219
""
0.5053283
""
""
""
0.257175
""
""
""
""
""
""
""
""
""
0.21150209
""
0.30342835
""
""
0.56221968
""
""
""
""
""
""
""
""
0.60543764
""
""
""
0.38046983
0.67851996
""
""
""
0.80213034
""
""
0.33624247
""
""
""
""
""
""
""
""
0.29035568
""
""
""
""
""
""
""
""
""
""
0.31517413
""
0.51266962
0.37822706
""
""
0.55977511
0.33085132
""
0.72470784
0.31494498
0.91918373
0.33775157
0.32746699
0.60149968
""
0.3081789
""
0.44378826
0.43316811
""
""
""
0.2969583
""
""
""
""
0.59676355
0.48649579
""
""
""
""
0.29638025
""
""
""
""
0.22680959
""
0.60079211
""
""
""
""
""
0.7784242
0.53189129
0.26549301
""
""
""
0.27476618
0.71120912
""
0.56990629
""
""
0.349866
""
0.59018469
""
0.36209431
0.75447655
0.48955229
0.62333179
""
""
0.45244345
0.5626536
0.55416876
0.58126336
""
""
""
""
0.54803514
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29387295
""
""
0.5069918
""
""
""
""
0.56717867
""
""
""
""
""
""
""
""
""
""
0.48341706
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59440082
""
""
""
""
""
""
0.55020642
""
""
""
""
""
""
""
""
0.54793179
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68617183
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.07019832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47328794
""
""
0.43164787
""
0.28037897
""
0.49872959
0.50152576
""
""
""
1.1296808
""
""
""
0.7177363
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93205124
""
""
""
""
""
""
0.65687108
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74715364
""
""
""
""
""
0.38090503
""
""
""
""
""
0.76438582
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89405257
""
""
""
0.42203587
""
""
""
""
""
""
""
""
""
""
0.51069331
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59751737
0.4621917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7335062
""
0.4044044
""
""
0.65075004
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81648225
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48820668
""
""
""
0.50561571
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51617074
""
""
""
""
""
""
0.75675583
""
""
""
""
""
""
""
""
""
""
0.6899659
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89889812
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42562369
0.31808618
""
""
""
0.15986244
""
""
""
0.19234098
""
""
""
""
""
""
""
""
""
""
0.22968525
""
""
""
""
""
""
""
""
0.34336233
0.91834331
""
""
0.72218335
""
""
""
""
""
""
0.83186489
0.32695031
""
""
""
0.12381107
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35385707
""
""
0.62760705
""
""
""
1.2806631
""
""
""
""
""
""
""
""
""
""
""
""
0.72613549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0351872
""
""
""
""
""
0.6062243
""
0.58483809
""
""
""
""
""
""
0.83953267
""
""
""
""
""
""
""
""
0.71073771
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030331098
""
""
""
""
""
""
""
""
0.76824021
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71465027
""
""
0.52481204
""
""
0.7381357
0.64477074
0.43572119
""
""
""
""
""
""
0.037675809
""
""
""
""
""
""
""
""
0.71968895
""
0.23802114
0.55155247
""
""
""
""
""
""
0.81572598
""
""
""
0.51385003
""
""
0.88665617
""
""
""
""
""
""
""
0.81036472
0.6567297
""
""
0.70092106
""
""
0.94937736
""
""
""
""
""
""
""
0.056529477
0.14943773
""
""
0.44136849
""
""
""
0.40813634
""
""
""
""
0.41023034
0.69554019
""
0.43338028
0.57523811
""
""
""
""
0.081056237
""
0.85422689
""
0.30297765
0.53811252
""
0.48515573
0.36214754
""
""
""
""
""
""
""
0.39903948
0.33604035
""
0.77881813
""
0.41505092
""
""
""
0.74444336
""
0.69825077
0.41452578
0.26098657
0.67960578
""
""
0.4938148
""
""
""
0.75115424
""
""
0.13064568
0.28883585
""
""
""
0.46182868
0.70654356
0.55181032
""
0.55709141
""
-0.076258346
""
0.6803
0.15074085
0.44861346
""
""
0.43777388
""
""
""
""
0.36405495
""
""
""
0.41485316
0.25327188
0.45803598
""
0.59460336
""
""
0.57529181
0.41814032
-0.035838272
0.38382831
-0.012646887
1.06188
0.48885643
""
0.74604148
""
""
-0.12846559
0.69032151
""
0.6738044
""
""
1.0355587
""
0.38842094
""
""
""
""
""
""
0.97773671
""
""
-0.0027385633
0.17963687
""
""
0.17001535
""
0.11848077
0.89885265
0.56703722
0.47803694
""
""
0.58344656
0.42822519
0.49255174
""
""
""
""
0.10646789
0.27720287
0.47240436
""
""
0.95544082
1.3026978
""
""
""
0.575611
""
""
""
""
""
0.028124673
""
0.42184457
""
""
""
0.46174833
""
""
""
""
""
""
""
""
""
""
""
""
0.2737532
""
""
""
0.10956278
""
""
""
""
""
""
""
0.99852443
""
0.60310936
""
0.095404238
""
0.28441888
""
""
""
""
""
""
0.62505955
0.59019035
""
""
""
""
""
""
""
""
""
""
""
0.79546475
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74876118
""
""
""
""
""
0.70086175
""
""
""
0.1034634
""
""
""
""
""
0.52765077
""
""
""
""
""
""
""
""
""
0.23192
-0.054454725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70941544
""
""
""
""
""
""
""
""
0.7740429
""
""
0.76449841
""
0.86905491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6610651
""
""
""
""
""
""
""
""
0.76389462
0.61354584
0.61986923
""
""
""
""
""
""
""
""
""
0.34927037
""
""
""
""
""
""
""
""
""
""
""
""
0.31589398
""
""
""
""
""
""
""
""
""
1.1446384
""
""
""
""
""
""
""
""
