comcoll_hisp_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12885436
""
""
""
""
""
""
""
0.092992604
""
""
""
0.1430393
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083332933
""
""
""
""
0.13643266
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07479775
0.11296346
0.1113442
0.17875983
0.12243008
""
0.017185383
0.12674992
0.15757352
0.029976366
0.063738294
0.10593258
0.097534649
0.075871207
""
""
""
0.21986829
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11626001
""
""
""
""
""
0.31312978
""
""
""
""
""
0.17781374
""
""
""
0.019267919
""
""
0.1043823
""
0.27375889
0.023637008
""
0.070613146
0.028174423
0.20524497
0.14872473
0.052637242
""
0.032238182
0.064550571
0.18007453
""
0.0077247112
0.066743009
0.081691459
""
0.12737794
0.05415684
""
""
0.0368305
0.065144368
0.13365674
0.015094602
0.054695237
""
0.016721776
0.026537208
0.066651165
0.014626706
0.01839444
0.039695211
0.028698454
0.061098196
0.02906616
0.043675195
0.015667638
0.0519109
0.084138654
""
""
0.031711809
0.042920347
0.033271421
0.13459247
0.21711951
""
0.051344048
0.14895645
0.024737045
0.061899874
0.17519951
0.034750119
0.22765705
0.03939772
""
""
""
0.065802172
0.1158303
""
""
""
""
""
""
""
0.20827103
0.035311405
""
0.067180313
""
""
0.040420767
0.11580774
""
""
""
""
""
""
""
0.035485812
""
""
""
0.17568791
0.05854293
0.14318568
""
""
0.11726452
""
""
""
0.19297655
0.15620434
0.20925717
""
""
""
""
""
0.052512225
""
0.20744634
""
""
""
""
""
""
""
""
0.066556722
""
0.048209835
0.047029853
0.10936029
0.13116607
0.045614783
0.10155128
""
0.087319985
0.12875836
0.068324104
0.22173959
0.11843862
0.12048683
""
0.16360568
""
0.060709886
0.024677811
""
0.13581751
0.2105964
0.11738826
0.11390351
""
""
""
0.067917876
0.17440784
""
""
""
""
""
""
""
""
0.23643196
0.11624788
0.14964503
0.035779726
""
0.15624776
""
""
""
0.10486777
0.08216653
0.093126141
""
""
""
0.12182549
0.1149819
0.1602799
0.016066505
0.12554085
""
0.097033121
0.26438767
0.039288223
0.085896268
0.033337943
0.090676561
0.064090319
0.070670798
""
0.11849354
0.092000768
0.13554032
0.10466453
0.051286578
""
""
""
""
0.082822993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1257645
""
""
0.19382411
0.20988956
""
0.11778355
""
0.064264506
""
""
0.10884833
""
""
""
""
""
""
""
0.087616302
""
""
""
""
""
""
""
""
""
""
""
0.13928373
""
""
""
0.082346387
""
""
""
""
""
""
0.073573999
""
0.16122863
""
""
""
""
""
""
0.098668523
""
""
""
""
""
""
""
""
""
""
""
""
0.16940321
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12977119
""
""
""
""
