work_26_white_male_p50
0.85221416
0.83663219
0.81840056
0.84678501
0.84568256
0.87530196
0.84524155
0.81210887
0.84042019
0.84260237
0.8267197
0.84488577
0.82876706
0.82072723
0.84159237
0.8349911
0.8263666
0.82990539
0.80220413
0.83846438
0.8384276
0.84883213
0.82486546
0.85498017
0.85115552
0.83908606
0.85005856
0.84715652
0.8619898
0.84408492
0.87418538
0.88197464
0.86878568
0.86521453
0.85867095
0.83359718
0.85330504
0.83963102
0.79922259
0.86220235
0.8306188
0.8464334
0.85255867
0.89632219
0.88131702
0.84946793
0.83155996
0.87627804
0.85133272
0.86892247
0.8647247
0.86032271
0.8556447
0.85297567
0.86765534
0.86869335
0.84080261
0.87826139
0.86491245
0.85210776
0.85233915
0.85025799
0.84104776
0.85194236
0.82968104
0.85371888
0.81718653
0.84193945
0.83833587
0.82689077
0.83323884
0.8079772
0.84840548
0.85232979
0.8380571
0.82330608
0.86164165
0.8423968
0.87651497
0.84399778
0.85681075
0.83695656
0.82673299
0.84352493
0.84623796
0.83645505
0.84166813
0.85998172
0.85455924
0.84278762
0.84439105
0.83662194
0.82523543
0.82984954
0.82204354
0.77432841
0.84569955
0.82925349
0.84346789
0.85569376
0.84998405
0.82433623
0.83613533
0.84706247
0.8515113
0.85696328
0.85047328
0.86148858
0.86144233
0.8443172
0.85117674
0.85042882
0.85079104
0.84203732
0.85376465
0.83601415
0.83182383
0.80386013
0.84855115
0.81545311
0.846802
0.84961843
0.83645642
0.82969075
0.81358945
0.8400768
0.84185594
0.83490115
0.79179096
0.84698379
0.83392668
0.82657397
0.82553494
0.82259917
0.82033932
0.85931331
0.82681477
0.82898301
0.83752918
0.84816045
0.85096115
0.86562365
0.84759426
0.85024208
0.83413076
0.86270022
0.85159832
0.84793586
0.85636818
0.82979679
0.83871704
0.8455981
0.84792584
0.87101746
0.86252487
0.85140222
0.87304837
0.85050988
0.86877096
0.86532903
0.82968444
0.87139428
0.86447865
0.85667658
0.84458148
0.86332917
0.87310171
0.88531619
0.87467343
0.85383004
0.83503419
0.84798759
0.85251826
0.85134929
0.85232526
0.87037891
0.85507858
0.86081374
0.8617025
0.85680175
0.86037391
0.85145301
0.86607319
0.86324018
0.85843199
0.87166303
0.83501804
0.86839879
0.85057199
0.85854274
0.83955818
0.86965406
0.86852169
0.87517601
0.85350579
0.87543458
0.88108468
0.8880251
0.86380267
0.87350374
0.86657792
0.86132127
0.87439507
0.86788893
0.86552256
0.86231393
0.86197233
0.86472946
0.88179505
0.87349623
0.86746663
0.89077789
0.88586497
0.88355905
0.86945933
0.86946881
0.87846643
