pos_hours_asian_male_p25
""
""
""
""
""
""
0.92214417
""
""
""
""
0.78068864
""
""
0.60686064
""
""
""
""
""
""
0.65493149
""
""
0.93050396
""
""
""
0.93913984
""
""
""
0.99410892
0.93634003
""
0.92693728
""
""
""
""
""
""
""
""
""
""
0.86893946
""
0.94122297
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98698783
""
""
""
""
0.85547167
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87198311
0.95193285
""
0.94461197
0.83517355
""
""
0.92774773
0.75507259
0.86208391
""
""
""
""
0.99732965
""
0.86856049
""
0.8234362
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9103049
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.97337019
""
""
""
""
""
""
""
""
0.90351248
""
0.94044632
""
""
""
""
0.87927032
1.0001521
""
""
""
""
""
0.95088625
""
""
""
""
0.96957374
""
""
0.90912735
""
""
0.86214215
""
""
""
0.93870175
""
""
""
""
""
0.97153455
""
""
""
""
""
""
0.85063297
0.9392426
""
""
""
""
""
""
""
""
""
""
0.91642261
""
""
""
""
""
""
0.98866475
""
""
""
0.94152534
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89405245
""
""
0.94370985
""
""
""
""
""
""
0.86408246
""
0.97520506
""
0.99144709
0.95700908
0.91250765
0.72601205
0.91902471
0.97114557
0.91888082
0.88216758
0.93448693
""
""
""
""
""
""
0.9931345
""
""
""
0.95967114
""
""
0.90283412
0.87053442
""
0.85271186
0.95355397
""
""
""
""
""
""
""
""
""
""
""
""
0.8635509
""
""
""
""
""
""
""
""
""
""
""
""
0.92576158
0.86181194
""
""
0.97338778
0.83599037
""
""
0.97512448
""
""
""
""
""
""
""
""
""
1.0354837
1.024083
0.92258412
""
0.93487889
0.67608768
""
""
0.90759367
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89006656
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86228234
""
""
0.99681526
""
""
""
""
""
""
1.0131948
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92070591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87744808
""
""
""
""
""
""
0.76015925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0052671
""
""
""
0.81899297
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85397595
""
0.81899744
""
""
""
""
""
""
""
""
""
""
1.0879468
""
""
""
0.89446127
0.84242421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95391983
0.89679855
0.91854775
""
""
""
""
""
""
""
""
""
""
0.92994326
""
""
""
""
""
0.9988696
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90458512
0.986462
0.82363009
""
""
""
""
""
0.672355
""
0.8805021
""
0.94675088
""
""
""
""
""
""
0.96999645
""
""
""
""
""
""
""
""
""
""
""
0.79405451
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86864889
0.88258523
0.86120433
0.91729379
0.85959685
0.88395888
""
""
""
0.88393629
0.87432587
0.90289867
0.82328767
""
""
0.8721382
""
0.87854224
0.86944109
""
""
""
""
0.89607793
""
""
0.86399066
""
0.90868413
""
""
""
""
""
""
""
""
""
""
""
0.88777679
