lpov_nbh_hisp_female_mean
0.31080565
0.47219443
""
""
0.18845482
""
""
0.44280005
""
""
0.23608986
""
""
""
""
0.36302701
0.24370289
""
""
""
""
0.23155153
0.34388632
""
0.10174873
0.49722987
""
0.28485915
""
0.088550076
0.024104888
""
""
""
0.32391584
0.34573066
0.42769015
""
0.36035129
""
0.35560662
0.34985399
""
""
0.54100704
""
""
0.23216556
0.37227064
""
0.40216407
0.31266081
""
""
""
""
0.41295183
0.38362768
0.56375754
""
0.33189541
0.19990377
0.42964154
0.35625517
""
""
""
""
""
0.56511611
""
""
""
""
0.55092382
""
""
0.67610049
0.61115289
0.44284993
0.57624012
""
""
0.58020169
""
""
""
""
""
""
""
""
""
""
""
""
0.40509963
0.35682929
0.30425084
0.4317717
0.32784566
0.3349719
0.24060838
0.37937567
0.30841634
0.26500869
0.32397249
0.35451645
0.25170687
0.39374554
0.23095095
""
0.37122262
0.38787591
0.2439096
0.29446208
""
""
0.14766112
0.15476716
0.22508754
""
0.35256302
""
""
0.22947714
0.17259495
0.13706332
0.24402577
""
""
0.040608991
""
0.28805542
0.20289741
""
0.2568647
""
0.19248097
0.095210165
0.54358977
0.17989002
0.11917182
""
""
0.26210886
0.12505586
""
""
""
""
""
0.1701816
0.33461982
""
""
0.28698575
0.1815501
""
""
""
""
0.27539727
""
""
""
""
0.20897685
0.16252108
""
0.30612424
""
0.42922187
0.37792319
0.03575905
""
0.1569435
0.14426507
0.16679788
""
0.29807386
""
0.19635636
0.18213472
""
0.29793087
0.50347728
""
0.56309539
0.33037031
0.58561426
0.4322857
0.54576164
0.28347364
0.55826133
0.2198687
0.1737159
0.20456241
0.24575303
0.52381682
0.25830171
0.27899897
0.38441429
0.39855531
0.37385312
0.23381001
0.6252566
0.32340491
0.3488099
0.18424553
0.2840308
""
0.28417459
0.39851296
0.5776456
0.43400764
0.62873793
0.47449449
0.39370438
0.44469684
0.43329516
0.42231375
0.44772327
0.49802554
0.36312172
0.51829779
0.56404835
0.43540767
0.47980934
0.28222126
0.38125074
""
0.36875302
0.5328756
0.4714348
0.30447525
0.40380311
0.24807563
""
0.19790789
0.45283791
0.47596002
0.41769159
0.36435091
0.40341824
0.25330102
0.4866091
0.48878911
""
0.22509609
0.48844776
0.58660239
0.26303539
""
""
0.26628479
0.11145052
0.16655059
""
0.3440665
0.26233393
