stayhome_pooled_pooled_mean
0.10657062
0.1652834
0.11524409
0.091664292
0.097894147
0.12530468
0.17116587
0.093821943
0.12402315
0.12425945
0.090193972
0.16200951
0.17283092
0.17720819
0.1361232
0.13784261
0.1292523
0.17549801
0.11882914
0.096065089
0.13999128
0.13123836
0.12683743
0.19453187
0.17533019
0.17819549
0.14446703
0.16598007
0.12635741
0.13079347
0.10500254
0.15544379
0.147301
0.16670442
0.11867454
0.11559118
0.12871698
0.14295743
0.0636537
0.15633062
0.17431681
0.13311252
0.16701233
0.12776797
0.17845336
0.13151896
0.2014672
0.13109277
0.16638969
0.14327128
0.11933459
0.15477575
0.12318141
0.11075864
0.1419497
0.14291216
0.169531
0.1066103
0.15018359
0.14877175
0.13726455
0.12155882
0.11114215
0.11258956
0.10372536
0.19060855
0.17401563
0.22781822
0.17132887
0.16144654
0.15535794
0.24305348
0.2045566
0.18526709
0.14366287
0.1949423
0.20243485
0.13804433
0.20464945
0.18931334
0.17755036
0.21185617
0.1924797
0.17481783
0.1033699
0.12009839
0.12543811
0.15433174
0.15446489
0.17136578
0.10877027
0.090465523
0.1331585
0.12489478
0.14726894
0.11002266
0.18168534
0.14335077
0.16193777
0.14777525
0.10612474
0.12196905
0.14027414
0.11560474
0.11680783
""
0.11602365
0.18154097
0.18139505
0.1657584
0.1653458
0.18548539
0.18073183
0.11870974
0.16291596
0.16547668
0.13709682
0.090603463
0.1254808
0.11676154
0.18480203
0.14242853
0.13805486
0.11117078
0.15993632
0.14109656
0.12133819
0.13995491
0.14682747
0.1532843
0.13551615
0.1402581
0.066971928
0.14234324
0.19259939
0.10101096
0.12548253
0.20478721
0.19873849
0.15102457
0.14725624
0.058087792
0.20558298
0.14413549
0.12132639
0.18887456
0.12460033
0.13693716
0.099004932
0.12532246
0.10061181
0.12704884
0.1890901
0.14490065
0.12919854
0.10701425
0.11231253
0.13393198
0.1063256
0.10020805
0.16286783
0.13451272
0.091980822
0.12670976
0.13621216
0.11202096
0.14862624
0.13653107
0.10361967
0.10987737
0.14360933
0.11479025
0.12434632
0.12224033
0.15046415
0.13170424
0.16671963
0.14010993
0.11957356
0.16977176
0.13692518
0.13480483
0.1188937
0.13793537
0.19096553
0.11004178
0.12674896
0.21725303
0.092144206
0.17448235
0.14942141
0.12118239
0.11255134
0.08288227
0.072135344
0.11192754
0.1295913
0.14998771
0.14994986
0.0674152
0.12829611
0.18984674
0.082593486
0.12262826
0.1380876
0.13133025
0.1146981
0.13311665
0.11173768
0.10514238
0.11866517
0.12648508
0.11059478
0.10564033
0.11890217
0.13980772
0.14962889
0.14338769
0.088434115
0.10700067
0.18110581
0.086483367
0.10323975
0.094028704
0.11971326
0.11156629
0.12093101
0.092919312
0.14865275
0.095830321
0.18985185
0.16014783
0.12369877
0.10902813
0.13010105
0.12660275
0.10617196
0.12674549
0.16353355
0.12069353
0.14425787
0.14296636
0.16533276
0.181931
0.12415237
0.14244998
0.10500083
0.084610336
0.11368999
0.17432137
0.12245314
0.10726533
0.17903541
0.12681448
0.11954375
0.13845956
0.1099325
0.098130479
0.13746442
0.12478906
0.13013816
0.17120399
0.15721802
0.15180007
0.15429865
0.073210463
0.14865702
0.12768824
0.11937894
0.092512146
0.090037994
0.11917142
0.11868265
0.15209337
0.12439214
0.12643281
0.16678311
0.1252484
0.12353603
0.13799636
0.13169824
0.17858234
0.16369414
0.13881408
0.12324726
0.12705663
0.15921779
0.16199343
0.13440436
0.12699459
0.21522412
0.11875898
0.15115732
0.22016697
0.13004293
0.16221623
0.16071558
0.26205412
0.14793031
0.21785654
0.17783232
0.095373854
0.18188924
0.1578512
0.23967153
0.14523678
0.12332677
0.14111681
0.11631243
0.10354189
0.11565761
0.092336699
0.13880803
0.12309545
0.11431272
0.15711614
0.1281375
0.1381861
0.12105788
0.11401065
0.11796893
0.21303405
0.092303179
0.13641761
0.12160487
0.1154571
0.10034893
0.14643165
0.13170439
0.1366103
0.16980347
0.08219967
0.1291859
0.12918454
0.13733083
0.11043049
0.1211884
0.11970227
0.14431532
0.13315089
0.084009394
0.072297454
0.20492063
0.097442262
0.21980944
0.1672976
0.18298651
0.17330249
0.18014649
0.1407263
0.12425069
0.17718054
0.16622846
0.11915398
0.1225116
0.11693101
0.13666946
0.12177383
0.10628501
0.083811328
0.12402667
0.17132346
0.07669118
0.099647895
0.20889598
0.17655146
0.12265845
0.14607348
0.20091842
0.14884281
0.232555
0.18794154
0.18026406
0.1630899
0.1359106
0.15328163
0.095777951
0.10661283
0.11433519
0.12518561
0.1369811
0.18804936
0.10640284
0.11255586
0.1570875
0.11159088
0.12220833
0.12543681
0.12469617
0.14696586
0.23400114
0.20694605
0.22579837
0.20637405
0.18888493
0.21289644
0.26152837
0.22668444
0.25371227
0.16876739
0.20415545
0.17805991
0.16532332
0.24978992
0.2006171
0.23941365
0.21239008
0.19220942
0.18331301
0.20412152
0.20959555
0.24988781
0.20654768
0.20265767
0.17673148
0.21289194
0.17225915
0.20004478
0.22793135
0.22362696
0.25215071
0.23789907
0.21841246
0.25306162
0.14327547
0.13753416
0.12868489
0.13892908
0.084544256
0.1133676
0.15586911
0.18736216
0.1808406
0.21673729
0.18853915
0.24437514
0.11873995
0.12522633
0.1531232
0.22597203
0.21591489
0.1688029
0.17290957
0.23471783
0.18280005
0.15722936
0.21675876
0.19198002
0.18327457
0.14606376
0.22820809
0.14179744
0.28586397
0.24051258
0.2407151
0.18182899
0.21774176
0.21595833
0.29016992
0.18239351
0.16295794
0.081440873
0.11933506
0.11289062
0.14461923
0.046061188
0.099089131
0.16447672
0.06657999
0.10384309
0.13973266
0.17967592
0.21718849
0.15629041
0.1103361
0.090925589
0.15562145
0.12591991
0.13592696
0.15188634
0.10371288
0.14733182
0.12229997
0.15719101
0.14443058
0.17313088
0.14131163
0.15935265
0.1074193
0.13917004
0.14056684
0.13739449
0.178515
0.13860004
0.15505631
0.1646418
0.21915482
0.1521408
0.24571443
0.18367153
0.19372724
0.18673164
0.17016359
0.15312769
0.19588825
0.16647415
0.1628726
0.23692404
0.21252628
0.15778176
0.16913706
0.1445214
0.096834272
0.1223259
0.096046366
0.089387067
0.10556423
0.096879378
0.12471316
0.11291431
0.17722866
0.099190347
0.085842744
0.15448253
0.11620607
0.110139
0.11955784
0.26570052
0.24047258
0.24216983
0.19829194
0.26173589
0.20246387
0.26753724
0.23554742
0.11874156
0.11951534
0.14170371
0.11894102
0.1559967
0.21751231
0.16264538
0.11724766
0.16175084
0.21327464
0.11278559
0.10905682
0.090125553
0.14512621
0.10971079
0.083719417
0.099678718
0.11542752
0.14793512
0.1459008
0.099963397
0.21690679
0.18506181
0.19404824
0.11667948
0.14296478
0.19695632
0.157362
0.12957977
0.17345388
0.094748273
0.11121887
0.098976195
0.15805213
0.13782194
0.11017723
0.11588646
0.11138073
0.11724301
0.099641733
0.090228364
0.12590574
0.1690764
0.21912593
0.13944903
0.10214607
0.14496294
0.13300496
0.14459911
0.11907155
0.094086565
0.14825524
0.12540936
0.13024998
0.1159763
0.14334174
0.1695032
0.12449938
0.11874469
""
""
0.11524282
0.1260355
0.1544141
0.1272205
0.14611703
0.13396913
0.23496936
0.12526196
0.15167135
0.18533736
0.15153058
0.14019144
0.19349526
0.093240052
0.18235581
0.1487813
0.18358481
0.13656318
0.17018901
0.14878438
0.1431098
0.16775411
0.092256032
0.095379151
0.14149091
0.1272188
0.1321018
0.18208513
0.10585304
0.12446389
0.13522555
0.19517228
0.15384652
0.14522944
0.15628409
0.13467264
0.19653751
0.19904375
0.27040207
0.22665486
0.17831911
0.25000891
0.23336904
0.088707939
0.21331342
0.19394746
0.20290579
0.24318369
0.13472223
0.24845549
0.28319606
0.279219
0.2364891
0.22479352
0.25966805
0.19071227
0.21515934
0.18610913
0.22257595
0.16028456
0.21403663
0.16581266
0.10019873
0.12500896
0.063970596
0.21467209
0.20114776
0.16634381
0.12404034
0.16308509
0.14503172
0.089403674
0.077858686
0.10484137
0.00077189115
0.096415102
0.12678421
0.16523506
0.19208023
0.15503138
0.18069157
0.2078398
0.16892225
0.10815297
0.06219022
0.13472651
0.079085343
0.11572012
0.14328326
0.1245064
0.079584062
0.089248441
0.104702
0.14812827
0.16836537
0.12980764
0.1073509
0.13171564
0.14538465
0.1234456
0.16612294
0.12959555
0.15683196
0.1913525
0.09943147
0.15643001
0.14299558
0.1404729
0.095734976
0.13904001
0.12537716
0.070579067
0.14889941
0.12408401
0.096804552
0.11553909
0.1455244
0.16329728
0.10165979
0.16104819
0.1539578
0.12392224
0.098746322
0.17063144
0.11123449
0.18166935
0.16019556
0.1324528
0.084123038
0.13449307
0.14008226
0.1435886
0.10430656
0.14109224
0.088369705
0.072724916
0.12281992
0.13752283
0.14015347
0.078201488
0.10837165
0.10916753
0.11697512
0.11082677
0.12196747
0.090369858
0.13531344
0.11607516
0.15622634
0.084164187
0.18992791
0.14640883
0.12634747
0.1056474
0.12679753
0.19486351
0.16537072
0.11797986
0.17808382
0.20052943
0.23637837
0.21098292
0.24274784
0.12473889
0.096347071
0.25472704
0.11984572
