marr_26_pooled_female_p75_se
0.063022956
0.085234165
0.049894225
0.045216415
0.037672918
0.049735151
0.059981249
0.063744955
0.034911405
0.058308013
0.078886054
0.092737183
0.069091417
0.083283111
0.04588449
0.066440247
0.051246081
0.080208756
0.042565033
0.041132323
0.041270338
0.038450714
0.044486716
0.070191309
0.050328568
0.06009933
0.070741519
0.066460229
0.048386708
0.075513773
0.050387107
0.047768213
0.065171912
0.051033404
0.058305744
0.065423518
0.090534285
0.058613155
0.17531778
0.058175132
0.051529001
0.053958777
0.065338187
0.058540907
0.10578592
0.10731956
0.097970627
0.071763068
0.080849148
0.080787338
0.073965795
0.059892334
0.087695137
0.055419385
0.057452329
0.056855347
0.051805682
0.049309488
0.072975822
0.057187509
0.065213233
0.051671352
0.068074606
0.046503507
0.046398893
0.11193489
0.096374504
0.13827641
0.081998743
0.076381899
0.079018407
0.10309091
0.10079927
0.059027176
0.085743017
0.093626499
0.10942026
0.076412931
0.054067239
0.053126834
0.095272407
0.11306939
0.046283621
0.097917207
0.061239824
0.044517152
0.038960569
0.056533311
0.049731527
0.082394049
0.057680264
0.046068933
0.054456256
0.033198662
0.039004829
0.052089173
0.14432892
0.056546174
0.04795856
0.061482474
0.060938839
0.051418625
0.038944807
0.055420071
0.058435623
""
0.074065745
0.065469161
0.055621162
0.059530877
0.056989707
0.083218277
0.051612657
0.061384652
0.056790303
0.10494081
0.075313628
0.072871022
0.064583465
0.072072044
0.073466539
0.062914647
0.053538326
0.078593232
0.073445737
0.05721347
0.047437318
0.074637465
0.080022469
0.055638041
0.067480072
0.058047093
0.068430737
0.11159148
0.11478843
0.13688971
0.0562918
0.14827538
0.060997616
0.057843961
0.054089323
0.10935511
0.1015632
0.062813453
0.08870478
0.086171426
0.10032487
0.11770087
0.07825882
0.069801442
0.068351187
0.10111043
0.101499
0.064705767
0.08430852
0.069735698
0.14686456
0.10703544
0.081119895
0.077433467
0.069893427
0.063661404
0.036920156
0.034709435
0.06733612
0.066730566
0.08115337
0.10668019
0.080777995
0.055977184
0.059884198
0.054321799
0.043237925
0.04818967
0.057986513
0.074946105
0.066020839
0.059026632
0.067300729
0.12530272
0.11591116
0.085830696
0.094298527
0.066744216
0.088527307
0.067459553
0.10773715
0.085866533
0.075630464
0.073522508
0.08003401
0.064632148
0.12580253
0.09265814
0.063911878
0.101253
0.097067893
0.12012284
0.11832026
0.10077074
0.088433668
0.10460402
0.091627322
0.089933813
0.083620682
0.12325421
0.1460478
0.051882029
0.047380444
0.052825864
0.055724852
0.067115173
0.063923903
0.061010048
0.051324904
0.041089736
0.045597617
0.063991658
0.076715954
0.057425264
0.093602479
0.068351462
0.048017718
0.073440053
0.078671984
0.035030458
0.079078011
0.093010977
0.094440877
0.073701821
0.072166093
0.068643562
0.061622258
0.044077758
0.052460384
0.057583638
0.069353484
0.067519374
0.06557823
0.046509475
0.079550847
0.073162928
0.049769383
0.082957819
0.063592382
0.0569189
0.064330593
0.077172287
0.073777013
0.1356533
0.22221403
0.12254061
0.083157241
0.073501453
0.05679905
0.07479243
0.056889437
0.057699036
0.064156331
0.062044747
0.057549529
0.090531692
0.076300696
0.06642314
0.064091697
0.079646252
0.059989858
0.083826512
0.045577351
0.052762609
0.074529327
0.045791302
0.055840157
0.046231218
0.05738005
0.060164742
0.05303872
0.045889225
0.081919275
0.048907086
0.053822659
0.087131232
0.054004584
0.058310077
0.06473998
0.051230345
0.085766375
0.079749763
0.082943164
0.062972583
0.11065622
0.061885368
0.061105862
0.05592981
0.064781263
0.098374479
0.077147134
0.13438646
0.09245301
0.089018911
0.08812736
0.049872767
0.063807093
0.069524854
0.032951932
0.081260756
0.079206765
0.060646616
0.06861984
0.066154331
0.047664765
0.041032739
0.0470437
0.04651105
0.061674662
0.059067644
0.070736118
0.10154017
0.067283601
0.069039144
0.060077313
0.095932864
0.11141986
0.081048638
0.064392835
0.065777987
0.072919443
0.069563948
0.057461407
0.078726485
0.071049489
0.08420641
0.087312795
0.094480209
0.10351839
0.061480261
0.062528238
0.10889138
0.053668402
0.056241658
0.084179737
0.079816513
0.081793979
0.10172522
0.11196408
0.098370187
0.11956179
0.1195237
0.10896395
0.068090275
0.1539816
0.09288577
0.067274012
0.087344207
