married_other_pooled_mean_se
0.051906262
0.038882241
0.10540009
""
0.079969697
""
""
0.029870739
0.092801042
0.1102977
0.096957669
""
0.10067333
""
""
0.04301646
0.061921533
""
""
0.095701233
""
0.06507466
0.035982713
0.064878218
0.053691708
0.049535271
0.070380278
0.047124606
""
""
0.066959508
""
""
0.09653385
0.045236066
0.051393695
0.018383486
""
0.052280053
0.048208416
0.046045065
0.051508665
""
0.086729676
0.018870564
""
""
0.053497955
0.023127213
""
0.026928384
0.043749545
""
""
0.084961757
""
0.054374829
0.065246768
0.041017268
""
0.049695887
0.075633511
0.039668784
0.070632093
""
""
""
""
""
0.0095341355
0.055091046
""
""
0.069378197
0.018207612
""
""
0.027671538
0.03432655
0.047283605
0.053004362
0.069105491
""
0.029694203
0.046816036
0.087023489
0.076492637
""
0.078240246
0.042690206
""
""
0.064483277
""
""
0.061597992
0.055215221
0.022013798
0.028963579
0.058907852
0.098532327
""
0.085082561
0.0060659745
0.026545042
0.036661264
0.011241515
0.029118562
0.087500855
0.030285083
0.031598318
""
0.095347457
0.064848095
0.025867043
0.069500163
""
""
0.083021827
""
""
0.1079486
0.10744946
""
""
0.091846958
0.052931033
0.040752675
0.063348904
""
""
""
""
0.046814654
0.1047004
""
0.040496662
""
0.076879323
0.064690694
0.067891374
0.11363791
0.073005959
""
""
0.046697013
0.10092214
""
""
""
""
0.11212305
0.089789271
0.047977626
0.10212383
""
0.04999112
0.051460359
""
""
""
0.11841919
0.079712555
""
0.11475432
""
0.097345404
0.08685033
0.056362227
""
0.018551216
0.10237103
0.087077253
0.047819696
""
""
0.02477633
0.092563838
0.099264771
""
0.062608048
""
0.023992145
0.059075847
""
0.10976356
0.0054981294
""
0.054202344
0.018640278
0.051772159
0.084700026
0.0070183147
0.051447421
0.021514537
0.010738387
0.056336742
0.022420071
0.035108611
0.077026926
0.011103406
0.023410548
0.04118311
0.05533712
0.0030808507
0.029651629
0.016213326
0.063031778
0.030277908
0.017901808
0.11807732
""
0.011799036
0.024697041
0.029246638
0.0053547765
0.015249153
0.081763923
0.0067459117
0.0057889097
0.040483575
0.0062809428
0.0046982276
0.0084356507
0.0094041359
0.01840779
0.007459722
0.014306709
0.0058546145
0.018335437
0.020389426
""
0.037032973
0.0085712969
0.012188789
0.011469587
0.024796911
0.035790741
0.094309479
0.017385729
0.039759051
0.0097133685
0.019246034
0.02464579
0.015046626
0.10361572
0.011178264
""
""
""
0.021487618
0.040161107
0.11513968
""
""
""
""
""
""
0.079533041
0.012760268
""
0.02491173
""
0.078845926
0.0095506236
0.049609259
0.060143206
""
""
""
""
""
""
0.013676609
""
""
""
0.052926287
0.023008639
0.08232943
""
0.081191935
0.033187754
""
0.11590403
0.062383033
0.05852142
0.074484788
0.085440934
""
0.079390407
""
""
""
0.029037829
""
0.099609375
""
""
""
""
""
""
0.061202455
""
0.02715572
""
0.013050876
0.012756472
0.03118531
0.029202146
0.013038881
0.01663919
0.035093509
0.035657227
0.024391662
0.015846595
0.028923182
0.013490969
0.025963087
0.099456958
0.020637311
0.086817816
0.014443601
0.0077994214
0.10396682
0.031223739
0.037049592
0.023039261
0.026859039
0.055567205
0.10377973
""
0.011039563
0.016085835
0.045083947
""
0.064849354
""
""
""
""
0.089911908
0.089171119
0.032774966
0.048745293
0.01043812
0.09605898
0.044741295
0.062315136
0.10262202
""
0.0259209
0.019816902
0.0256529
0.060970906
""
0.1064018
0.024041411
0.024485258
0.041302796
0.0082971463
0.039218999
0.056481574
0.016875269
0.060627513
0.0099185565
0.020650094
0.011354323
0.020774079
0.012362169
0.017472932
0.050875869
0.035952263
0.024857344
0.024424784
0.023525152
0.016151957
0.075401716
0.072696365
0.11629643
""
0.017546659
0.074722059
0.054645248
0.082868613
""
""
""
""
0.087127484
""
0.062094606
0.051275466
""
""
0.035608772
""
""
""
0.070160918
0.074527137
0.088360056
0.07887838
""
0.041910946
""
0.047995239
0.067426428
""
0.021984268
0.042158846
0.069967523
0.03251411
0.043489836
""
0.01792966
""
0.015114175
0.066534989
0.091852978
0.028113551
""
0.042425387
0.10629701
0.12294237
""
0.11035049
0.11393187
0.011624237
""
""
0.038290661
0.035367619
""
""
0.067236118
0.10637635
""
""
""
0.031942487
0.045877647
0.048942514
""
0.013972964
""
""
0.046994478
0.072340414
0.10111798
""
0.013967777
0.092876665
0.036808297
""
""
0.086329788
""
""
0.029511932
0.027078357
""
0.06235227
""
""
""
""
""
0.086262807
0.10465439
""
0.095693827
0.075274877
0.025167663
""
0.1038898
0.036416829
0.085275419
0.099947274
""
""
0.10999375
""
0.11741708
""
0.11676666
0.096269727
""
0.099102482
0.10462353
0.020341709
0.050831415
0.086508155
""
0.044013605
0.085044473
0.096742958
0.096602432
""
0.08219213
""
""
""
""
""
0.01819507
0.05180601
""
""
""
0.057808805
0.082794435
""
0.079609945
""
""
""
""
""
""
0.070247874
0.077715628
0.083257653
""
""
0.05108472
""
""
""
0.084639437
0.052425228
0.066448927
0.074096933
""
""
0.095250838
""
""
0.11089045
0.053835377
""
""
""
0.11131655
0.0077161212
0.0030240456
0.013113663
0.0083756167
0.018586865
""
0.037036087
""
""
0.055704776
""
0.10630187
0.058450922
0.037594348
""
""
""
0.027062517
""
0.071004733
""
""
""
0.039601762
""
""
0.073281102
""
0.077545822
0.091463834
0.079065368
0.029523352
0.062080998
""
""
""
0.082330093
0.072111823
0.049882527
""
""
0.060911786
0.10583778
0.083593264
""
0.046177048
""
0.08114507
0.045355935
""
""
0.063920945
""
0.065075472
""
0.10289937
""
0.025370888
0.10331688
""
""
