work_26_hisp_female_mean
0.80857772
0.8031528
""
0.8543973
0.79411876
0.76404721
0.78197461
0.79545361
0.78179568
0.81219935
0.78674227
0.80394423
0.95370835
0.8773393
0.8427819
0.89645642
0.7198422
0.72843271
0.84823561
0.7840547
0.80855918
0.81570005
0.84414715
0.69784874
0.82753587
0.623671
0.81351542
0.8114956
0.83991116
0.81737012
0.84008324
0.85788685
0.85362345
0.86752415
0.73964727
0.81981552
0.73569798
0.75525057
""
0.78369665
0.82726425
0.53862214
""
""
0.74232203
0.81105429
0.80336219
0.79459882
0.82529289
0.78931528
0.82386225
0.80311847
0.76673436
""
""
0.82223767
0.87202746
0.60067922
0.8043887
0.81512696
0.81914401
0.81512988
0.87634742
0.79653239
0.63215476
0.80498683
""
""
0.96068937
0.79851758
0.90032989
0.75429732
0.83355153
0.84332317
0.69344366
0.70317352
0.80819309
0.65577394
0.83071679
0.81191677
0.80547768
0.76551706
0.92847943
0.85841823
0.79352689
0.79381442
0.81953579
0.8327983
0.8096773
0.7655341
0.80056447
0.78465885
0.80593604
0.81546199
0.6077199
0.70598841
0.76096052
0.81078279
0.82702136
0.80415386
0.83367836
0.82521516
0.81427979
0.81176847
0.8387745
0.83696985
0.82178193
0.83059645
0.83460027
0.81569028
0.81043792
0.77329856
0.81305426
0.56077474
0.79808772
0.78571564
0.81150544
0.74385911
0.90758872
0.6924234
0.77691656
0.75422484
0.84395272
0.79106069
0.68912309
0.82786447
0.78509068
0.78882611
0.79378784
0.75620371
0.79654717
0.82743233
0.76424366
0.82465351
0.7823298
0.91589403
0.79766858
0.81350613
0.66354227
0.8638401
0.87608302
0.85435635
0.72011679
0.81877643
0.68620449
""
0.85023141
0.80242032
0.85849029
0.76759571
0.8107776
0.79109263
0.81514561
0.81132358
0.81617039
0.7471087
0.74564409
0.83215141
0.55955279
0.88134289
""
""
0.86856872
0.83471584
0.8106432
0.86431837
0.786834
0.74850804
0.73637164
0.82321662
0.79431176
0.83701354
0.74280477
0.81026435
0.85483128
0.80606359
0.84275842
0.80503118
0.80671114
0.88254327
0.68587881
0.853903
0.83944607
0.85079968
0.74071211
0.84905171
""
0.83129686
0.79801613
0.81493354
0.75868994
0.81541914
0.84449083
0.74096894
0.66894591
0.82123142
0.83650488
0.84497529
0.8166073
0.82963568
0.82102925
0.7848354
0.770226
0.86762607
0.80477411
0.81287682
0.84241831
0.83260459
0.73355293
0.82763302
0.79073894
0.77494341
0.77338248
0.90332651
0.82586706
0.77572072
0.83131564
0.81285596
0.77666527
0.79934287
0.78154099
0.84850091
0.80292606
0.75861371
0.84234202
0.83682948
0.86731666
0.72861838
0.85185558
0.8061592
0.83597726
0.77347779
0.81977111
0.81765795
0.78779387
0.87239611
""
0.87032002
""
0.5989967
0.67873842
0.86695683
0.82135606
0.83388239
0.86324358
0.84651315
0.8254236
0.83734238
0.786479
0.81098282
0.83076525
0.80930698
0.84373993
""
0.81700891
0.77911317
0.83513921
0.86852455
0.84870881
0.82799566
0.76336449
0.81875032
0.81229848
0.82321095
0.85453731
0.79868031
0.8531968
0.84978455
0.80421674
0.84882092
0.81920236
0.82073611
0.76992738
0.78684711
""
0.70901549
0.84086806
0.84879786
0.80040073
0.85797995
0.82636201
""
""
0.83568764
0.8490085
0.87376571
0.79009348
0.84531814
0.78932023
0.72136652
0.87598121
0.87647003
0.88692474
0.83895499
0.784069
0.87308669
0.86565721
0.87220109
0.84929621
0.88541961
0.86672091
0.66081238
0.89861244
0.80776948
0.84640574
0.77535969
0.80231601
0.84257281
0.86733973
0.88863844
0.87469721
0.86591893
0.87014616
0.87717843
0.8270734
0.82519072
0.86641586
0.87125337
0.89449382
0.85676908
0.84782583
0.87801009
0.8615008
0.82692158
0.8398664
0.83240718
0.85099453
0.89577919
0.88649321
0.86827362
0.8456527
0.86306447
0.86743724
0.85734814
0.8161478
0.83425277
0.84842902
0.82702667
0.77640921
0.85535783
""
0.77227372
0.88138396
0.85584939
0.9222787
0.7565791
0.79890651
0.72531617
0.82473552
0.69076872
0.657682
0.81622785
0.76208299
0.77582598
0.74695939
0.79756272
0.60005033
0.88111156
0.72931623
0.7166748
0.75860637
""
0.81011218
""
""
0.86662441
0.89657581
0.79912478
""
0.69950479
""
0.60603553
0.79966259
""
""
""
""
""
""
0.87351376
""
""
""
""
""
""
""
""
""
""
0.80872309
""
0.94965452
0.88069999
""
0.89301616
0.82911277
""
""
""
""
0.70125294
0.80487919
0.88469297
0.7875517
0.80791438
0.83937138
""
0.88089615
""
0.79634881
0.78617072
""
""
""
""
0.96126568
""
""
""
""
""
0.80475813
""
0.83735192
0.83259141
0.60755724
0.86705381
0.86473417
0.77948296
0.84168816
0.85230857
0.86345488
0.87737221
0.95999432
0.77966088
0.82651794
""
""
""
""
0.85568881
0.85379422
0.86948031
0.94842094
0.8564254
0.8574723
0.86337209
0.70211101
0.84331203
0.83358186
0.7558583
0.82722014
0.74753135
0.76430726
0.85317612
0.84115261
0.87419081
""
""
""
0.84628218
0.80163276
""
""
0.82796121
0.80149579
0.78814316
""
""
""
""
0.78000665
""
0.86641598
0.889696
0.83486009
0.86510825
0.85127962
""
0.82079774
0.81466556
0.82803476
0.76230884
""
0.81572068
0.77337408
0.84933126
0.81860912
""
""
0.78991795
""
""
0.83395189
0.8090573
""
0.83717519
0.86097133
0.83268523
0.8449868
0.87273192
0.89078736
0.87484312
0.8528164
0.83084208
0.84317321
0.90189695
0.89340562
0.9044131
""
0.81874168
0.80118448
0.77567554
0.75610822
0.81179518
0.70467025
0.75140458
0.7948066
0.80717665
0.77951789
0.79649037
