kfr_26_natam_male_p50
0.43133435
0.30328417
""
0.38864186
0.33414203
""
0.37087741
""
""
0.41944772
0.40050283
0.42000762
""
0.50817478
0.51930833
""
0.52666765
0.41379568
""
0.40625888
0.3772333
0.3836492
0.43918741
0.37256545
0.45467821
0.46037614
0.43893319
0.43908596
0.49868444
""
""
0.41985741
0.4567697
0.4526304
0.39802963
0.44685382
""
""
""
""
0.45599872
""
""
""
""
""
0.4801842
0.56512284
0.49477679
0.5293718
0.5053786
0.5306744
0.577151
""
""
0.49105322
""
0.56853473
""
0.37219203
""
0.48753363
""
0.42155525
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42744765
""
""
""
0.41785377
0.40445983
""
0.48017567
0.41624853
0.53288794
0.55583233
0.43683928
""
""
0.47077292
""
""
0.53579187
0.53534657
0.39382127
0.43773377
0.40597185
0.49719724
0.47301596
0.49201727
0.34565765
0.43405578
0.32918036
0.43155548
0.3907741
0.38509017
0.40377212
0.48655823
0.40503481
""
0.50613129
0.42308003
0.50227922
""
""
""
0.51342744
""
""
""
""
0.47531006
0.38350669
""
""
""
0.43409848
""
""
""
0.46492058
""
0.48265138
0.39260733
""
""
0.36965215
0.32507989
""
""
""
""
0.43397948
0.38139081
""
0.3773154
0.40104499
0.45716944
0.24728698
""
0.43396574
0.47743762
0.48401272
0.4310194
0.47028694
""
""
""
0.39233464
0.39591774
""
0.44388983
0.46985406
0.42006022
0.44175962
0.49304348
0.38622862
0.38189885
0.6039111
0.47064543
0.51387966
0.5107125
0.37764493
0.41893932
0.38436458
0.38141492
0.486637
0.59118378
0.40004402
""
""
0.37562025
""
""
0.39800107
""
""
0.46514976
0.38813663
""
""
""
""
""
0.36640644
""
0.44039276
0.40760347
0.35588384
0.50810385
0.43339741
0.41475463
0.38526383
""
0.44417754
0.38074118
0.31916362
0.32039705
""
""
0.42886102
0.41935176
0.423774
0.39452034
0.37474781
""
""
""
0.32304499
""
0.39657453
0.49237013
""
""
0.44997919
0.39009997
0.35883084
0.42552835
""
""
""
""
""
0.44403923
""
""
0.30681169
""
""
0.38370776
""
""
0.38130006
0.40348086
""
""
0.3942681
0.44199347
0.39139909
""
