pos_hours_asian_male_mean
""
""
""
""
""
""
0.9052763
""
""
""
""
0.82181323
""
""
0.61439073
""
""
""
""
""
""
0.81730264
""
""
0.94365096
""
""
""
0.94923902
""
""
""
0.99346292
0.95953667
""
0.90717143
""
""
""
""
""
""
""
""
""
""
0.86210978
""
0.96543628
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9806267
""
""
""
""
0.8799516
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87762821
0.89264494
""
0.94211471
0.84902239
""
""
0.91279346
0.90070808
0.93598211
""
""
""
""
0.99779993
""
0.89696634
""
0.93652707
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90331602
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93673551
""
""
""
""
""
""
""
""
0.93471467
""
0.93793529
""
""
""
""
0.92375553
0.95427978
""
""
""
""
""
0.92527938
""
""
""
""
0.98732245
""
""
0.8747701
""
""
0.87958604
""
""
""
0.9429242
""
""
""
""
""
0.95966733
""
""
""
""
""
""
0.8563416
0.94372684
""
""
""
""
""
""
""
""
""
""
0.92124081
""
""
""
""
""
""
0.97984523
""
""
""
0.96083266
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9465704
""
""
0.92428976
""
""
""
""
""
""
0.84139127
""
0.98835027
""
0.93063086
0.89494824
0.92703646
0.81490177
0.91675943
0.92226088
0.9236514
0.90439779
0.87915546
""
""
""
""
""
""
0.99487793
""
""
""
0.85188293
""
""
0.91447127
0.92281145
""
0.8835265
0.94411451
""
""
""
""
""
""
""
""
""
""
""
""
0.89610505
""
""
""
""
""
""
""
""
""
""
""
""
0.90002996
0.87548691
""
""
0.87013823
0.87365794
""
""
0.96174824
""
""
""
""
""
""
""
""
""
1.0005033
0.96857011
0.89071912
""
0.92296386
0.92478925
""
""
0.94066048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.94087601
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93380952
""
""
0.98735499
""
""
""
""
""
""
0.93036628
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9210664
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90775108
""
""
""
""
""
""
0.90117383
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99564379
""
""
""
0.91465455
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86706591
""
0.87050921
""
""
""
""
""
""
""
""
""
""
0.79007381
""
""
""
0.91506505
0.92792863
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83554006
0.93097639
0.94385463
""
""
""
""
""
""
""
""
""
""
0.91964453
""
""
""
""
""
1.0004984
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92392707
0.99047637
0.87952268
""
""
""
""
""
0.78586072
""
0.91478854
""
0.91904622
""
""
""
""
""
""
0.99487817
""
""
""
""
""
""
""
""
""
""
""
0.86470675
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87027204
0.90855855
0.86974204
0.90755773
0.8738305
0.87707722
""
""
""
0.93059629
0.91785651
0.90954942
0.86421043
""
""
0.88254148
""
0.88792795
0.87984884
""
""
""
""
0.93333054
""
""
0.88849312
""
0.9698512
""
""
""
""
""
""
""
""
""
""
""
0.90715086
