working_natam_female_mean
0.62050742
0.5240674
""
0.6430521
0.72985911
""
0.65798843
""
""
0.7657212
0.79189736
0.67376584
""
0.68427312
0.68994987
""
0.72651708
0.66659898
""
0.84474963
0.70591974
0.6933381
0.76195651
0.59946597
0.66089267
0.84460628
0.78153121
0.62808657
0.67160505
""
""
0.68994081
0.7513057
0.77774149
0.75604159
0.57042772
0.79042155
""
""
""
0.75301242
""
""
""
""
""
0.62778246
0.59445649
0.62532878
0.76215184
0.6296379
0.63982439
0.76493466
""
""
0.74001485
""
0.64733714
""
""
""
0.62983853
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74349487
""
""
""
0.79443783
0.7215066
""
""
0.67417693
0.761482
0.69975048
0.65514308
""
""
0.64907712
""
""
0.7009269
0.70440942
0.65427005
0.61914647
0.77595276
0.64982021
0.64300549
0.71577293
0.64836431
0.74109948
0.79806083
0.65126163
0.42732736
0.74031675
0.78869158
0.7438159
0.73221701
""
0.7391814
0.68844616
0.59132051
""
""
""
0.85549814
""
""
0.74952507
""
0.67595631
0.71318686
""
""
""
0.71264035
""
""
""
0.63551837
""
0.75093907
0.79385012
""
""
0.75821567
0.72940212
""
""
""
""
0.75197446
0.70899409
""
""
0.79813993
0.5838241
0.58622116
""
0.6706661
0.63992918
0.66087753
0.54554611
""
""
""
""
0.84445369
0.65456235
""
0.77004123
0.78774571
0.59208637
0.83182913
0.76567727
0.67986137
0.73737884
0.51556486
0.60422158
0.75368762
0.83368909
0.73410767
0.71792591
0.77649271
0.86883903
0.64360267
0.96313697
0.61238611
""
""
0.75394851
""
""
0.72727227
""
""
0.7999413
0.67569631
""
""
""
0.78980643
""
0.64723128
""
0.73133814
0.63137138
0.55546284
0.89996022
0.39675412
0.83913386
0.74117076
""
0.67401952
0.74025494
""
0.73736882
""
""
0.74401462
0.65749449
0.72607404
0.78564572
""
0.75146663
""
""
0.69262367
""
0.72897249
0.53762537
""
""
0.72295791
0.67465985
0.68740964
0.77578789
""
""
""
""
""
0.60826766
""
""
""
""
0.61882412
0.62110853
""
""
""
0.65972644
""
""
0.73060656
0.62968016
0.84682268
""
0.68381363
0.60459453
""
0.69977748
""
0.71356636
""
0.80871588
0.74774599
0.77815706
0.64471978
0.72331351
0.65207124
0.73326492
0.72949958
0.68538427
0.87707841
""
""
0.6693055
0.60046303
0.7349031
0.69977486
0.76393604
""
0.64245319
0.68651021
""
""
0.75666344
0.72433144
""
0.69096369
0.7605691
""
0.7597481
0.6570316
""
0.61008966
0.8507427
0.73102337
""
""
0.82508218
""
0.67365056
0.64858526
0.75028604
0.6279301
0.54486382
""
""
""
0.80086666
""
""
""
0.80215442
""
0.73546356
0.79188621
0.80721503
0.78903908
0.7260713
0.66013479
0.66844732
""
0.74231398
""
""
""
""
0.71069801
""
""
0.82246155
""
0.75987196
0.77110726
0.75269634
""
0.74345255
0.82660317
0.69848561
""
0.71464258
""
""
""
0.70432472
0.87360179
""
0.74744684
0.7190091
""
""
""
""
0.65206677
""
""
0.59866381
""
""
""
""
0.56438041
""
0.70615679
""
""
""
""
""
""
""
""
""
0.70742714
""
""
""
0.69806266
""
0.73037177
0.76637775
""
""
""
""
""
""
0.59013498
""
0.79269803
""
0.72812086
0.57036716
0.64179772
0.675982
""
0.7173205
0.66583592
""
0.75650549
0.59294415
0.71239495
0.75088006
0.70504749
""
""
0.73570347
0.77190465
""
0.70259482
""
0.80718619
""
""
""
""
0.81836623
0.72090131
0.51027989
""
0.82674366
0.60546523
""
0.89816815
""
0.43952349
""
""
""
""
""
""
""
0.65715051
""
""
""
0.6909951
0.68570256
0.93255603
""
0.74290156
0.7456314
0.72557276
""
0.74425006
0.99847519
""
""
""
""
0.70144129
0.72582304
0.65328538
""
""
0.7294265
""
""
""
""
""
""
0.68225563
""
""
0.76012421
""
""
""
""
""
""
""
""
""
""
""
""
0.55851293
""
""
0.70333391
0.70585769
""
""
""
""
0.53878528
""
""
""
""
""
""
""
0.82278347
""
0.79403299
0.74303478
0.71802312
""
0.76635504
""
""
0.77127135
""
0.69916844
0.58112746
""
""
""
0.69803256
""
0.66253883
0.68735689
0.74445707
0.71883982
0.69339675
0.72930598
0.73331004
0.72840989
0.75191462
0.71524721
0.72265649
0.75522947
0.69819528
0.70358127
0.78878611
""
""
""
0.71126109
""
""
0.76728356
0.78474796
""
0.7171725
0.64425421
""
""
""
""
0.69279391
""
""
""
""
""
""
""
""
""
0.71819407
""
0.71336675
""
""
""
0.77370828
""
""
""
""
""
""
0.78545332
0.69730115
""
0.7621606
0.73621142
0.69081491
0.42062095
""
0.64587075
""
""
""
""
""
""
""
""
0.85053998
""
""
0.73488593
""
""
""
""
""
0.69275117
0.51563597
0.75416309
0.74087739
0.72917444
0.71046716
0.77297628
0.74422592
0.80066991
0.75491142
0.66087776
""
0.76288944
0.67017215
0.74206501
0.71996415
0.8063041
0.71419406
0.84291142
